945391,649574,663965,644297,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,465,0,3193157,3193157,0,0
69,0,553721104,32532,603979776,512,0,0
0,0,0,0,0,0,0,0
0,0,0,0,121,0,3170959,256
