lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000410,0000050,0001009,0010981,0010710,0011602,0000020,001024,000,000,16384
0000000,0003425,0000350,0001750,0025919,0024506,0027061,0002318,001024,000,000,16384
0000000,0000481,0000050,0001006,0005159,0007134,0005200,0000013,001024,001,000,16384
0000000,0005642,0000331,0001969,0009448,0019607,0009878,0004207,001024,001,000,16384
0000000,0000411,0000050,0001008,0006483,0009037,0006903,0000017,001024,002,000,16384
0000000,0005183,0000330,0001926,0020860,0020919,0021811,0003818,001024,002,000,16384
0000000,0000410,0000050,0001008,0006433,0009007,0006843,0000017,001024,003,000,16384
0000000,0005346,0000431,0001929,0020839,0020880,0021811,0003955,001024,003,000,16384
0000000,0000401,0000050,0001010,0011301,0010911,0011912,0000021,001024,000,001,16384
0000000,0003456,0000360,0001763,0026169,0024807,0027262,0002349,001024,000,001,16384
0000000,0000481,0000050,0001006,0005159,0007283,0005200,0000013,001024,001,001,16384
0000000,0005581,0000350,0001970,0008846,0019847,0008927,0004173,001024,001,001,16384
0000000,0000411,0000050,0001008,0006372,0009148,0006773,0000017,001024,002,001,16384
0000000,0005351,0000331,0001947,0020548,0021090,0021501,0003976,001024,002,001,16384
0000000,0000411,0000050,0001008,0006412,0009177,0006823,0000017,001024,003,001,16384
0000000,0005419,0000441,0001938,0020769,0021240,0021671,0003999,001024,003,001,16384
0000000,0000420,0000050,0001009,0011131,0010820,0011752,0000020,001024,000,002,16384
0000000,0003422,0000381,0001752,0025849,0024486,0026971,0002308,001024,000,002,16384
0000000,0000481,0000050,0001006,0005160,0007213,0005200,0000013,001024,001,002,16384
0000000,0005508,0000350,0001961,0010109,0019687,0010220,0004136,001024,001,002,16384
0000000,0000411,0000050,0001008,0006462,0009097,0006873,0000017,001024,002,002,16384
0000000,0005308,0000321,0001931,0020609,0020919,0021531,0003951,001024,002,002,16384
0000000,0000410,0000050,0001008,0006432,0009107,0006843,0000017,001024,003,002,16384
0000000,0005354,0000431,0001929,0023083,0021410,0023956,0003990,001024,003,002,16384
