tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001542,  0.000463
001,  0.000177,  0.000157
001,  0.000135,  0.000153
001,  0.000118,  0.000137
001,  0.000117,  0.000130
001,  0.000115,  0.000113
001,  0.000113,  0.000108
001,  0.000127,  0.000115
001,  0.000127,  0.000120
001,  0.000113,  0.000105
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000285,  0.000177
001,  0.000142,  0.000107
001,  0.000113,  0.000108
001,  0.000125,  0.000100
001,  0.000122,  0.000122
001,  0.000113,  0.000103
001,  0.000118,  0.000103
001,  0.000122,  0.000105
001,  0.000120,  0.000113
001,  0.000117,  0.000113
-----------------------------------------------------------------------------------------------

