tid,lock_impl_time(ms)
RUN 0
001,56172.925781
002,56179.851562
003,56193.855469
004,56215.691406
005,56318.527344
006,56515.531250
007,56310.296875
008,56320.773438
009,56262.859375
010,56120.382812
011,56283.070312
012,56303.820312
013,56040.640625
014,56160.992188
015,56137.687500
016,56185.480469
-----------------------------------------------------------------------------------------------

RUN 1
001,56192.589844
002,56206.351562
003,56127.500000
004,56206.468750
005,56154.875000
006,56495.214844
007,56552.945312
008,56429.738281
009,56199.906250
010,56056.402344
011,56255.207031
012,56202.109375
013,56183.250000
014,56110.347656
015,56143.402344
016,56204.183594
-----------------------------------------------------------------------------------------------

