tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00634278,020,00347385,00015532,00014992,001024,000,000,00016384,00319915
001,00000000,00635068,020,00347419,00015189,00014698,001024,000,000,00016384,00319195
002,00000000,00633381,020,00348042,00015078,00014581,001024,000,000,00016384,00319305
003,00000000,00631585,020,00346645,00015090,00014482,001024,000,000,00016384,00318411
004,00000000,00631111,020,00346066,00015189,00014532,001024,000,000,00016384,00318309
005,00000000,00630124,020,00345460,00015136,00014449,001024,000,000,00016384,00317532
006,00000000,00629536,020,00345987,00015071,00014569,001024,000,000,00016384,00317175
007,00000000,00627981,020,00344675,00015117,00014497,001024,000,000,00016384,00316671
008,00000000,00628034,020,00345245,00015126,00014731,001024,000,000,00016384,00316969
009,00000000,00626897,020,00344900,00014871,00014557,001024,000,000,00016384,00316007
010,00000000,00627980,020,00343261,00014910,00014493,001024,000,000,00016384,00316232
011,00000000,00625797,020,00342821,00015019,00014630,001024,000,000,00016384,00314766
012,00000000,00625382,020,00343721,00014886,00014567,001024,000,000,00016384,00315289
013,00000000,00624550,020,00342963,00014901,00014429,001024,000,000,00016384,00314642
014,00000000,00626784,020,00341637,00016076,00015733,001024,000,000,00016384,00315425
015,00000000,00623972,020,00341608,00014748,00014315,001024,000,000,00016384,00313875
016,00000000,00623784,020,00341518,00014926,00014172,001024,000,000,00016384,00313857
017,00000000,00623442,020,00341724,00014850,00014178,001024,000,000,00016384,00313409
018,00000000,00626759,020,00341559,00016076,00015219,001024,000,000,00016384,00315117
019,00000000,00621000,020,00340757,00015095,00014555,001024,000,000,00016384,00313436
020,00000000,00626287,020,00344394,00015132,00014412,001024,000,000,00016384,00316001
021,00000000,00627367,020,00343968,00014978,00014299,001024,000,000,00016384,00315540
022,00000000,00625444,020,00342912,00014965,00014421,001024,000,000,00016384,00315022
023,00000000,00625552,020,00342190,00014954,00014242,001024,000,000,00016384,00314427
024,00000000,00623581,020,00341962,00015209,00014413,001024,000,000,00016384,00314258
025,00000000,00623120,020,00341852,00015172,00014403,001024,000,000,00016384,00314039
026,00000000,00621774,020,00340558,00015109,00014286,001024,000,000,00016384,00313555
027,00000000,00620741,020,00340503,00014996,00014130,001024,000,000,00016384,00313261
028,00000000,00622810,020,00340523,00015037,00014249,001024,000,000,00016384,00313172
029,00000000,00621368,020,00340520,00014895,00014102,001024,000,000,00016384,00313166
030,00000000,00619303,020,00339679,00014872,00014123,001024,000,000,00016384,00312570
031,00000000,00620074,020,00339269,00015055,00014285,001024,000,000,00016384,00311936
000,00000000,01130728,020,00669523,00028914,00028176,001024,001,000,00016384,00569244
001,00000000,01130292,020,00667632,00029569,00028808,001024,001,000,00016384,00569097
002,00000000,01126064,020,00663903,00029137,00028326,001024,001,000,00016384,00566413
003,00000000,01101066,020,00649849,00028480,00028096,001024,001,000,00016384,00552887
004,00000000,01101185,020,00649018,00028584,00028188,001024,001,000,00016384,00553564
005,00000000,01100431,020,00647647,00028339,00027893,001024,001,000,00016384,00553795
006,00000000,01098329,020,00645395,00028382,00027988,001024,001,000,00016384,00551613
007,00000000,01098191,020,00647192,00028333,00027875,001024,001,000,00016384,00552583
008,00000000,01094351,020,00644589,00028611,00028116,001024,001,000,00016384,00550251
009,00000000,01093015,020,00644649,00028041,00027577,001024,001,000,00016384,00550060
010,00000000,01089789,020,00641395,00028514,00028012,001024,001,000,00016384,00548633
011,00000000,01082317,020,00636186,00027948,00027516,001024,001,000,00016384,00544146
012,00000000,01088413,020,00641106,00028433,00027839,001024,001,000,00016384,00547683
013,00000000,01090830,020,00637337,00030680,00029977,001024,001,000,00016384,00548297
014,00000000,01084560,020,00636776,00028166,00027548,001024,001,000,00016384,00545866
015,00000000,01084369,020,00637944,00028134,00027556,001024,001,000,00016384,00545190
016,00000000,01090832,020,00636277,00030212,00029553,001024,001,000,00016384,00547257
017,00000000,01081538,020,00635619,00027724,00027121,001024,001,000,00016384,00544161
018,00000000,01076642,020,00632078,00028067,00027539,001024,001,000,00016384,00541905
019,00000000,01071063,020,00629293,00027674,00027145,001024,001,000,00016384,00539192
020,00000000,01108925,020,00653341,00029093,00028389,001024,001,000,00016384,00557564
021,00000000,01109413,020,00655598,00029060,00028355,001024,001,000,00016384,00558371
022,00000000,01105911,020,00651482,00028468,00027773,001024,001,000,00016384,00556574
023,00000000,01103577,020,00650882,00028547,00027860,001024,001,000,00016384,00555548
024,00000000,01099930,020,00647164,00028715,00028035,001024,001,000,00016384,00553388
025,00000000,01097272,020,00646848,00028257,00027537,001024,001,000,00016384,00552162
026,00000000,01093047,020,00644730,00028151,00027485,001024,001,000,00016384,00550012
027,00000000,01088349,020,00639627,00027827,00027217,001024,001,000,00016384,00547112
028,00000000,01099460,020,00647001,00028403,00027468,001024,001,000,00016384,00552692
029,00000000,01097090,020,00646014,00028095,00027022,001024,001,000,00016384,00551075
030,00000000,01094325,020,00642511,00028209,00027197,001024,001,000,00016384,00550466
031,00000000,01092140,020,00641652,00028383,00027423,001024,001,000,00016384,00549067
000,00000000,01116738,020,00679101,00027101,00026206,001024,002,000,00016384,00562201
001,00000000,01116009,020,00679981,00026926,00026071,001024,002,000,00016384,00561279
002,00000000,01115838,020,00678233,00027212,00026327,001024,002,000,00016384,00561703
003,00000000,01088072,020,00660223,00026628,00026092,001024,002,000,00016384,00547431
004,00000000,01093365,020,00662913,00026664,00026040,001024,002,000,00016384,00549901
005,00000000,01089931,020,00664455,00026514,00025931,001024,002,000,00016384,00548643
006,00000000,01088457,020,00660917,00026192,00025563,001024,002,000,00016384,00548370
007,00000000,01085339,020,00657590,00026358,00025754,001024,002,000,00016384,00546270
008,00000000,01084802,020,00653496,00026547,00025950,001024,002,000,00016384,00545316
009,00000000,01077975,020,00650339,00026587,00026000,001024,002,000,00016384,00542010
010,00000000,01075482,020,00652176,00026187,00025602,001024,002,000,00016384,00541368
011,00000000,01069648,020,00650087,00026062,00025538,001024,002,000,00016384,00538546
012,00000000,01077303,020,00652096,00026269,00025695,001024,002,000,00016384,00542428
013,00000000,01076065,020,00651428,00026047,00025483,001024,002,000,00016384,00541439
014,00000000,01073308,020,00649564,00025786,00025217,001024,002,000,00016384,00539346
015,00000000,01075643,020,00648388,00026203,00025588,001024,002,000,00016384,00540607
016,00000000,01069493,020,00648995,00025826,00025435,001024,002,000,00016384,00538279
017,00000000,01070392,020,00648002,00025984,00025554,001024,002,000,00016384,00538938
018,00000000,01069203,020,00647557,00025964,00025571,001024,002,000,00016384,00537475
019,00000000,01090850,020,00662535,00026332,00025890,001024,002,000,00016384,00549047
020,00000000,01096982,020,00665151,00026486,00026022,001024,002,000,00016384,00551049
021,00000000,01098030,020,00667264,00026784,00026341,001024,002,000,00016384,00552625
022,00000000,01092522,020,00663674,00026511,00026048,001024,002,000,00016384,00549437
023,00000000,01091865,020,00661679,00026529,00026098,001024,002,000,00016384,00549083
024,00000000,01087574,020,00659634,00026569,00026191,001024,002,000,00016384,00546460
025,00000000,01086325,020,00655560,00026530,00026110,001024,002,000,00016384,00546549
026,00000000,01081787,020,00657111,00026275,00025904,001024,002,000,00016384,00545298
027,00000000,01075781,020,00651469,00026239,00025871,001024,002,000,00016384,00540725
028,00000000,01088236,020,00658267,00026590,00025935,001024,002,000,00016384,00546832
029,00000000,01085352,020,00657663,00026348,00025873,001024,002,000,00016384,00545746
030,00000000,01084624,020,00657283,00026390,00025836,001024,002,000,00016384,00545968
031,00000000,01081570,020,00655984,00026450,00025938,001024,002,000,00016384,00543362
000,00000000,00383490,020,00205671,00008115,00007869,001024,000,001,00016384,00193054
001,00000000,00381856,020,00206257,00008122,00007862,001024,000,001,00016384,00193115
002,00000000,00381112,020,00205491,00008247,00007978,001024,000,001,00016384,00192912
003,00000000,00380452,020,00204434,00008066,00007848,001024,000,001,00016384,00191464
004,00000000,00379850,020,00202997,00008269,00008019,001024,000,001,00016384,00190684
005,00000000,00378006,020,00203295,00008081,00007844,001024,000,001,00016384,00190607
006,00000000,00376851,020,00202489,00007988,00007773,001024,000,001,00016384,00189916
007,00000000,00376430,020,00201803,00008017,00007798,001024,000,001,00016384,00189379
008,00000000,00375877,020,00201389,00008118,00007930,001024,000,001,00016384,00189113
009,00000000,00374372,020,00200637,00007984,00007817,001024,000,001,00016384,00188824
010,00000000,00372930,020,00200011,00008202,00008035,001024,000,001,00016384,00188524
011,00000000,00372882,020,00199084,00007963,00007798,001024,000,001,00016384,00187218
012,00000000,00371527,020,00199163,00007872,00007694,001024,000,001,00016384,00186906
013,00000000,00370378,020,00198847,00007956,00007756,001024,000,001,00016384,00186774
014,00000000,00369977,020,00198352,00007939,00007764,001024,000,001,00016384,00186323
015,00000000,00369720,020,00197448,00007852,00007692,001024,000,001,00016384,00185637
016,00000000,00368697,020,00196966,00007986,00007569,001024,000,001,00016384,00185178
017,00000000,00368515,020,00196383,00007984,00007611,001024,000,001,00016384,00184953
018,00000000,00366296,020,00196659,00007831,00007538,001024,000,001,00016384,00184921
019,00000000,00365894,020,00196649,00007703,00007390,001024,000,001,00016384,00184547
020,00000000,00364839,020,00195427,00008026,00007636,001024,000,001,00016384,00184046
021,00000000,00364677,020,00194612,00007827,00007476,001024,000,001,00016384,00183851
022,00000000,00364251,020,00194856,00007909,00007575,001024,000,001,00016384,00183397
023,00000000,00362853,020,00194205,00007857,00007443,001024,000,001,00016384,00182732
024,00000000,00362827,020,00193432,00007866,00007496,001024,000,001,00016384,00182286
025,00000000,00361673,020,00193747,00007802,00007413,001024,000,001,00016384,00182419
026,00000000,00360623,020,00193688,00007771,00007453,001024,000,001,00016384,00182056
027,00000000,00360857,020,00193011,00007756,00007346,001024,000,001,00016384,00181996
028,00000000,00360521,020,00192480,00007861,00007461,001024,000,001,00016384,00181853
029,00000000,00359464,020,00192758,00007822,00007511,001024,000,001,00016384,00181384
030,00000000,00358612,020,00192252,00007851,00007580,001024,000,001,00016384,00181361
031,00000000,00358346,020,00192292,00007711,00007314,001024,000,001,00016384,00181104
000,00000000,00936497,020,00612696,00021114,00020488,001024,001,001,00016384,00471331
001,00000000,00935833,020,00612491,00021400,00020786,001024,001,001,00016384,00470949
002,00000000,00933630,020,00609074,00021327,00020676,001024,001,001,00016384,00470114
003,00000000,00915229,020,00594131,00020795,00020388,001024,001,001,00016384,00460600
004,00000000,00914643,020,00599538,00020851,00020357,001024,001,001,00016384,00461632
005,00000000,00912755,020,00592602,00020946,00020426,001024,001,001,00016384,00459867
006,00000000,00909174,020,00590931,00020783,00020339,001024,001,001,00016384,00457152
007,00000000,00906024,020,00590791,00020783,00020341,001024,001,001,00016384,00455644
008,00000000,00901679,020,00586897,00020629,00020181,001024,001,001,00016384,00454067
009,00000000,00898430,020,00586935,00020455,00020004,001024,001,001,00016384,00453268
010,00000000,00896483,020,00580807,00020653,00020166,001024,001,001,00016384,00450739
011,00000000,00886119,020,00573657,00020417,00020038,001024,001,001,00016384,00446258
012,00000000,00890122,020,00578026,00020467,00019989,001024,001,001,00016384,00448267
013,00000000,00885788,020,00575853,00020056,00019607,001024,001,001,00016384,00445425
014,00000000,00883189,020,00573984,00020202,00019743,001024,001,001,00016384,00444361
015,00000000,00879203,020,00571520,00020176,00019695,001024,001,001,00016384,00442258
016,00000000,00876785,020,00567101,00020121,00019650,001024,001,001,00016384,00441587
017,00000000,00874181,020,00564577,00020017,00019530,001024,001,001,00016384,00439489
018,00000000,00871628,020,00564979,00019759,00019310,001024,001,001,00016384,00438830
019,00000000,00865206,020,00562079,00019712,00019318,001024,001,001,00016384,00435450
020,00000000,00866041,020,00564306,00019475,00018940,001024,001,001,00016384,00436353
021,00000000,00866185,020,00561927,00019777,00019253,001024,001,001,00016384,00436240
022,00000000,00860810,020,00560248,00019407,00018928,001024,001,001,00016384,00434265
023,00000000,00860737,020,00556046,00019548,00019107,001024,001,001,00016384,00432777
024,00000000,00858272,020,00555370,00019612,00019107,001024,001,001,00016384,00431693
025,00000000,00856613,020,00554078,00019621,00019151,001024,001,001,00016384,00431207
026,00000000,00853262,020,00552576,00019629,00019198,001024,001,001,00016384,00430557
027,00000000,00849401,020,00548314,00019344,00018948,001024,001,001,00016384,00427906
028,00000000,00857649,020,00555151,00019611,00018965,001024,001,001,00016384,00431779
029,00000000,00853943,020,00551898,00019475,00018818,001024,001,001,00016384,00430742
030,00000000,00852874,020,00551331,00019779,00019085,001024,001,001,00016384,00429708
031,00000000,00849700,020,00551300,00019545,00018865,001024,001,001,00016384,00427612
000,00000000,00909801,020,00549978,00022459,00021640,001024,002,001,00016384,00458658
001,00000000,00908225,020,00550534,00022738,00021932,001024,002,001,00016384,00457149
002,00000000,00905507,020,00548404,00022683,00021857,001024,002,001,00016384,00455750
003,00000000,00888286,020,00536739,00022154,00021745,001024,002,001,00016384,00447040
004,00000000,00886862,020,00534578,00022228,00021734,001024,002,001,00016384,00446459
005,00000000,00885601,020,00533708,00022029,00021535,001024,002,001,00016384,00445619
006,00000000,00883019,020,00532212,00021864,00021352,001024,002,001,00016384,00444374
007,00000000,00879629,020,00529170,00021762,00021275,001024,002,001,00016384,00442768
008,00000000,00876044,020,00525164,00021612,00021219,001024,002,001,00016384,00440026
009,00000000,00872488,020,00526615,00021636,00021189,001024,002,001,00016384,00438710
010,00000000,00867586,020,00521000,00021800,00021356,001024,002,001,00016384,00436345
011,00000000,00861398,020,00520420,00021422,00021041,001024,002,001,00016384,00433572
012,00000000,00862615,020,00520038,00021415,00020941,001024,002,001,00016384,00434427
013,00000000,00860227,020,00519111,00021342,00020896,001024,002,001,00016384,00433275
014,00000000,00857423,020,00515189,00021270,00020780,001024,002,001,00016384,00432136
015,00000000,00855491,020,00512509,00021311,00020849,001024,002,001,00016384,00430574
016,00000000,00852513,020,00512129,00021395,00020851,001024,002,001,00016384,00428916
017,00000000,00850094,020,00510610,00021053,00020578,001024,002,001,00016384,00427610
018,00000000,00847577,020,00509608,00021227,00020701,001024,002,001,00016384,00426685
019,00000000,00840781,020,00505985,00021047,00020664,001024,002,001,00016384,00422524
020,00000000,00843059,020,00506911,00021084,00020495,001024,002,001,00016384,00424465
021,00000000,00842117,020,00505093,00021124,00020546,001024,002,001,00016384,00423846
022,00000000,00838463,020,00503345,00020999,00020414,001024,002,001,00016384,00421983
023,00000000,00838114,020,00501386,00020907,00020390,001024,002,001,00016384,00421640
024,00000000,00834662,020,00499190,00020802,00020343,001024,002,001,00016384,00419387
025,00000000,00833217,020,00499354,00020975,00020531,001024,002,001,00016384,00419239
026,00000000,00831411,020,00497995,00020785,00020358,001024,002,001,00016384,00418015
027,00000000,00826735,020,00496451,00020380,00019994,001024,002,001,00016384,00416164
028,00000000,00833330,020,00498681,00020864,00020205,001024,002,001,00016384,00418578
029,00000000,00831707,020,00496451,00020761,00020085,001024,002,001,00016384,00418142
030,00000000,00828299,020,00496149,00020649,00019965,001024,002,001,00016384,00416592
031,00000000,00826615,020,00497195,00020791,00020133,001024,002,001,00016384,00416088
000,00000000,00710996,020,00392717,00017286,00016515,001024,000,002,00016384,00358045
001,00000000,00711809,020,00394342,00017324,00016545,001024,000,002,00016384,00358888
002,00000000,00710646,020,00393424,00017212,00016397,001024,000,002,00016384,00358584
003,00000000,00707653,020,00391773,00017200,00016472,001024,000,002,00016384,00356903
004,00000000,00708937,020,00391972,00017275,00016458,001024,000,002,00016384,00357246
005,00000000,00707838,020,00391409,00017178,00016442,001024,000,002,00016384,00356478
006,00000000,00707695,020,00391433,00017076,00016285,001024,000,002,00016384,00356197
007,00000000,00707149,020,00389613,00017491,00016725,001024,000,002,00016384,00356173
008,00000000,00707162,020,00390898,00017184,00016295,001024,000,002,00016384,00356317
009,00000000,00706011,020,00390288,00017088,00016201,001024,000,002,00016384,00355878
010,00000000,00705946,020,00390617,00017179,00016316,001024,000,002,00016384,00356036
011,00000000,00704453,020,00389728,00017061,00016132,001024,000,002,00016384,00354970
012,00000000,00704971,020,00390488,00017088,00016247,001024,000,002,00016384,00355548
013,00000000,00704093,020,00389591,00017057,00016109,001024,000,002,00016384,00354897
014,00000000,00703746,020,00388868,00017013,00016165,001024,000,002,00016384,00354881
015,00000000,00703285,020,00388706,00017261,00016369,001024,000,002,00016384,00354496
016,00000000,00704040,020,00387692,00017210,00016395,001024,000,002,00016384,00353868
017,00000000,00702600,020,00388431,00017040,00016278,001024,000,002,00016384,00354040
018,00000000,00702089,020,00387314,00017121,00016323,001024,000,002,00016384,00353566
019,00000000,00700801,020,00388371,00017083,00016388,001024,000,002,00016384,00353471
020,00000000,00701248,020,00388429,00017054,00016156,001024,000,002,00016384,00353503
021,00000000,00701845,020,00387534,00017173,00016318,001024,000,002,00016384,00353760
022,00000000,00700742,020,00387441,00017007,00016243,001024,000,002,00016384,00353086
023,00000000,00699940,020,00387282,00017057,00016401,001024,000,002,00016384,00352954
024,00000000,00700182,020,00386650,00017066,00016490,001024,000,002,00016384,00352663
025,00000000,00700011,020,00386820,00016970,00016255,001024,000,002,00016384,00352608
026,00000000,00699980,020,00385046,00017038,00016505,001024,000,002,00016384,00351869
027,00000000,00698481,020,00385883,00017154,00016640,001024,000,002,00016384,00352175
028,00000000,00700124,020,00385989,00017073,00016527,001024,000,002,00016384,00352799
029,00000000,00698555,020,00386259,00017126,00016458,001024,000,002,00016384,00352348
030,00000000,00697917,020,00385356,00016935,00016396,001024,000,002,00016384,00351832
031,00000000,00697745,020,00384872,00017181,00016682,001024,000,002,00016384,00351442
000,00000000,01210990,020,00733955,00029472,00028391,001024,001,002,00016384,00609281
001,00000000,01215050,020,00737576,00029546,00028597,001024,001,002,00016384,00611673
002,00000000,01214683,020,00737461,00029781,00028832,001024,001,002,00016384,00610870
003,00000000,01184765,020,00717207,00028679,00028166,001024,001,002,00016384,00595328
004,00000000,01190995,020,00723862,00029244,00028584,001024,001,002,00016384,00599499
005,00000000,01192035,020,00722300,00029129,00028446,001024,001,002,00016384,00599284
006,00000000,01191204,020,00721092,00029056,00028316,001024,001,002,00016384,00599220
007,00000000,01190555,020,00721661,00028930,00028247,001024,001,002,00016384,00598938
008,00000000,01186489,020,00721404,00028631,00028018,001024,001,002,00016384,00596764
009,00000000,01187767,020,00721602,00028773,00028260,001024,001,002,00016384,00597454
010,00000000,01184331,020,00717990,00028992,00028414,001024,001,002,00016384,00596619
011,00000000,01175521,020,00712754,00028657,00028194,001024,001,002,00016384,00591671
012,00000000,01184766,020,00720512,00028940,00028307,001024,001,002,00016384,00595978
013,00000000,01185713,020,00720123,00028659,00027940,001024,001,002,00016384,00595351
014,00000000,01180968,020,00718348,00028764,00028157,001024,001,002,00016384,00594994
