tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   5701683, 5701683,  192.786896,      30.000,58911.792969,  694.525452,               0
001,   2230444, 2230444,   74.771118,      30.000,59561.210938,  288.106903,               0
002,   6217692, 6217692,  210.045578,      30.000,58800.960938,  771.209229,               0
003,   6968024, 6968024,  235.689362,      30.000,58618.386719,  902.863708,               0
004,   7913944, 7913944,  268.659058,      30.000,58545.070312,  910.385498,               0
005,   6604608, 6604608,  222.552551,      30.000,58791.480469,  754.297363,               0
006,   5837467, 5837467,  197.426544,      30.000,58926.332031,  671.053772,               0
007,   6597878, 6597878,  222.534256,      30.000,58788.324219,  759.612244,               0
008,   6769274, 6769274,  227.726379,      30.000,58768.109375,  766.037903,               0
009,   2312680, 2312680,   77.649971,      30.000,59580.367188,  263.246124,               0
010,   6892049, 6892049,  231.485306,      30.000,58736.277344,  790.627563,               0
011,   7639483, 7639483,  256.567230,      30.000,58622.394531,  853.147278,               0
012,   7954711, 7954711,  270.742004,      30.000,58529.363281,  924.800720,               0
013,   6610202, 6610202,  222.862289,      30.000,58787.960938,  757.686829,               0
014,   5708120, 5708120,  193.095673,      30.000,58949.679688,  657.491150,               0
015,   6626546, 6626546,  224.536530,      30.000,58773.464844,  773.095459,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   5686579, 5686579,  192.122696,      30.000,58915.539062,  692.254822,               0
001,   2222905, 2222905,   74.394585,      30.000,59562.066406,  288.070892,               0
002,   6209541, 6209541,  209.663895,      30.000,58801.773438,  771.131348,               0
003,   6980201, 6980201,  236.220367,      30.000,58616.660156,  903.743164,               0
004,   7893398, 7893398,  268.102295,      30.000,58548.449219,  908.152771,               0
005,   6590312, 6590312,  221.936340,      30.000,58794.945312,  751.995728,               0
006,   5832854, 5832854,  197.261093,      30.000,58927.007812,  670.841309,               0
007,   6601366, 6601366,  222.569626,      30.000,58788.394531,  759.366943,               0
