0000000,0000150,0000030,0001009,0008966,0010961,0020689,0000019,001024,000,000,16384
0000000,0003885,0000481,0001706,0027121,0025959,0049193,0002687,001024,000,000,16384
0000000,0000150,0000031,0001007,0005130,0008105,0013525,0000013,001024,001,000,16384
0000000,0004331,0000521,0001710,0007203,0021471,0027392,0003027,001024,001,000,16384
0000000,0000150,0000040,0001011,0012324,0012323,0025599,0000022,001024,002,000,16384
0000000,0002584,0000551,0001567,0026630,0025678,0047499,0001526,001024,002,000,16384
0000000,0000141,0000030,0001010,0009057,0011152,0020869,0000019,001024,000,001,16384
0000000,0003946,0000471,0001702,0029065,0027182,0051557,0002696,001024,000,001,16384
0000000,0000141,0000031,0001007,0005130,0008145,0013475,0000013,001024,001,001,16384
0000000,0004333,0000541,0001722,0007304,0023916,0029967,0003049,001024,001,001,16384
0000000,0000150,0000040,0001011,0012563,0012444,0025909,0000022,001024,002,001,16384
0000000,0002588,0000561,0001568,0026881,0025769,0047769,0001524,001024,002,001,16384
0000000,0000150,0000030,0001009,0008967,0010730,0020489,0000018,001024,000,002,16384
0000000,0003984,0000471,0001705,0026670,0025478,0048362,0002732,001024,000,002,16384
0000000,0000150,0000031,0001007,0005120,0007875,0013285,0000013,001024,001,002,16384
0000000,0004329,0000521,0001725,0007104,0021020,0026941,0003025,001024,001,002,16384
0000000,0000150,0000040,0001011,0012263,0012182,0025398,0000022,001024,002,002,16384
0000000,0002588,0000551,0001565,0026360,0025258,0046988,0001516,001024,002,002,16384
