tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001468,  0.000378
001,  0.000163,  0.000122
001,  0.000127,  0.000127
001,  0.000125,  0.000123
001,  0.000112,  0.000117
001,  0.000117,  0.000123
001,  0.000122,  0.000123
001,  0.000132,  0.000118
001,  0.000117,  0.000127
001,  0.000118,  0.000115
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000708,  0.000220
001,  0.000148,  0.000133
001,  0.000120,  0.000130
001,  0.000130,  0.000125
001,  0.000128,  0.000132
001,  0.000142,  0.000152
001,  0.000127,  0.000155
001,  0.000117,  0.000135
001,  0.000130,  0.000152
001,  0.000140,  0.000157
-----------------------------------------------------------------------------------------------

