tid,wait_acq(ms),wait_rel(ms)
002,  0.252175,  0.000182
002,  0.416257,  0.000130
002,  0.397517,  0.000183
002,  0.372815,  0.000200
002,  0.369540,  0.000148
002,  0.362172,  0.000155
002,  0.374717,  0.000157
002,  0.356762,  0.000150
002,  0.343333,  0.000152
002,  0.336543,  0.000145
005,  0.474370,  0.000228
005,  0.393460,  0.000140
005,  0.369478,  0.000178
005,  0.350182,  0.000147
005,  0.357628,  0.000133
005,  0.360152,  0.000148
005,  0.377842,  0.000135
005,  0.335100,  0.000147
005,  0.334852,  0.000137
005,  0.338583,  0.000308
004,  0.183425,  0.000270
004,  0.390073,  0.000127
004,  0.385248,  0.000122
004,  0.366513,  0.000148
004,  0.365920,  0.000132
004,  0.359443,  0.000128
004,  0.362505,  0.000138
004,  0.367173,  0.000137
004,  0.342782,  0.000152
004,  0.336598,  0.000132
006,  0.136500,  0.000297
006,  0.417753,  0.000123
006,  0.405390,  0.000140
006,  0.388847,  0.000122
006,  0.374177,  0.000117
006,  0.380512,  0.000117
006,  0.379773,  0.000127
006,  0.395268,  0.000118
006,  0.354290,  0.000118
006,  0.352838,  0.000115
007,  0.000855,  0.000450
007,  0.426213,  0.000132
007,  0.422968,  0.000130
007,  0.391425,  0.000112
007,  0.376105,  0.000113
007,  0.378638,  0.000113
007,  0.379330,  0.000112
007,  0.396967,  0.000113
007,  0.357680,  0.000113
007,  0.354183,  0.000112
008,  0.394030,  0.000285
008,  0.417068,  0.000155
008,  0.402232,  0.000183
008,  0.375982,  0.000148
008,  0.385192,  0.000125
008,  0.374648,  0.000117
008,  0.398475,  0.000118
008,  0.350020,  0.000115
008,  0.356303,  0.000138
008,  0.352722,  0.000142
009,  5.340643,  0.000382
009,  0.357195,  0.000290
009,  0.356717,  0.000273
009,  0.339748,  0.000278
009,  0.351660,  0.000275
009,  0.334305,  0.000270
009,  0.391697,  0.000265
009,  0.343722,  0.000265
009,  0.357745,  0.000298
009,  0.341330,  0.000370
010,  5.135217,  0.000215
010,  0.382335,  0.000117
010,  0.356822,  0.000115
010,  0.349015,  0.000113
010,  0.348613,  0.000117
010,  0.350787,  0.000115
010,  0.397822,  0.000107
010,  0.359572,  0.000115
010,  0.353193,  0.000113
010,  0.360220,  0.000115
011,  5.200897,  0.000188
011,  0.377597,  0.000123
011,  0.355407,  0.000117
011,  0.348533,  0.000110
011,  0.353180,  0.000105
011,  0.348342,  0.000105
011,  0.406637,  0.000117
011,  0.352085,  0.000107
011,  0.366463,  0.000117
011,  0.348193,  0.000107
012,  5.243735,  0.000262
012,  0.381018,  0.000118
012,  0.367627,  0.000112
012,  0.331502,  0.000118
012,  0.363023,  0.000110
012,  0.358297,  0.000105
012,  0.415188,  0.000105
012,  0.357008,  0.000117
012,  0.371763,  0.000115
012,  0.359638,  0.000107
014,  5.291848,  0.000363
014,  0.363678,  0.000112
014,  0.346240,  0.000117
014,  0.341453,  0.000107
014,  0.348443,  0.000107
014,  0.342025,  0.000113
014,  0.406388,  0.000105
014,  0.351808,  0.000108
014,  0.367947,  0.000122
014,  0.335602,  0.000123
013,  4.949605,  0.000248
013,  0.403893,  0.000125
013,  0.353877,  0.000108
013,  0.367998,  0.000105
013,  0.350370,  0.000117
013,  0.360377,  0.000112
013,  0.365892,  0.000117
013,  0.396708,  0.000112
013,  0.362473,  0.000110
013,  0.367758,  0.000118
015,  5.070235,  0.000182
015,  0.394700,  0.000103
015,  0.345333,  0.000102
015,  0.352675,  0.000105
015,  0.356203,  0.000103
015,  0.338537,  0.000105
015,  0.390540,  0.000115
015,  0.372362,  0.000105
015,  0.366675,  0.000105
015,  0.364502,  0.000118
016,  4.999928,  0.000243
016,  0.383903,  0.000125
016,  0.342318,  0.000115
016,  0.349200,  0.000110
016,  0.347315,  0.000117
016,  0.352100,  0.000117
016,  0.378932,  0.000110
016,  0.379645,  0.000112
016,  0.362360,  0.000112
016,  0.359318,  0.000113
-----------------------------------------------------------------------------------------------

