tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 243484521,243484521, 6502.518555,      30.000,29966.382812,17023.917969,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 243539360,243539360, 6501.412109,      30.000,29967.527344,17023.826172,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 243547311,243547311, 6501.623047,      30.000,29967.398438,17023.716797,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 243543566,243543566, 6502.152344,      30.000,29966.230469,17024.162109,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 243545533,243545533, 6502.020996,      30.000,29965.980469,17023.968750,               0
-------------------------------------------------------------------------------------------------------

