tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    226764,  226764,   13.404079
-------------------------------------------------------------------------------------------------------

RUN 1
000,    229131,  229131,   12.971708
-------------------------------------------------------------------------------------------------------

RUN 2
000,    225888,  225888,   12.743102
-------------------------------------------------------------------------------------------------------

RUN 3
000,    234779,  234779,   13.486723
-------------------------------------------------------------------------------------------------------

RUN 4
000,    234320,  234320,   13.261119
-------------------------------------------------------------------------------------------------------

