tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   1585920,   24780,   10.031710,   10.000000, 9702.337891,  287.004364, 8800.821289,   45.909195,  898.669739,  237.688766,    1.718962,    1.002370,     94124,       100663296,000,000
001,   1585856,   24779,   10.130828,   10.000000, 9699.362305,  288.761505, 8860.184570,   45.615303,  836.244141,  239.906448,    1.643677,    0.972676,     85988,       100663296,000,000
002,   1585920,   24780,   10.076341,   10.000000, 9696.561523,  291.481934, 8815.078125,   45.496223,  878.419495,  242.772583,    1.680596,    0.974796,     90021,       100663296,000,000
003,   1585920,   24780,   10.077668,   10.000000, 9699.728516,  288.664734, 8844.700195,   45.093884,  852.198425,  240.302689,    1.688612,    0.971698,     87805,       100663296,000,000
004,   1585856,   24779,   10.101265,   10.000000, 9697.268555,  290.555054, 8850.683594,   45.537437,  843.710266,  241.776581,    1.808228,    1.142490,     86446,       100663296,000,000
005,   1585856,   24779,   10.076810,   10.000000, 9700.342773,  287.864868, 8872.083008,   45.267178,  825.447937,  239.456528,    1.785784,    0.980368,     85130,       100663296,000,000
006,   1585856,   24779,    9.494967,   10.000000, 9708.624023,  281.237457, 8906.330078,   44.965172,  798.935791,  232.395630,    3.294467,    0.905530,     82071,       100663296,000,000
007,   1585856,   24779,   10.095263,   10.000000, 9699.746094,  288.135071, 8876.148438,   45.245907,  820.795776,  239.775818,    1.781498,    0.975065,     84768,       100663296,000,000
000,   1578560,   24665,   10.065628,   10.000000, 9699.623047,  289.494629, 8842.017578,   44.985622,  854.752014,  241.320129,    1.715314,    1.001175,     87283,       100663296,000,001
001,   1578560,   24665,   10.143560,   10.000000, 9699.066406,  288.900940, 8862.859375,   45.646595,  833.312561,  239.943710,    1.718365,    0.968617,     85241,       100663296,000,001
002,   1578496,   24664,   10.089832,   10.000000, 9698.483398,  288.997284, 8816.708008,   45.188992,  878.924072,  240.628723,    1.721690,    0.968519,     90072,       100663296,000,001
003,   1578560,   24665,   10.114252,   10.000000, 9700.711914,  287.224792, 8865.363281,   45.238865,  832.445435,  238.752274,    1.737441,    0.977328,     85735,       100663296,000,001
004,   1578560,   24665,   10.122490,   10.000000, 9703.022461,  284.505829, 8828.302734,   45.506744,  871.697144,  235.523438,    1.914555,    1.151423,     91863,       100663296,000,001
005,   1578560,   24665,   10.079670,   10.000000, 9697.054688,  290.879181, 8854.076172,   45.684105,  840.115295,  241.985550,    1.844064,    0.975443,     85523,       100663296,000,001
006,   1578496,   24664,    9.488907,   10.000000, 9708.414062,  280.876892, 8905.663086,   44.691326,  799.326111,  232.231812,    3.421124,    0.897763,     81992,       100663296,000,001
007,   1578560,   24665,   10.082532,   10.000000, 9699.961914,  287.801910, 8852.293945,   45.241409,  844.793701,  239.327545,    1.844538,    0.968480,     86940,       100663296,000,001
000,   1580608,   24697,   10.106599,   10.000000, 9698.633789,  290.216766, 8849.228516,   45.398006,  846.488403,  241.638885,    1.716717,    1.008728,     86477,       100663296,000,002
001,   1580608,   24697,   10.172763,   10.000000, 9699.798828,  288.050781, 8861.218750,   45.980518,  835.672913,  238.746246,    1.714970,    0.969814,     86171,       100663296,000,002
002,   1580544,   24696,   10.079948,   10.000000, 9696.092773,  291.307892, 8844.814453,   45.381088,  848.408997,  242.714767,    1.703588,    0.970906,     86302,       100663296,000,002
003,   1580608,   24697,   10.151634,   10.000000, 9701.473633,  286.404358, 8867.610352,   45.098114,  830.961609,  238.110748,    1.734020,    0.974546,     85962,       100663296,000,002
004,   1580608,   24697,   10.115463,   10.000000, 9701.598633,  285.941559, 8825.669922,   45.316673,  872.846375,  237.155487,    1.918652,    1.161190,     91564,       100663296,000,002
005,   1580608,   24697,   10.111499,   10.000000, 9695.688477,  292.102814, 8849.313477,   45.762562,  843.517090,  243.120407,    1.838912,    0.975669,     85442,       100663296,000,002
006,   1580544,   24696,    9.500864,   10.000000, 9707.398438,  281.890381, 8897.535156,   44.697975,  806.464294,  233.227814,    3.412585,    0.896908,     82836,       100663296,000,002
007,   1580608,   24697,   10.119003,   10.000000, 9703.615234,  283.945587, 8830.181641,   46.058392,  870.520752,  234.649200,    1.834959,    0.969759,     91682,       100663296,000,002
000,   1594240,   24910,   10.199117,   10.000000, 9704.269531,  284.908508, 8782.589844,   45.594063,  918.883850,  236.279861,    1.755812,    1.059344,     95972,       100663296,001,000
001,   1594176,   24909,   10.189007,   10.000000, 9700.407227,  287.512634, 8872.556641,   44.330376,  824.988098,  240.265625,    1.674822,    1.026153,     85061,       100663296,001,000
002,   1594176,   24909,   10.196506,   10.000000, 9697.599609,  290.039001, 8845.620117,   45.080975,  849.148499,  241.832214,    1.764217,    1.031478,     87039,       100663296,001,000
003,   1594176,   24909,   10.168299,   10.000000, 9699.868164,  287.780487, 8833.173828,   45.043953,  863.890869,  239.679840,    1.838606,    1.185917,     89544,       100663296,001,000
004,   1594176,   24909,    9.518322,   10.000000, 9734.318359,  254.419067, 8923.907227,   43.622345,  807.452942,  207.364212,    3.085688,    0.948028,     88685,       100663296,001,000
005,   1594176,   24909,   10.226784,   10.000000, 9702.758789,  284.969696, 8849.487305,   45.037571,  850.538452,  237.108566,    1.835709,    1.013266,     89324,       100663296,001,000
006,   1594176,   24909,   10.146937,   10.000000, 9702.468750,  286.615479, 8860.491211,   44.697601,  839.114319,  238.777969,    1.707114,    1.004998,     86927,       100663296,001,000
007,   1594176,   24909,   10.168257,   10.000000, 9701.039062,  286.789764, 8859.879883,   44.140079,  838.442932,  239.876587,    1.739360,    1.066490,     86418,       100663296,001,000
000,   1591168,   24862,   10.257321,   10.000000, 9699.046875,  289.587677, 8842.088867,   44.760284,  854.111023,  241.774078,    1.801735,    1.059573,     87449,       100663296,001,001
001,   1591168,   24862,   10.269670,   10.000000, 9698.984375,  288.439209, 8863.368164,   45.326618,  832.771606,  240.043335,    1.752731,    1.018577,     85658,       100663296,001,001
002,   1591232,   24863,   10.281796,   10.000000, 9698.886719,  288.486023, 8857.348633,   44.065060,  838.610779,  241.186935,    1.839713,    1.032154,     86362,       100663296,001,001
003,   1591232,   24863,   10.214726,   10.000000, 9701.751953,  285.913208, 8809.543945,   45.342575,  889.311707,  237.398560,    1.892737,    1.186126,     93381,       100663296,001,001
004,   1591168,   24862,    9.577697,   10.000000, 9730.133789,  258.024384, 8916.134766,   43.293713,  810.844482,  211.072342,    3.517798,    0.939476,     84814,       100663296,001,001
005,   1591232,   24863,   10.227328,   10.000000, 9708.416992,  279.239685, 8795.962891,   45.364571,  909.496521,  230.496582,    1.885813,    0.997497,     98565,       100663296,001,001
006,   1591168,   24862,   10.205149,   10.000000, 9700.859375,  287.799042, 8856.801758,   45.229980,  841.128296,  239.328003,    1.804295,    1.003883,     87009,       100663296,001,001
007,   1591168,   24862,   10.212873,   10.000000, 9702.520508,  284.970062, 8873.286133,   44.917519,  826.413391,  237.067062,    1.792280,    1.066284,     86032,       100663296,001,001
000,   1595904,   24936,   10.291074,   10.000000, 9696.550781,  292.177246, 8858.740234,   45.837715,  834.958923,  243.275467,    1.803184,    1.058913,     85153,       100663296,001,002
001,   1595904,   24936,   10.278242,   10.000000, 9698.688477,  288.752655, 8850.295898,   45.523567,  845.551819,  240.202805,    1.757725,    1.030706,     87290,       100663296,001,002
002,   1595968,   24937,   10.318142,   10.000000, 9698.566406,  288.862854, 8854.847656,   43.955166,  840.836304,  241.710190,    1.846315,    1.037667,     86547,       100663296,001,002
003,   1595904,   24936,   10.273723,   10.000000, 9698.632812,  288.885925, 8867.926758,   45.292732,  827.823059,  240.472214,    1.890944,    1.189118,     85371,       100663296,001,002
004,   1595904,   24936,    9.590096,   10.000000, 9727.915039,  260.360352, 8909.847656,   43.862656,  814.749573,  212.823318,    3.574711,    0.942717,     84619,       100663296,001,002
005,   1595904,   24936,   10.346243,   10.000000, 9700.141602,  287.217957, 8844.512695,   45.099731,  852.720825,  238.910645,    1.909728,    1.005738,     88850,       100663296,001,002
006,   1595968,   24937,   10.183604,   10.000000, 9707.881836,  281.114227, 8811.115234,   44.767979,  893.781006,  232.976318,    1.786718,    1.002739,     95817,       100663296,001,002
007,   1595968,   24937,   10.158703,   10.000000, 9702.502930,  285.428528, 8825.372070,   44.659954,  874.374146,  237.795334,    1.734608,    1.059412,     91239,       100663296,001,002
000,   1585216,   24769,   10.109635,   10.000000, 9700.323242,  288.934570, 8859.744141,   45.007076,  837.784485,  240.621948,    1.878470,    0.968731,     86003,       100663296,002,000
001,   1585152,   24768,   10.142322,   10.000000, 9697.902344,  290.081482, 8848.720703,   45.460300,  846.262695,  241.367706,    1.698537,    0.980811,     86894,       100663296,002,000
002,   1585152,   24768,   10.048877,   10.000000, 9697.834961,  290.054779, 8855.011719,   45.582489,  840.010681,  241.195389,    1.882336,    0.975220,     86133,       100663296,002,000
003,   1585152,   24768,    9.996340,   10.000000, 9708.095703,  279.753326, 8820.367188,   45.378819,  884.833923,  230.991394,    2.078508,    0.970264,     94884,       100663296,002,000
004,   1585216,   24769,    9.388912,   10.000000, 9708.955078,  280.358887, 8899.188477,   44.672737,  806.459045,  231.594345,    3.280917,    0.886118,     83510,       100663296,002,000
005,   1585152,   24768,   10.143089,   10.000000, 9699.566406,  288.254547, 8844.809570,   45.664993,  851.928223,  239.319092,    1.728594,    0.968763,     88088,       100663296,002,000
006,   1585152,   24768,   10.057384,   10.000000, 9703.482422,  285.712280, 8837.439453,   45.619167,  863.135071,  236.783447,    1.663476,    0.969884,     90220,       100663296,002,000
007,   1585152,   24768,   10.081067,   10.000000, 9700.189453,  287.761566, 8862.311523,   45.190857,  835.107910,  239.486450,    1.745092,    0.976753,     86440,       100663296,002,000
