tid,lock_impl_time(ms)
RUN 0
001,  0.241745
001,  0.497728
001,  0.371425
001,  0.364008
001,  0.356582
001,  0.354688
001,  0.348943
001,  0.349390
001,  0.367498
001,  0.390305
002,  0.001072
002,  0.561020
002,  0.369665
002,  0.351895
002,  0.348737
002,  0.356242
002,  0.340798
002,  0.334558
002,  0.338400
002,  0.455637
003,  0.161058
003,  0.509478
003,  0.360905
003,  0.353718
003,  0.346747
003,  0.352967
003,  0.338660
003,  0.336927
003,  0.349147
003,  0.447855
004,  0.495702
004,  0.382022
004,  0.344582
004,  0.339122
004,  0.341182
004,  0.325673
004,  0.323327
004,  0.326460
004,  0.425692
004,  0.358537
005,  0.410617
005,  0.375523
005,  0.332535
005,  0.326928
005,  0.328300
005,  0.314897
005,  0.312545
005,  0.315832
005,  0.406882
005,  0.348205
006,  0.088253
006,  0.534503
006,  0.368113
006,  0.359167
006,  0.350912
006,  0.355120
006,  0.339267
006,  0.336062
006,  0.346283
006,  0.456975
007,  0.594460
007,  0.354987
007,  0.337900
007,  0.338020
007,  0.340887
007,  0.324647
007,  0.321175
007,  0.323290
007,  0.437022
007,  0.331565
008,  0.315015
008,  0.439605
008,  0.359580
008,  0.351615
008,  0.350380
008,  0.343722
008,  0.335798
008,  0.337632
008,  0.421592
008,  0.377860
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.377465
001,  0.358043
001,  0.341320
001,  0.339918
001,  0.337782
001,  0.348450
001,  0.382067
001,  0.363115
001,  0.351450
001,  0.343103
002,  0.001233
002,  0.426760
002,  0.360095
002,  0.350968
002,  0.350497
002,  0.342823
002,  0.385017
002,  0.389665
002,  0.364978
002,  0.354173
003,  0.199327
003,  0.387615
003,  0.343683
003,  0.341698
003,  0.336662
003,  0.333523
003,  0.394400
003,  0.379577
003,  0.349978
003,  0.339330
004,  0.320317
004,  0.371375
004,  0.345092
004,  0.337633
004,  0.331532
004,  0.331918
004,  0.393708
004,  0.367727
004,  0.344237
004,  0.334032
005,  0.445265
005,  0.348343
005,  0.341418
005,  0.337863
005,  0.332105
005,  0.350815
005,  0.376452
005,  0.358223
005,  0.340912
005,  0.339478
006,  0.142777
006,  0.403997
006,  0.356665
006,  0.350797
006,  0.348738
006,  0.344195
006,  0.398867
006,  0.390962
006,  0.357312
006,  0.349780
007,  0.073828
007,  0.395307
007,  0.343352
007,  0.336865
007,  0.335367
007,  0.328528
007,  0.379283
007,  0.378103
007,  0.344980
007,  0.338023
008,  0.252818
008,  0.371205
008,  0.342240
008,  0.338010
008,  0.336500
008,  0.336023
008,  0.400537
008,  0.374883
008,  0.346200
008,  0.337133
-----------------------------------------------------------------------------------------------

