lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007564,0000060,0000030,0001006,0005320,0006833,0005881,001024,001,000,0001
0010710,0000110,0000050,0001021,0009358,0009768,0009959,001024,001,000,0001
0007444,0000061,0000030,0001005,0005320,0006683,0005881,001024,001,001,0001
0010159,0000101,0000051,0001177,0008416,0009357,0009668,001024,001,001,0001
0007414,0000060,0000030,0001005,0005290,0006682,0005861,001024,001,002,0001
0010269,0000101,0000050,0001168,0008817,0009428,0009748,001024,001,002,0001
0007424,0000060,0000030,0001005,0005230,0006772,0005790,001024,001,003,0001
0010460,0000101,0000050,0001213,0008797,0009628,0009507,001024,001,003,0001
0007364,0000060,0000030,0001005,0005230,0006682,0005811,001024,001,004,0001
0010179,0000101,0000050,0001198,0008376,0009367,0009418,001024,001,004,0001
0007424,0000070,0000030,0001005,0005290,0006742,0005861,001024,001,000,0512
0010249,0000231,0000050,0001224,0008977,0009458,0009708,001024,001,000,0512
0007434,0000071,0000030,0001005,0005300,0006783,0005881,001024,001,001,0512
0010560,0000230,0000051,0001149,0009237,0009568,0009748,001024,001,001,0512
0007424,0000070,0000030,0001005,0005300,0006742,0005871,001024,001,002,0512
0010620,0000221,0000051,0001194,0008637,0009729,0009538,001024,001,002,0512
