tid,lock_impl_time(ms)
RUN 0
002, 18497.252
001, 19902.871
003, 18396.686
004, 19650.570
005, 11734.313
006, 11338.835
007, 19494.373
008, 19853.439
009, 11436.215
011, 17429.701
010, 18411.436
012, 19268.578
013, 19913.459
014, 19697.758
015, 18990.049
016, 19961.035
-----------------------------------------------------------------------------------------------

RUN 1
002, 18938.738
001, 19867.340
003, 18955.895
004, 19693.893
005, 15462.712
006, 15382.250
007, 16135.353
008, 18393.646
009, 17749.037
011, 19491.059
010, 16035.973
012, 19871.805
013, 16066.481
014, 19049.537
015, 13916.481
016, 18882.605
-----------------------------------------------------------------------------------------------

RUN 2
002, 18154.002
001, 19929.264
003, 18720.883
004, 19593.170
005, 14765.544
006, 16209.084
007, 15961.699
008, 16133.458
009, 19353.988
011, 19235.496
010, 15674.960
012, 19770.742
013, 19302.852
014, 18034.982
015, 16343.622
016, 16578.887
-----------------------------------------------------------------------------------------------

RUN 3
002, 18228.291
001, 19922.242
003, 16345.889
004, 16573.189
005, 13778.046
006, 13761.636
007, 13884.572
008, 19714.266
009, 18854.039
011, 18432.801
010, 18219.232
012, 19817.734
013, 19503.297
014, 19491.879
015, 18096.703
016, 19157.471
-----------------------------------------------------------------------------------------------

RUN 4
002, 17148.254
001, 19850.777
003, 19703.158
004, 19307.133
005, 19833.672
006, 19828.943
007, 19842.928
008, 19256.557
009, 19833.211
011, 19835.686
010, 11117.418
012, 19892.213
013, 11106.926
014, 19848.734
015, 10109.192
016, 16957.707
-----------------------------------------------------------------------------------------------

