tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00056127,00056127,010,00147460,00008541,00000000,001024,000,000,00000512
001,00056600,00056600,010,00145810,00008696,00000000,001024,000,000,00000512
002,00055200,00055200,010,00139080,00008598,00000000,001024,000,000,00000512
003,00056500,00056500,010,00140458,00008624,00000000,001024,000,000,00000512
004,00055500,00055500,010,00142025,00008615,00000000,001024,000,000,00000512
005,00055300,00055300,010,00141120,00008543,00000000,001024,000,000,00000512
006,00056000,00056000,010,00137569,00008598,00000000,001024,000,000,00000512
007,00056000,00056000,010,00145297,00008551,00000000,001024,000,000,00000512
008,00056375,00056375,010,00142514,00008719,00000000,001024,000,000,00000512
009,00056300,00056300,010,00142509,00008683,00000000,001024,000,000,00000512
010,00056200,00056200,010,00145254,00008626,00000000,001024,000,000,00000512
011,00056400,00056400,010,00142656,00008720,00000000,001024,000,000,00000512
012,00056400,00056400,010,00141820,00008546,00000000,001024,000,000,00000512
013,00055900,00055900,010,00144304,00008692,00000000,001024,000,000,00000512
014,00055700,00055700,010,00140932,00008844,00000000,001024,000,000,00000512
015,00056647,00056647,010,00140313,00008708,00000000,001024,000,000,00000512
016,00056300,00056300,010,00141564,00008567,00000000,001024,000,000,00000512
017,00056545,00056545,010,00141630,00008691,00000000,001024,000,000,00000512
018,00056228,00056228,010,00144749,00008507,00000000,001024,000,000,00000512
019,00056400,00056400,010,00142600,00008824,00000000,001024,000,000,00000512
020,00056200,00056200,010,00138928,00008725,00000000,001024,000,000,00000512
021,00056500,00056500,010,00143148,00008740,00000000,001024,000,000,00000512
022,00057100,00057100,010,00142970,00008574,00000000,001024,000,000,00000512
023,00055800,00055800,010,00141320,00008619,00000000,001024,000,000,00000512
024,00057100,00057100,010,00140272,00008901,00000000,001024,000,000,00000512
025,00056700,00056700,010,00149728,00008543,00000000,001024,000,000,00000512
026,00056900,00056900,010,00148744,00008555,00000000,001024,000,000,00000512
027,00056500,00056500,010,00144170,00008701,00000000,001024,000,000,00000512
028,00056628,00056628,010,00144612,00008609,00000000,001024,000,000,00000512
029,00056720,00056720,010,00148780,00008821,00000000,001024,000,000,00000512
030,00056700,00056700,010,00144977,00008924,00000000,001024,000,000,00000512
031,00057416,00057416,010,00146831,00008757,00000000,001024,000,000,00000512
000,00038438,00038438,010,00081967,00006249,00000000,001024,001,000,00000512
001,00037940,00037940,010,00080860,00006271,00000000,001024,001,000,00000512
002,00037697,00037697,010,00080596,00006180,00000000,001024,001,000,00000512
003,00037844,00037844,010,00084975,00006248,00000000,001024,001,000,00000512
004,00038195,00038195,010,00083450,00006208,00000000,001024,001,000,00000512
005,00037125,00037125,010,00079932,00006151,00000000,001024,001,000,00000512
006,00037282,00037282,010,00081376,00006255,00000000,001024,001,000,00000512
007,00038008,00038008,010,00082799,00006219,00000000,001024,001,000,00000512
008,00038366,00038366,010,00081684,00006309,00000000,001024,001,000,00000512
009,00038133,00038133,010,00082127,00006189,00000000,001024,001,000,00000512
010,00038017,00038017,010,00079946,00006295,00000000,001024,001,000,00000512
011,00037846,00037846,010,00077931,00006252,00000000,001024,001,000,00000512
012,00038339,00038339,010,00079017,00006243,00000000,001024,001,000,00000512
013,00037694,00037694,010,00077254,00006305,00000000,001024,001,000,00000512
014,00037618,00037618,010,00085611,00006173,00000000,001024,001,000,00000512
015,00037436,00037436,010,00086581,00006142,00000000,001024,001,000,00000512
016,00038914,00038914,010,00080643,00006272,00000000,001024,001,000,00000512
017,00038454,00038454,010,00083914,00006182,00000000,001024,001,000,00000512
018,00038742,00038742,010,00083107,00006263,00000000,001024,001,000,00000512
019,00038555,00038555,010,00084718,00006235,00000000,001024,001,000,00000512
020,00038741,00038741,010,00081893,00006271,00000000,001024,001,000,00000512
021,00037238,00037238,010,00077180,00006131,00000000,001024,001,000,00000512
022,00037553,00037553,010,00078870,00006273,00000000,001024,001,000,00000512
023,00038089,00038089,010,00079509,00006242,00000000,001024,001,000,00000512
024,00037314,00037314,010,00077731,00006294,00000000,001024,001,000,00000512
025,00037661,00037661,010,00083372,00006190,00000000,001024,001,000,00000512
026,00038025,00038025,010,00079738,00006325,00000000,001024,001,000,00000512
027,00038514,00038514,010,00081182,00006363,00000000,001024,001,000,00000512
028,00038728,00038728,010,00082645,00006207,00000000,001024,001,000,00000512
029,00038032,00038032,010,00084148,00006289,00000000,001024,001,000,00000512
030,00038035,00038035,010,00081192,00006200,00000000,001024,001,000,00000512
031,00038560,00038560,010,00079297,00006312,00000000,001024,001,000,00000512
000,00041597,00041597,010,00086711,00006900,00000000,001024,002,000,00000512
001,00041585,00041585,010,00088242,00006859,00000000,001024,002,000,00000512
002,00041183,00041183,010,00088929,00006714,00000000,001024,002,000,00000512
003,00041372,00041372,010,00087625,00006811,00000000,001024,002,000,00000512
004,00041272,00041272,010,00089278,00006726,00000000,001024,002,000,00000512
