tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00048002,00048002,010,00128577,00000000,00000000,001024,000,000,00000512
001,00047887,00047887,010,00129828,00000000,00000000,001024,000,000,00000512
002,00047540,00047540,010,00127867,00000000,00000000,001024,000,000,00000512
003,00049066,00049066,010,00130043,00000000,00000000,001024,000,000,00000512
004,00047282,00047282,010,00126848,00000000,00000000,001024,000,000,00000512
005,00047497,00047497,010,00128559,00000000,00000000,001024,000,000,00000512
006,00048365,00048365,010,00128581,00000000,00000000,001024,000,000,00000512
007,00048012,00048012,010,00127629,00000000,00000000,001024,000,000,00000512
008,00048376,00048376,010,00128660,00000000,00000000,001024,000,000,00000512
009,00047977,00047977,010,00128174,00000000,00000000,001024,000,000,00000512
010,00047860,00047860,010,00126311,00000000,00000000,001024,000,000,00000512
011,00048568,00048568,010,00128714,00000000,00000000,001024,000,000,00000512
012,00048922,00048922,010,00129228,00000000,00000000,001024,000,000,00000512
013,00047556,00047556,010,00127174,00000000,00000000,001024,000,000,00000512
014,00046743,00046743,010,00126984,00000000,00000000,001024,000,000,00000512
015,00048293,00048293,010,00129712,00000000,00000000,001024,000,000,00000512
016,00048597,00048597,010,00128323,00000000,00000000,001024,000,000,00000512
017,00048214,00048214,010,00129075,00000000,00000000,001024,000,000,00000512
018,00048553,00048553,010,00129216,00000000,00000000,001024,000,000,00000512
019,00047645,00047645,010,00127653,00000000,00000000,001024,000,000,00000512
020,00047679,00047679,010,00127772,00000000,00000000,001024,000,000,00000512
021,00048069,00048069,010,00128164,00000000,00000000,001024,000,000,00000512
022,00049241,00049241,010,00129519,00000000,00000000,001024,000,000,00000512
023,00047857,00047857,010,00129052,00000000,00000000,001024,000,000,00000512
024,00047964,00047964,010,00128117,00000000,00000000,001024,000,000,00000512
025,00048787,00048787,010,00129731,00000000,00000000,001024,000,000,00000512
026,00048566,00048566,010,00129740,00000000,00000000,001024,000,000,00000512
027,00047787,00047787,010,00128736,00000000,00000000,001024,000,000,00000512
028,00048785,00048785,010,00128469,00000000,00000000,001024,000,000,00000512
029,00048027,00048027,010,00128062,00000000,00000000,001024,000,000,00000512
030,00047385,00047385,010,00128272,00000000,00000000,001024,000,000,00000512
031,00048496,00048496,010,00130837,00000000,00000000,001024,000,000,00000512
000,00026173,00026173,010,00070861,00000000,00000000,001024,001,000,00000512
001,00026289,00026289,010,00070921,00000000,00000000,001024,001,000,00000512
002,00026079,00026079,010,00070721,00000000,00000000,001024,001,000,00000512
003,00026147,00026147,010,00070612,00000000,00000000,001024,001,000,00000512
004,00026538,00026538,010,00071613,00000000,00000000,001024,001,000,00000512
005,00025384,00025384,010,00070240,00000000,00000000,001024,001,000,00000512
006,00025580,00025580,010,00070288,00000000,00000000,001024,001,000,00000512
007,00025958,00025958,010,00070268,00000000,00000000,001024,001,000,00000512
008,00026319,00026319,010,00070587,00000000,00000000,001024,001,000,00000512
009,00026341,00026341,010,00070869,00000000,00000000,001024,001,000,00000512
010,00026499,00026499,010,00072493,00000000,00000000,001024,001,000,00000512
011,00026080,00026080,010,00070886,00000000,00000000,001024,001,000,00000512
012,00026131,00026131,010,00071232,00000000,00000000,001024,001,000,00000512
013,00026046,00026046,010,00071465,00000000,00000000,001024,001,000,00000512
014,00025909,00025909,010,00071055,00000000,00000000,001024,001,000,00000512
015,00026061,00026061,010,00069691,00000000,00000000,001024,001,000,00000512
016,00027216,00027216,010,00072444,00000000,00000000,001024,001,000,00000512
017,00026893,00026893,010,00071550,00000000,00000000,001024,001,000,00000512
018,00026671,00026671,010,00071549,00000000,00000000,001024,001,000,00000512
019,00026998,00026998,010,00072316,00000000,00000000,001024,001,000,00000512
020,00027144,00027144,010,00072197,00000000,00000000,001024,001,000,00000512
021,00025746,00025746,010,00070523,00000000,00000000,001024,001,000,00000512
022,00025810,00025810,010,00069866,00000000,00000000,001024,001,000,00000512
023,00026610,00026610,010,00070809,00000000,00000000,001024,001,000,00000512
024,00025825,00025825,010,00071271,00000000,00000000,001024,001,000,00000512
025,00026085,00026085,010,00070665,00000000,00000000,001024,001,000,00000512
026,00026096,00026096,010,00070618,00000000,00000000,001024,001,000,00000512
027,00026582,00026582,010,00072477,00000000,00000000,001024,001,000,00000512
028,00026858,00026858,010,00071445,00000000,00000000,001024,001,000,00000512
029,00026417,00026417,010,00070873,00000000,00000000,001024,001,000,00000512
030,00026337,00026337,010,00072169,00000000,00000000,001024,001,000,00000512
031,00026578,00026578,010,00071287,00000000,00000000,001024,001,000,00000512
000,00026764,00026764,010,00072365,00000000,00000000,001024,002,000,00000512
001,00026860,00026860,010,00071920,00000000,00000000,001024,002,000,00000512
002,00026900,00026900,010,00071642,00000000,00000000,001024,002,000,00000512
003,00026956,00026956,010,00072590,00000000,00000000,001024,002,000,00000512
004,00026609,00026609,010,00072127,00000000,00000000,001024,002,000,00000512
005,00026924,00026924,010,00072148,00000000,00000000,001024,002,000,00000512
006,00026736,00026736,010,00072737,00000000,00000000,001024,002,000,00000512
007,00027249,00027249,010,00072215,00000000,00000000,001024,002,000,00000512
008,00027128,00027128,010,00072744,00000000,00000000,001024,002,000,00000512
009,00026425,00026425,010,00071185,00000000,00000000,001024,002,000,00000512
010,00026311,00026311,010,00071260,00000000,00000000,001024,002,000,00000512
011,00027035,00027035,010,00072478,00000000,00000000,001024,002,000,00000512
012,00026615,00026615,010,00072102,00000000,00000000,001024,002,000,00000512
013,00026330,00026330,010,00071915,00000000,00000000,001024,002,000,00000512
014,00026806,00026806,010,00072429,00000000,00000000,001024,002,000,00000512
015,00026729,00026729,010,00071747,00000000,00000000,001024,002,000,00000512
016,00026471,00026471,010,00071569,00000000,00000000,001024,002,000,00000512
017,00027255,00027255,010,00072514,00000000,00000000,001024,002,000,00000512
018,00026466,00026466,010,00072122,00000000,00000000,001024,002,000,00000512
019,00026238,00026238,010,00072143,00000000,00000000,001024,002,000,00000512
020,00027104,00027104,010,00073752,00000000,00000000,001024,002,000,00000512
021,00026564,00026564,010,00071833,00000000,00000000,001024,002,000,00000512
022,00026863,00026863,010,00071622,00000000,00000000,001024,002,000,00000512
