tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,54155.593750, 89.721428
001,54011.421875, 96.149223
003,54093.093750, 92.010391
004,52995.644531,106.504967
005,54237.937500, 95.201775
006,53794.816406,103.201523
007,53939.285156, 97.678314
008,53691.039062, 98.784210
010,52938.488281,147.733353
009,52921.867188,153.856064
012,52633.058594,159.894806
011,52615.070312,144.031372
013,52902.464844,150.378586
014,53027.394531,141.846497
015,52719.121094,150.903809
016,53023.503906,149.305969
-----------------------------------------------------------------------------------------------

RUN 1
002,54074.921875, 95.450897
001,53832.718750,100.082718
003,54017.546875, 92.391022
004,52948.023438,103.681786
005,54329.164062, 91.748482
006,53658.132812,100.256905
007,53853.937500, 96.433571
008,54032.312500, 90.183327
010,52930.199219,148.004395
009,53176.773438,146.878067
012,52743.023438,151.470596
011,52290.453125,142.515533
013,52939.398438,150.308548
014,52989.292969,147.033829
015,52802.742188,148.252838
016,53060.429688,147.200790
-----------------------------------------------------------------------------------------------

