tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B),lat_lock_hold(ms),lat_wait_acq(ms),lat_wait_rel(ms)
RUN 0
000,  41205568,  643837,14764.710938,   20.000000,25205.208984,14463.317383,          262144,    0.000000,    0.000000,    0.000000
000,  41927488,  655117,14943.036133,   20.000000,25026.328125,14645.657227,        16777216,    0.000000,    0.000000,    0.000000
000,  42216704,  659636,15067.062500,   20.000000,24902.111328,14764.607422,       134217728,    0.000000,    0.000000,    0.000000
001,  41425344,  647271,14800.679688,   20.000000,25162.572266,14503.754883,          262144,    0.000000,    0.000000,    0.000000
001,  41675456,  651179,14880.757812,   20.000000,25082.125000,14584.030273,        16777216,    0.000000,    0.000000,    0.000000
001,  41473856,  648029,14931.737305,   20.000000,25031.263672,14613.750000,       134217728,    0.000000,    0.000000,    0.000000
002,  41207232,  643863,14755.036133,   20.000000,25213.535156,14453.679688,          262144,    0.000000,    0.000000,    0.000000
002,  41551552,  649243,14841.051758,   20.000000,25127.189453,14542.151367,        16777216,    0.000000,    0.000000,    0.000000
002,  41412288,  647067,14844.381836,   20.000000,25123.919922,14538.891602,       134217728,    0.000000,    0.000000,    0.000000
003,  41174528,  643352,14705.691406,   20.000000,25264.419922,14404.935547,          262144,    0.000000,    0.000000,    0.000000
003,  41611072,  650173,14839.918945,   20.000000,25129.757812,14539.414062,        16777216,    0.000000,    0.000000,    0.000000
003,  41599424,  649991,14930.633789,   20.000000,25039.017578,14618.516602,       134217728,    0.000000,    0.000000,    0.000000
004,  41223680,  644120,14761.208984,   20.000000,25209.078125,14460.349609,          262144,    0.000000,    0.000000,    0.000000
004,  41728000,  652000,14887.459961,   20.000000,25082.267578,14589.173828,        16777216,    0.000000,    0.000000,    0.000000
004,  41807296,  653239,14917.999023,   20.000000,25051.708984,14610.346680,       134217728,    0.000000,    0.000000,    0.000000
005,  41330560,  645790,14747.144531,   20.000000,25221.998047,14447.678711,          262144,    0.000000,    0.000000,    0.000000
005,  41803520,  653180,14869.833008,   20.000000,25098.994141,14574.798828,        16777216,    0.000000,    0.000000,    0.000000
