tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   5011646, 5011646,  181.584335,      30.000,50275.687500, 9324.247070,               0
001,   5181974, 5181974,  186.519150,      30.000,50066.757812, 9523.019531,               0
002,   4365194, 4365194,  162.468628,      30.000,51421.179688, 8224.354492,               0
003,   5194804, 5194804,  183.509720,      30.000,50191.390625, 9404.378906,               0
004,   4708833, 4708833,  171.933411,      30.000,50846.359375, 8776.051758,               0
005,   4827451, 4827451,  172.176498,      30.000,50801.554688, 8819.811523,               0
006,   4173926, 4173926,  152.123856,      30.000,51883.101562, 7783.105469,               0
007,   4726671, 4726671,  166.740433,      30.000,51071.964844, 8562.022461,               0
008,   4134829, 4134829,  151.272980,      30.000,51888.878906, 7778.403809,               0
009,   4397113, 4397113,  159.147614,      30.000,51532.226562, 8118.647461,               0
010,   4350021, 4350021,  161.452316,      30.000,51471.660156, 8175.964355,               0
011,   5056124, 5056124,  179.626816,      30.000,50417.304688, 9187.114258,               0
012,   4270750, 4270750,  156.138687,      30.000,51659.449219, 7997.727539,               0
013,   5124042, 5124042,  182.658691,      30.000,50211.398438, 9386.974609,               0
014,   5351176, 5351176,  191.970795,      30.000,49759.191406, 9818.735352,               0
015,   6163838, 6163838,  213.664230,      30.000,48553.699219,10975.869141,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   4861033, 4861033,  177.566788,      30.000,50530.339844, 9079.193359,               0
001,   4993219, 4993219,  180.314713,      30.000,50398.714844, 9204.791016,               0
002,   4581932, 4581932,  169.775696,      30.000,51024.937500, 8603.912109,               0
003,   5467667, 5467667,  192.220917,      30.000,49726.714844, 9849.722656,               0
004,   4801818, 4801818,  174.936493,      30.000,50681.878906, 8933.876953,               0
005,   5201691, 5201691,  182.623795,      30.000,50229.320312, 9368.808594,               0
006,   4063196, 4063196,  149.230423,      30.000,52073.027344, 7600.326660,               0
007,   4506293, 4506293,  160.944031,      30.000,51378.847656, 8267.702148,               0
008,   4076918, 4076918,  150.228500,      30.000,51958.910156, 7710.822266,               0
009,   4142089, 4142089,  151.001205,      30.000,51923.187500, 7744.647461,               0
010,   4325251, 4325251,  158.745392,      30.000,51570.660156, 8082.013672,               0
011,   5208248, 5208248,  183.925003,      30.000,50170.113281, 9424.458984,               0
012,   4286867, 4286867,  157.207458,      30.000,51627.097656, 8028.508301,               0
013,   5199625, 5199625,  183.337952,      30.000,50181.570312, 9415.223633,               0
014,   5561017, 5561017,  198.584702,      30.000,49425.335938,10138.248047,               0
015,   5728626, 5728626,  201.699478,      30.000,49210.597656,10345.401367,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   5116991, 5116991,  184.331757,      30.000,50138.535156, 9455.692383,               0
001,   5240440, 5240440,  186.582489,      30.000,50027.195312, 9562.199219,               0
002,   4494636, 4494636,  166.573273,      30.000,51201.933594, 8434.589844,               0
003,   5171325, 5171325,  182.851471,      30.000,50235.843750, 9360.925781,               0
004,   4398215, 4398215,  162.533768,      30.000,51366.121094, 8277.171875,               0
005,   4812750, 4812750,  171.315613,      30.000,50852.964844, 8770.331055,               0
006,   4317048, 4317048,  156.491531,      30.000,51640.144531, 8016.683594,               0
007,   4797919, 4797919,  170.548004,      30.000,50894.457031, 8731.564453,               0
008,   4161188, 4161188,  151.337845,      30.000,51878.500000, 7788.599609,               0
009,   4539647, 4539647,  162.313370,      30.000,51303.699219, 8339.023438,               0
010,   4570724, 4570724,  167.417053,      30.000,51098.121094, 8535.305664,               0
011,   4777754, 4777754,  169.781937,      30.000,50922.281250, 8703.489258,               0
012,   4041720, 4041720,  149.423798,      30.000,52033.457031, 7638.518555,               0
013,   5004175, 5004175,  178.721024,      30.000,50417.285156, 9189.518555,               0
014,   5581282, 5581282,  199.775223,      30.000,49340.894531,10220.199219,               0
015,   5965335, 5965335,  208.858551,      30.000,48839.839844,10701.020508,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   5046202, 5046202,  182.178680,      30.000,50263.441406, 9335.741211,               0
001,   5018404, 5018404,  179.380371,      30.000,50440.656250, 9164.992188,               0
002,   4674899, 4674899,  171.706848,      30.000,50901.757812, 8722.276367,               0
