tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 236909488,236909488, 6325.820801,      30.000,24017.919922,23329.728516,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 236972857,236972857, 6326.043945,      30.000,24018.097656,23329.361328,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 236973099,236973099, 6325.746582,      30.000,24017.925781,23329.732422,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 236976954,236976954, 6326.140625,      30.000,24018.062500,23329.076172,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 236978768,236978768, 6326.154785,      30.000,24018.390625,23328.976562,               0
-------------------------------------------------------------------------------------------------------

