tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001022,  0.000305
001,  0.000173,  0.000100
001,  0.000140,  0.000120
001,  0.000132,  0.000117
001,  0.000123,  0.000103
001,  0.000125,  0.000108
001,  0.000130,  0.000115
001,  0.000123,  0.000100
001,  0.000125,  0.000098
001,  0.000123,  0.000095
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000295,  0.000145
001,  0.000130,  0.000103
001,  0.000142,  0.000105
001,  0.000132,  0.000110
001,  0.000153,  0.000118
001,  0.000133,  0.000098
001,  0.000120,  0.000105
001,  0.000137,  0.000117
001,  0.000135,  0.000125
001,  0.000132,  0.000118
-----------------------------------------------------------------------------------------------

