tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   6159301, 6159301,  199.674301,      30.000,58741.863281,  846.988647,               0
001,   6159290, 6159290,  199.894165,      30.000,58837.355469,  753.687073,               0
002,   6159304, 6159304,  200.209747,      30.000,58878.613281,  710.238098,               0
003,   6159319, 6159319,  200.164474,      30.000,58862.167969,  727.117798,               0
004,   6159304, 6159304,  199.730011,      30.000,58834.664062,  754.699036,               0
005,   6159316, 6159316,  200.264160,      30.000,58990.640625,  598.615112,               0
006,   6159317, 6159317,  199.987152,      30.000,58998.003906,  591.394531,               0
007,   6159314, 6159314,  199.469101,      30.000,58998.238281,  592.007080,               0
008,   6159317, 6159317,  199.890533,      30.000,58997.398438,  594.344849,               0
009,   6159318, 6159318,  200.160110,      30.000,58993.433594,  598.005127,               0
010,   6159304, 6159304,  200.456284,      30.000,58976.289062,  613.532776,               0
011,   6159311, 6159311,  200.151367,      30.000,58989.984375,  601.442261,               0
012,   6159315, 6159315,  200.478394,      30.000,58993.765625,  597.069031,               0
013,   6159320, 6159320,  200.107361,      30.000,58992.320312,  599.289001,               0
014,   6159278, 6159278,  200.366440,      30.000,58993.894531,  596.867981,               0
015,   6159313, 6159313,  200.091034,      30.000,58987.882812,  603.676147,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   6156874, 6156874,  199.691315,      30.000,58758.554688,  830.536072,               0
001,   6156885, 6156885,  200.274246,      30.000,58850.152344,  740.414429,               0
002,   6156868, 6156868,  199.941360,      30.000,58882.585938,  706.719543,               0
003,   6156886, 6156886,  200.064255,      30.000,58865.171875,  724.485596,               0
004,   6156888, 6156888,  200.100082,      30.000,58841.730469,  747.459839,               0
005,   6156897, 6156897,  200.153168,      30.000,58991.507812,  598.090759,               0
006,   6156887, 6156887,  199.760315,      30.000,59000.894531,  588.892761,               0
007,   6156899, 6156899,  199.639633,      30.000,58997.664062,  592.377563,               0
008,   6156886, 6156886,  199.729736,      30.000,58998.429688,  593.496521,               0
009,   6156852, 6156852,  200.436295,      30.000,58990.488281,  600.507874,               0
010,   6156881, 6156881,  200.146118,      30.000,58977.996094,  612.383118,               0
011,   6156886, 6156886,  199.786407,      30.000,58995.187500,  596.921753,               0
012,   6156884, 6156884,  200.076843,      30.000,58996.285156,  595.122925,               0
013,   6156898, 6156898,  200.049789,      30.000,58992.066406,  599.554932,               0
014,   6156881, 6156881,  199.793411,      30.000,58996.675781,  595.303955,               0
015,   6156886, 6156886,  199.811493,      30.000,58989.027344,  603.003540,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   6157086, 6157086,  199.755569,      30.000,58743.519531,  845.379761,               0
001,   6157081, 6157081,  199.911423,      30.000,58836.765625,  754.380798,               0
002,   6157074, 6157074,  200.130249,      30.000,58872.839844,  716.278076,               0
003,   6157086, 6157086,  200.189392,      30.000,58861.437500,  728.115479,               0
004,   6157083, 6157083,  200.110275,      30.000,58833.082031,  755.842163,               0
005,   6157082, 6157082,  200.122437,      30.000,58992.320312,  597.169495,               0
006,   6157084, 6157084,  199.610992,      30.000,59001.984375,  588.011902,               0
007,   6157095, 6157095,  199.891418,      30.000,58994.000000,  595.600769,               0
008,   6157083, 6157083,  200.141449,      30.000,58995.671875,  595.677856,               0
009,   6157078, 6157078,  199.770752,      30.000,58993.007812,  599.097229,               0
010,   6157085, 6157085,  199.797684,      30.000,58980.148438,  610.741211,               0
011,   6157083, 6157083,  200.144073,      30.000,58990.402344,  601.015503,               0
012,   6157080, 6157080,  200.564209,      30.000,58994.468750,  596.435608,               0
013,   6157085, 6157085,  200.159821,      30.000,58990.667969,  600.824463,               0
014,   6157065, 6157065,  199.722519,      30.000,58994.003906,  598.097107,               0
015,   6157054, 6157054,  199.039658,      30.000,58992.386719,  600.821899,               0
-------------------------------------------------------------------------------------------------------

RUN 3
