tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000,    262144,       1,    0.089957,   20.000000,    0.149830,    0.135090,    0.004735,    0.005760,    0.144882,    0.270177,    0.125482,    0.123798,         1,          524288,000,000,000001
001,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003560,    0.000000,    0.139260,    0.000000,    0.000000,         0,          524288,000,000,000001
002,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003360,    0.000000,    0.139120,    0.000000,    0.000000,         0,          524288,000,000,000001
003,1559363584,   11896, 1535.791138,   20.000000,16765.826172, 1691.667480,15127.514648,   27.654688, 1636.729614, 1661.861450, 1507.770264, 1532.524292,     11896,          524288,000,000,000001
004,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003123,    0.000000,    0.138293,    0.000000,    0.000000,         0,          524288,000,000,000001
005,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003577,    0.000000,    0.138933,    0.000000,    0.000000,         0,          524288,000,000,000001
006,  13238272,     100,   12.884851,   20.000000, 4439.083984,   14.123402, 4425.367676,    0.243332,   13.704026,   14.003083,   12.622592,   12.803783,       100,          524288,000,000,000001
007,1559887872,   11900, 1538.847290,   20.000000,16725.550781, 1689.846558,15087.166992,   27.861465, 1636.828735, 1659.948853, 1507.625366, 1531.339844,     11900,          524288,000,000,000001
008,1546780672,   11800, 1624.807617,   20.000000,16509.097656, 1735.794678,14835.298828,   30.007174, 1672.013672, 1702.499634, 1516.763062, 1548.737549,     11800,          524288,000,000,000001
009,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003443,    0.000000,    0.141337,    0.000000,    0.000000,         0,          524288,000,000,000001
010,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003590,    0.000000,    0.143470,    0.000000,    0.000000,         0,          524288,000,000,000001
011,  13238272,     100,   13.572580,   20.000000, 4354.702637,   14.510527, 4340.609375,    0.239721,   14.081511,   14.396323,   12.819989,   13.029641,       100,          524288,000,000,000001
012,1572995072,   12000, 1653.780640,   20.000000,16514.062500, 1745.382690,14825.710938,   28.836216, 1686.751831, 1714.518555, 1534.653687, 1565.606567,     12000,          524288,000,000,000001
013,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003370,    0.000000,    0.142557,    0.000000,    0.000000,         0,          524288,000,000,000001
014,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003513,    0.000000,    0.143207,    0.000000,    0.000000,         0,          524288,000,000,000001
015,  13238272,     100,   13.921798,   20.000000, 4397.199219,   14.598356, 4383.068848,    0.244609,   14.118114,   14.482892,   12.807907,   13.081192,       100,          524288,000,000,000001
000, 471990272,    3600,  462.485535,   20.000000,18973.369141,  510.952911,18484.990234,    8.599153,  487.817108,  501.588257,  452.362885,  465.615723,      3600,          524288,000,001,000001
001,1089077248,    8308, 1071.317017,   20.000000,11700.571289, 1174.995605,10560.608398,   19.235943, 1138.813232, 1154.504883, 1049.711548, 1065.276611,      8308,          524288,000,001,000001
002,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003137,    0.000000,    0.139947,    0.000000,    0.000000,         0,          524288,000,001,000001
003,1101135872,    8400, 1087.619385,   20.000000,11663.362305, 1192.588867,10506.921875,   19.456186, 1155.411133, 1171.673950, 1063.902466, 1080.343872,      8400,          524288,000,001,000001
004,1101135872,    8400, 1081.339111,   20.000000,11588.392578, 1190.860352,10434.134766,   19.508186, 1153.207275, 1169.970703, 1062.071655, 1078.194580,      8400,          524288,000,001,000001
005,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003117,    0.000000,    0.139533,    0.000000,    0.000000,         0,          524288,000,001,000001
006,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003087,    0.000000,    0.138653,    0.000000,    0.000000,         0,          524288,000,001,000001
007,  13238272,     100,   12.564253,   20.000000,13963.578125,   14.263880,13949.771484,    0.227641,   13.792143,   14.160640,   12.715205,   12.922169,       100,          524288,000,001,000001
008,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003280,    0.000000,    0.143257,    0.000000,    0.000000,         0,          524288,000,001,000001
009,1101135872,    8400, 1167.960693,   20.000000,11516.777344, 1217.288574,10339.857422,   20.366690, 1175.075439, 1195.553101, 1071.147583, 1092.589844,      8400,          524288,000,001,000001
010,  13238272,     100,   13.659040,   20.000000,14004.622070,   14.469568,13990.596680,    0.232125,   14.003484,   14.364496,   12.786812,   13.002481,       100,          524288,000,001,000001
011,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.001967,    0.000000,    0.141050,    0.000000,    0.000000,         0,          524288,000,001,000001
012, 471990272,    3600,  496.259308,   20.000000,18885.580078,  524.027710,18379.285156,    8.682900,  505.834839,  514.829712,  460.680573,  469.834290,      3600,          524288,000,001,000001
013, 485097472,    3700,  508.689484,   20.000000,18941.244141,  539.058777,18421.998047,    9.268267,  518.759399,  529.208130,  472.748322,  483.297394,      3700,          524288,000,001,000001
014, 473825280,    3614,  500.437225,   20.000000,18969.912109,  524.566772,18463.841797,    8.530023,  505.737122,  515.514771,  461.001801,  471.110565,      3615,          524288,000,001,000001
015,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.002970,    0.000000,    0.142300,    0.000000,    0.000000,         0,          524288,000,001,000001
000,1221984256,    9322, 1198.060913,   20.000000,13519.541016, 1324.867920,12255.139648,   22.312683, 1262.930542, 1300.385864, 1171.144409, 1207.815308,      9322,          524288,000,002,000001
001,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003143,    0.000000,    0.139350,    0.000000,    0.000000,         0,          524288,000,002,000001
002,1219100672,    9300, 1194.821899,   20.000000,13521.558594, 1317.085327,12245.062500,   21.895069, 1275.291504, 1293.397583, 1175.367310, 1193.957764,      9300,          524288,000,002,000001
003,    131072,       0,    0.000000,   20.000000,    0.000000,    0.000000,    0.000000,    0.003407,    0.000000,    0.139523,    0.000000,    0.000000,         0,          524288,000,002,000001
004,  13238272,     100,   12.764031,   20.000000,  509.620209,   14.206397,  495.950195,    0.229703,   13.658697,   14.102689,   12.590030,   12.900713,       100,          524288,000,002,000001
005, 340918272,    2600,  333.959930,   20.000000,19218.373047,  368.008209,18861.207031,    6.058664,  356.830902,  361.545654,  328.695282,  333.353668,      2600,          524288,000,002,000001
006,  13238272,     100,   13.023200,   20.000000,  427.128693,   14.117175,  413.409790,    0.237870,   13.707018,   14.001681,   12.617598,   12.782632,       100,          524288,000,002,000001
007,  26345472,     200,   25.692743,   20.000000,16032.344727,   28.345903,16004.836914,    0.474085,   27.481714,   27.967194,   25.314140,   25.690268,       200,          524288,000,002,000001
008, 340918272,    2600,  356.138794,   20.000000,19224.539062,  381.793213,18855.671875,    6.477294,  368.476440,  374.749664,  334.295380,  340.846100,      2600,          524288,000,002,000001
