tid,lock_impl_time(ms)
RUN 0
001, 19705.404
002, 15424.860
003, 19688.775
004, 15291.222
005, 19685.010
006, 15401.052
007, 19674.691
008, 15766.460
009, 19688.264
010, 15689.941
011, 19706.535
012, 15489.309
013, 19657.842
014, 15653.255
015, 19688.879
016, 15298.280
-----------------------------------------------------------------------------------------------

RUN 1
001, 15434.654
002, 19897.029
003, 15344.673
004, 19892.838
005, 15313.532
006, 19898.469
007, 15392.037
008, 19889.559
009, 15318.453
010, 19894.670
011, 15450.770
012, 19897.758
013, 15306.240
014, 19894.682
015, 14758.538
016, 19888.066
-----------------------------------------------------------------------------------------------

RUN 2
001, 15412.860
002, 19958.174
003, 15276.286
004, 19959.312
005, 15314.913
006, 19953.480
007, 15300.574
008, 19958.727
009, 15219.125
010, 19952.926
011, 15371.201
012, 19959.322
013, 15187.381
014, 19957.037
015, 14679.634
016, 19948.203
-----------------------------------------------------------------------------------------------

RUN 3
001, 15348.280
002, 19945.535
003, 14636.153
004, 19949.406
005, 15322.484
006, 19929.375
007, 15316.892
008, 19951.174
009, 15333.917
010, 19939.139
011, 15471.863
012, 19942.875
013, 15290.351
014, 19944.070
015, 15206.272
016, 19942.285
-----------------------------------------------------------------------------------------------

RUN 4
001, 15331.524
002, 19956.348
003, 14647.006
004, 19957.051
005, 15265.434
006, 19952.463
007, 15289.769
008, 19958.135
009, 15384.200
010, 19953.170
011, 15389.358
012, 19953.883
013, 15299.253
014, 19954.176
015, 15182.455
016, 19951.473
-----------------------------------------------------------------------------------------------

