tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,    140777,  140777,    6.461697,      30.000,59480.269531,  509.852264,               0
001,    140778,  140778,    6.457119,      30.000,59488.554688,  503.309113,               0
002,    140777,  140777,    6.627156,      30.000,59431.722656,  559.838745,               0
003,    140778,  140778,    7.077717,      30.000,59433.574219,  556.912292,               0
004,    140777,  140777,    7.681260,      30.000,59307.738281,  680.634888,               0
005,    140777,  140777,    7.788566,      30.000,59297.703125,  692.003235,               0
006,    140777,  140777,    6.397748,      30.000,59383.820312,  607.934265,               0
007,    140776,  140776,    6.462242,      30.000,59490.578125,  500.953857,               0
008,    140776,  140776,    6.462543,      30.000,59380.824219,  611.225342,               0
009,    140777,  140777,    6.697779,      30.000,59432.953125,  558.092468,               0
010,    140775,  140775,    6.508742,      30.000,59480.871094,  509.203735,               0
011,    140777,  140777,    6.615866,      30.000,59378.921875,  612.061401,               0
012,    140777,  140777,    6.444366,      30.000,59418.898438,  571.551025,               0
013,    140775,  140775,    6.450540,      30.000,59479.605469,  511.833221,               0
014,    140774,  140774,    7.680875,      30.000,59261.691406,  728.552307,               0
015,    140775,  140775,    6.477661,      30.000,59448.312500,  542.235901,               0
016,    140775,  140775,    6.492426,      30.000,59446.531250,  543.350891,               0
017,    140775,  140775,    7.488694,      30.000,59293.191406,  695.943176,               0
018,    140775,  140775,    6.963957,      30.000,59404.617188,  586.351013,               0
019,    140775,  140775,    7.192168,      30.000,59422.707031,  567.670105,               0
020,    140775,  140775,    6.455567,      30.000,59478.699219,  513.185974,               0
021,    140775,  140775,    6.471038,      30.000,59462.656250,  527.321045,               0
022,    140775,  140775,    6.599844,      30.000,59433.179688,  558.274048,               0
023,    140775,  140775,    6.690975,      30.000,59448.136719,  543.452698,               0
024,    140775,  140775,    7.771056,      30.000,59288.664062,  701.853760,               0
025,    140775,  140775,    6.452023,      30.000,59398.019531,  594.039856,               0
026,    140775,  140775,    6.954119,      30.000,59355.531250,  632.810669,               0
027,    140775,  140775,    6.495324,      30.000,59482.117188,  508.214386,               0
028,    140775,  140775,    6.489818,      30.000,59434.589844,  555.631592,               0
029,    140775,  140775,    7.603064,      30.000,59307.511719,  681.896118,               0
030,    140774,  140774,    6.644834,      30.000,59382.066406,  609.219543,               0
031,    140775,  140775,    6.472743,      30.000,59424.562500,  567.367493,               0
-------------------------------------------------------------------------------------------------------

RUN 1
