tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 335544321,       6, 2103.045410,   15.000000,27897.365234,    0.065093,        67108864
000, 268435457,       3, 1710.928223,   15.000000,28289.431641,    0.033443,       134217728
000,1073741825,       2, 6603.729004,   15.000000,23396.904297,    0.093953,      1073741824
001, 335544321,       6, 1998.283936,   15.000000,28002.238281,    0.081603,        67108864
001, 268435457,       3, 1660.539673,   15.000000,28340.007812,    0.057623,       134217728
001,         1,       1,    0.009307,   15.000000,30000.330078,    0.008687,      1073741824
002, 335544321,       6, 2085.638916,   15.000000,27914.853516,    0.067560,        67108864
002, 268435457,       3, 1663.596313,   15.000000,28336.994141,    0.033233,       134217728
002,         1,       1,    0.009667,   15.000000,30000.421875,    0.009113,      1073741824
003, 335544321,       6, 2086.489014,   15.000000,27913.966797,    0.066313,        67108864
003, 268435457,       3, 1662.331421,   15.000000,28338.298828,    0.030723,       134217728
003,         1,       1,    0.008740,   15.000000,30000.285156,    0.008193,      1073741824
004, 335544321,       6, 2144.365967,   15.000000,27856.173828,    0.057047,        67108864
004, 268435457,       3, 1658.112305,   15.000000,28342.328125,    0.072310,       134217728
004,         1,       1,    0.017367,   15.000000,30000.115234,    0.008313,      1073741824
005, 319969617,       5, 1997.932007,   15.000000,28002.042969,    0.060507,        67108864
005, 268435457,       3, 1666.431519,   15.000000,28333.976562,    0.031540,       134217728
005,         1,       1,    0.009713,   15.000000,30000.236328,    0.009127,      1073741824
006, 335544321,       6, 2089.282471,   15.000000,27911.228516,    0.066447,        67108864
006, 268435457,       3, 1660.240967,   15.000000,28339.984375,    0.033617,       134217728
006,         1,       1,    0.008667,   15.000000,30000.195312,    0.007760,      1073741824
007, 335544321,       6, 2086.654785,   15.000000,27913.894531,    0.059480,        67108864
007, 268435457,       3, 1662.139893,   15.000000,28338.544922,    0.074870,       134217728
007,         1,       1,    0.008660,   15.000000,30000.373047,    0.008133,      1073741824
008,         1,       1,    0.008007,   15.000000,30004.824219,    0.007413,        67108864
008,         1,       1,    0.007280,   15.000000,30003.111328,    0.006873,       134217728
008,         1,       1,    0.007760,   15.000000,30010.353516,    0.007427,      1073741824
009,         1,       1,    0.006410,   15.000000,30004.197266,    0.005563,        67108864
009,         1,       1,    0.008127,   15.000000,30002.343750,    0.007720,       134217728
009,         1,       1,    0.008420,   15.000000,30009.941406,    0.007973,      1073741824
010,         1,       1,    0.007473,   15.000000,30004.322266,    0.006867,        67108864
010,         1,       1,    0.007227,   15.000000,30002.650391,    0.006787,       134217728
010,         1,       1,    0.008253,   15.000000,30010.041016,    0.007807,      1073741824
011,         1,       1,    0.008967,   15.000000,30004.416016,    0.008340,        67108864
011,         1,       1,    0.008633,   15.000000,30002.828125,    0.008133,       134217728
011,         1,       1,    0.007487,   15.000000,30010.232422,    0.007007,      1073741824
012,         1,       1,    0.005560,   15.000000,30004.238281,    0.005113,        67108864
012,         1,       1,    0.007727,   15.000000,30002.462891,    0.007153,       134217728
012,         1,       1,    0.007700,   15.000000,30009.890625,    0.007133,      1073741824
013,         1,       1,    0.005183,   15.000000,30005.121094,    0.004707,        67108864
013,         1,       1,    0.007760,   15.000000,30002.708984,    0.007247,       134217728
013,         1,       1,    0.008267,   15.000000,30010.138672,    0.007833,      1073741824
014,         1,       1,    0.008620,   15.000000,30004.605469,    0.007973,        67108864
014,         1,       1,    0.008640,   15.000000,30003.042969,    0.008093,       134217728
014,         1,       1,    0.007713,   15.000000,30010.306641,    0.007213,      1073741824
015,         1,       1,    0.005240,   15.000000,30005.064453,    0.004790,        67108864
015,         1,       1,    0.007860,   15.000000,30003.171875,    0.007320,       134217728
015,         1,       1,    0.007160,   15.000000,30010.269531,    0.006733,      1073741824
016, 268435457,       5, 1672.083130,   15.000000,28328.007812,    0.070447,        67108864
016, 402653185,       4, 2514.979980,   15.000000,27485.875000,    0.066940,       134217728
016,         1,       1,    0.027940,   15.000000,30000.480469,    0.009333,      1073741824
017,         1,       1,    0.009113,   15.000000,30004.722656,    0.008647,        67108864
017,         1,       1,    0.009127,   15.000000,30002.589844,    0.008647,       134217728
017,         1,       1,    0.009667,   15.000000,30009.812500,    0.009360,      1073741824
018, 268435457,       5, 1680.523315,   15.000000,28319.683594,    0.072313,        67108864
018, 268435457,       3, 1673.479248,   15.000000,28326.798828,    0.064593,       134217728
018,         1,       1,    0.009747,   15.000000,30000.152344,    0.009213,      1073741824
019,         1,       1,    0.008480,   15.000000,30004.927734,    0.007920,        67108864
019,         1,       1,    0.008900,   15.000000,30002.531250,    0.008420,       134217728
019,         1,       1,    0.008073,   15.000000,30009.767578,    0.007740,      1073741824
020, 268435457,       5, 1674.867188,   15.000000,28325.150391,    0.167817,        67108864
020, 402653185,       4, 2523.750977,   15.000000,27477.130859,    0.039093,       134217728
020,         1,       1,    0.029080,   15.000000,30000.015625,    0.027953,      1073741824
021,         1,       1,    0.009327,   15.000000,30004.531250,    0.008833,        67108864
021,         1,       1,    0.006763,   15.000000,30002.398438,    0.006410,       134217728
021,         1,       1,    0.005860,   15.000000,30009.732422,    0.005583,      1073741824
022, 268435457,       5, 1671.992798,   15.000000,28328.177734,    0.092887,        67108864
022, 268435457,       3, 1707.807007,   15.000000,28292.277344,    0.065313,       134217728
022,1073741825,       2, 8158.929199,   15.000000,21841.761719,    0.032743,      1073741824
023,         1,       1,    0.009233,   15.000000,30005.421875,    0.008760,        67108864
023,         1,       1,    0.008587,   15.000000,30002.968750,    0.008120,       134217728
023,         1,       1,    0.008940,   15.000000,30009.992188,    0.008587,      1073741824
024, 268435457,       5, 1671.304810,   15.000000,28328.962891,    0.088500,        67108864
024, 268435457,       3, 1888.918823,   15.000000,28111.240234,    0.041997,       134217728
024,1073741825,       2, 6594.863770,   15.000000,23405.750000,    0.020443,      1073741824
025,         1,       1,    0.008773,   15.000000,30005.212891,    0.008140,        67108864
025,         1,       1,    0.008000,   15.000000,30002.888672,    0.007620,       134217728
025,         1,       1,    0.008393,   15.000000,30010.191406,    0.008013,      1073741824
026, 268435457,       5, 1675.278687,   15.000000,28324.919922,    0.072027,        67108864
026, 402653185,       4, 2500.185791,   15.000000,27500.623047,    0.042803,       134217728
026,1073741825,       2, 7118.885254,   15.000000,22881.841797,    0.021180,      1073741824
027,         1,       1,    0.009113,   15.000000,30005.330078,    0.008647,        67108864
027,         1,       1,    0.008440,   15.000000,30002.765625,    0.008007,       134217728
027,         1,       1,    0.008547,   15.000000,30010.097656,    0.008127,      1073741824
028, 268435457,       5, 1683.819214,   15.000000,28316.300781,    0.127383,        67108864
028, 362977324,       3, 2250.492920,   15.000000,27749.525391,    0.096097,       134217728
028, 246854376,       1, 1523.461182,   15.000000,28476.519531,    0.013967,      1073741824
029,         1,       1,    0.008500,   15.000000,30005.011719,    0.008020,        67108864
029,         1,       1,    0.001700,   15.000000,30003.025391,    0.001357,       134217728
029,         1,       1,    0.001467,   15.000000,30010.207031,    0.001140,      1073741824
030, 268435457,       5, 1674.450928,   15.000000,28325.843750,    0.061860,        67108864
030, 268435457,       3, 1594.378906,   15.000000,28406.123047,    0.046127,       134217728
030,         1,       1,    0.010680,   15.000000,30000.089844,    0.009980,      1073741824
031,         1,       1,    0.002280,   15.000000,30005.513672,    0.001693,        67108864
031,         1,       1,    0.005777,   15.000000,30002.292969,    0.005527,       134217728
