lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007684,0000351,0000030,0001006,0005360,0006793,0013375,001024,001,000,0512
0011311,0005465,0000961,0002171,0008627,0009939,0018615,001024,001,000,0512
0007685,0000351,0000030,0001006,0005370,0006793,0013385,001024,002,000,0512
0011041,0005232,0000971,0002071,0008626,0009858,0018274,001024,002,000,0512
0007794,0000371,0000040,0001006,0005430,0006863,0013555,001024,003,000,0512
0014147,0005069,0000992,0002055,0009889,0012334,0021290,001024,003,000,0512
0007223,0000330,0000030,0001005,0005180,0006372,0012774,001024,004,000,0512
0012253,0007011,0000842,0002694,0008526,0010360,0019537,001024,004,000,0512
0007694,0000351,0000030,0001006,0005350,0006813,0013375,001024,001,001,0512
0011702,0005234,0000981,0002162,0008636,0010209,0018555,001024,001,001,0512
0007685,0000351,0000030,0001006,0005350,0006813,0013375,001024,002,001,0512
0011783,0005155,0000962,0002158,0008736,0010259,0018736,001024,002,001,0512
0007805,0000371,0000040,0001006,0005430,0006883,0013576,001024,003,001,0512
0013986,0005077,0001012,0002054,0009568,0012012,0021300,001024,003,001,0512
0007203,0000320,0000030,0001005,0005160,0006382,0012734,001024,004,001,0512
0011622,0006776,0000831,0002597,0008065,0009868,0018264,001024,004,001,0512
0007684,0000351,0000030,0001006,0005360,0006813,0013365,001024,001,002,0512
0011041,0005950,0000952,0002169,0008586,0009839,0018234,001024,001,002,0512
0007685,0000351,0000030,0001006,0005360,0006813,0013376,001024,002,002,0512
0011101,0005859,0000951,0002167,0008566,0009879,0018255,001024,002,002,0512
0007795,0000371,0000040,0001006,0005421,0006873,0013565,001024,003,002,0512
0013606,0005416,0000992,0002047,0009308,0011612,0021030,001024,003,002,0512
0007234,0000321,0000030,0001005,0005170,0006392,0012764,001024,004,002,0512
0011862,0007490,0000802,0002602,0008095,0009899,0018796,001024,004,002,0512
