tid,lock_impl_time(ms)
RUN 0
001, 18944.479
002, 19895.143
003, 19237.375
004, 19605.621
005, 16484.102
006, 19396.438
007, 19473.176
008, 16684.059
009, 18211.031
010, 19183.330
011, 18336.623
012, 19893.309
013, 18402.527
014, 18941.707
015, 19196.639
016, 19486.434
017, 19495.797
018, 19023.217
019, 18545.391
021, 19034.471
020, 16392.625
022, 19755.111
023, 19169.488
024, 19441.457
025, 19171.201
026, 19395.127
027, 16528.621
028, 19210.920
029, 18255.506
-----------------------------------------------------------------------------------------------

RUN 1
001, 19992.086
002, 19990.262
003, 19918.873
004, 19616.639
005, 19990.797
006, 19798.086
007, 19991.041
008, 19991.822
009, 19992.350
010, 12417.737
011, 19986.996
012, 19958.561
013, 19990.432
014, 19993.812
015, 19990.609
016, 19853.098
017, 19994.869
018, 11420.956
019, 11846.808
021, 19991.324
020, 19496.756
022, 19990.701
023, 19516.557
024, 19990.662
025, 11893.548
026, 19839.504
027, 19993.082
028, 19876.373
029, 18593.480
-----------------------------------------------------------------------------------------------

RUN 2
001, 18045.189
002, 19544.477
003, 18475.822
004, 19978.924
005, 19710.721
006, 19930.570
007, 18607.912
008, 19770.328
009, 19906.166
010, 19885.842
011, 19670.025
012, 19947.002
013, 16491.893
014, 19970.916
015, 17563.555
016, 16356.719
017, 19918.654
018, 16547.203
019, 16552.871
021, 19903.432
020, 18093.721
022, 19725.018
023, 18222.855
024, 18796.822
025, 16537.748
026, 19018.705
027, 19626.539
028, 19735.785
029, 17918.855
-----------------------------------------------------------------------------------------------

RUN 3
001, 14097.762
002, 19711.670
003, 19962.650
004, 19961.178
005, 19180.447
006, 19964.303
007, 19959.244
008, 19963.488
009, 19961.445
010, 19603.715
011, 18351.908
012, 19962.213
013, 16645.268
014, 19729.238
015, 19956.992
016, 13773.115
017, 19956.123
018, 20005.330
019, 14039.156
021, 18360.408
020, 13592.727
022, 19963.178
023, 19327.844
024, 19958.104
025, 19660.367
026, 19348.621
027, 19959.455
028, 19846.418
029, 19427.646
-----------------------------------------------------------------------------------------------

RUN 4
001, 16841.545
002, 19904.922
003, 19363.572
004, 19453.930
005, 19297.143
006, 19069.156
007, 18976.154
008, 19690.584
009, 19060.252
010, 17387.643
011, 18590.307
012, 19434.543
013, 19014.984
014, 19740.328
015, 17682.738
016, 16620.756
017, 18644.672
018, 19520.605
019, 17333.367
021, 19837.434
020, 16489.828
022, 19858.662
023, 19023.420
024, 19810.441
025, 18599.604
026, 19693.184
027, 19761.900
028, 19136.398
029, 16530.271
-----------------------------------------------------------------------------------------------

