tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,02714436,030,01282030,00080145,001024,000,000,00016384
001,00000000,02724641,030,01288534,00080480,001024,000,000,00016384
002,00000000,02500533,030,01180201,00074124,001024,000,000,00016384
003,00000000,02427210,030,01147450,00072411,001024,000,000,00016384
004,00000000,02418721,030,01142612,00072114,001024,000,000,00016384
005,00000000,02447764,030,01155788,00072781,001024,000,000,00016384
006,00000000,02661086,030,01258042,00079477,001024,000,000,00016384
007,00000000,02681010,030,01267299,00080243,001024,000,000,00016384
008,00000000,02742211,030,01295392,00081847,001024,000,000,00016384
009,00000000,02462351,030,01162569,00073247,001024,000,000,00016384
010,00000000,02597679,030,01226585,00077293,001024,000,000,00016384
011,00000000,02439074,030,01152468,00072754,001024,000,000,00016384
012,00000000,02628230,030,01241957,00078078,001024,000,000,00016384
013,00000000,02366950,030,01117160,00071171,001024,000,000,00016384
014,00000000,02433154,030,01148016,00072304,001024,000,000,00016384
015,00000000,02605336,030,01231631,00077460,001024,000,000,00016384
016,00000000,02442963,030,01153036,00072936,001024,000,000,00016384
017,00000000,02453924,030,01159607,00072912,001024,000,000,00016384
018,00000000,02697520,030,01273785,00080473,001024,000,000,00016384
019,00000000,02414366,030,01140177,00072640,001024,000,000,00016384
020,00000000,02752898,030,01300176,00081711,001024,000,000,00016384
021,00000000,02665804,030,01260305,00079188,001024,000,000,00016384
022,00000000,02470298,030,01166265,00073294,001024,000,000,00016384
023,00000000,02671067,030,01260653,00079773,001024,000,000,00016384
024,00000000,02594517,030,01225789,00077421,001024,000,000,00016384
025,00000000,02524394,030,01192315,00074926,001024,000,000,00016384
026,00000000,02430593,030,01149489,00072124,001024,000,000,00016384
027,00000000,02425296,030,01145644,00072393,001024,000,000,00016384
028,00000000,02649834,030,01252578,00078981,001024,000,000,00016384
029,00000000,02394771,030,01130598,00070806,001024,000,000,00016384
030,00000000,02645115,030,01248945,00078874,001024,000,000,00016384
031,00000000,02732600,030,01291097,00080987,001024,000,000,00016384
