tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B),lat_lock_hold(ms),lat_wait_acq(ms),lat_wait_rel(ms)
RUN 0
000,  85518528, 1336227,  667.801636,   20.000000,39300.062500,  109.619812,          262144,    0.000000,    0.000000,    0.000000
000,  88681216, 1385644,  688.633301,   20.000000,39260.546875,  115.104828,        16777216,    0.000000,    0.000000,    0.000000
000,  95514560, 1492415,  731.831299,   20.000000,39213.765625,  128.891632,       134217728,    0.000000,    0.000000,    0.000000
001,   8106752,  126668,   63.858387,   20.000000,39923.562500,   10.831734,          262144,    0.000000,    0.000000,    0.000000
001,   8114112,  126783,   64.125664,   20.000000,39906.031250,   11.097326,        16777216,    0.000000,    0.000000,    0.000000
001,   1447488,   22617,   12.702084,   20.000000,39980.554688,    3.275527,       134217728,    0.000000,    0.000000,    0.000000
002,  60072704,  938636,  468.056854,   20.000000,39514.289062,   77.205521,          262144,    0.000000,    0.000000,    0.000000
002,  65011264, 1015801,  502.656921,   20.000000,39460.042969,   84.942253,        16777216,    0.000000,    0.000000,    0.000000
002,  96762176, 1511909,  740.195312,   20.000000,39204.644531,  130.339523,       134217728,    0.000000,    0.000000,    0.000000
003,  56979136,  890299,  443.896332,   20.000000,39540.339844,   73.022530,          262144,    0.000000,    0.000000,    0.000000
003,  71740992, 1120953,  554.023743,   20.000000,39405.058594,   94.167465,        16777216,    0.000000,    0.000000,    0.000000
003, 132902592, 2076603, 1017.704651,   20.000000,38906.816406,  179.579422,       134217728,    0.000000,    0.000000,    0.000000
004,  68645184, 1072581,  535.488220,   20.000000,39442.011719,   87.817215,          262144,    0.000000,    0.000000,    0.000000
004,  78493888, 1226467,  609.039856,   20.000000,39345.906250,  102.512627,        16777216,    0.000000,    0.000000,    0.000000
004, 101050432, 1578913,  775.535950,   20.000000,39167.015625,  137.591858,       134217728,    0.000000,    0.000000,    0.000000
005,  61475072,  960548,  479.484741,   20.000000,39502.218750,   78.740425,          262144,    0.000000,    0.000000,    0.000000
005,  86930688, 1358292,  672.025940,   20.000000,39278.390625,  114.435440,        16777216,    0.000000,    0.000000,    0.000000
005, 148857472, 2325898, 1140.726196,   20.000000,38774.753906,  201.703796,       134217728,    0.000000,    0.000000,    0.000000
006,  80602880, 1259420,  628.820251,   20.000000,39341.886719,  103.204742,          262144,    0.000000,    0.000000,    0.000000
006,  86989504, 1359211,  676.057617,   20.000000,39274.195312,  113.440559,        16777216,    0.000000,    0.000000,    0.000000
006, 115032576, 1797384,  887.778442,   20.000000,39046.980469,  156.238647,       134217728,    0.000000,    0.000000,    0.000000
007,  70514112, 1101783,  549.348816,   20.000000,39427.230469,   90.050377,          262144,    0.000000,    0.000000,    0.000000
007,  96657024, 1510266,  747.273621,   20.000000,39197.605469,  126.007584,        16777216,    0.000000,    0.000000,    0.000000
007, 156223488, 2440992, 1195.856323,   20.000000,38715.402344,  210.370377,       134217728,    0.000000,    0.000000,    0.000000
008,  84123072, 1314423,  659.826172,   20.000000,39308.878906,  109.112213,          262144,    0.000000,    0.000000,    0.000000
008,  90522048, 1414407,  706.181458,   20.000000,39241.992188,  118.929893,        16777216,    0.000000,    0.000000,    0.000000
008, 101009984, 1578281,  776.194946,   20.000000,39166.121094,  137.495758,       134217728,    0.000000,    0.000000,    0.000000
009, 187895040, 2935860, 1473.970947,   20.000000,38435.574219,  240.854401,          262144,    0.000000,    0.000000,    0.000000
009, 193530176, 3023909, 1522.240112,   20.000000,38367.191406,  248.097336,        16777216,    0.000000,    0.000000,    0.000000
009,  30481408,  476272,  237.509064,   20.000000,39745.109375,   44.356735,       134217728,    0.000000,    0.000000,    0.000000
