tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00054200,00054200,010,00051677,00002523,00000000,001024,000,000,00000512
001,00054100,00054100,010,00051535,00002565,00000000,001024,000,000,00000512
002,00054530,00054530,010,00051868,00002662,00000000,001024,000,000,00000512
003,00053685,00053685,010,00051098,00002587,00000000,001024,000,000,00000512
004,00053900,00053900,010,00051220,00002680,00000000,001024,000,000,00000512
005,00053911,00053911,010,00051322,00002589,00000000,001024,000,000,00000512
006,00055000,00055000,010,00052243,00002757,00000000,001024,000,000,00000512
007,00054944,00054944,010,00052332,00002612,00000000,001024,000,000,00000512
008,00053300,00053300,010,00050699,00002601,00000000,001024,000,000,00000512
009,00053600,00053600,010,00050834,00002766,00000000,001024,000,000,00000512
010,00055076,00055076,010,00052501,00002575,00000000,001024,000,000,00000512
011,00055700,00055700,010,00052925,00002775,00000000,001024,000,000,00000512
012,00054400,00054400,010,00051880,00002520,00000000,001024,000,000,00000512
013,00054200,00054200,010,00051664,00002536,00000000,001024,000,000,00000512
014,00054249,00054249,010,00051549,00002700,00000000,001024,000,000,00000512
015,00054000,00054000,010,00051499,00002501,00000000,001024,000,000,00000512
016,00054030,00054030,010,00051394,00002636,00000000,001024,000,000,00000512
017,00054786,00054786,010,00051948,00002838,00000000,001024,000,000,00000512
018,00055400,00055400,010,00052782,00002618,00000000,001024,000,000,00000512
019,00054800,00054800,010,00052001,00002799,00000000,001024,000,000,00000512
020,00055600,00055600,010,00052879,00002721,00000000,001024,000,000,00000512
021,00055732,00055732,010,00053032,00002700,00000000,001024,000,000,00000512
022,00056100,00056100,010,00053247,00002853,00000000,001024,000,000,00000512
023,00055600,00055600,010,00052864,00002736,00000000,001024,000,000,00000512
024,00055300,00055300,010,00052576,00002724,00000000,001024,000,000,00000512
025,00055800,00055800,010,00053004,00002796,00000000,001024,000,000,00000512
026,00055573,00055573,010,00052873,00002700,00000000,001024,000,000,00000512
027,00055300,00055300,010,00052554,00002746,00000000,001024,000,000,00000512
028,00055000,00055000,010,00052326,00002674,00000000,001024,000,000,00000512
029,00055800,00055800,010,00053156,00002644,00000000,001024,000,000,00000512
030,00055900,00055900,010,00053343,00002557,00000000,001024,000,000,00000512
031,00055400,00055400,010,00052663,00002737,00000000,001024,000,000,00000512
000,00068300,00068300,010,00063954,00004346,00000000,001024,000,001,00000512
