tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001828  0.000550
001,  0.000192  0.000218
001,  0.000130  0.000117
001,  0.000123  0.000152
001,  0.000122  0.000122
001,  0.000117  0.000120
001,  0.000120  0.000118
001,  0.000123  0.000127
001,  0.000122  0.000117
001,  0.000352  0.000118
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000535  0.000257
001,  0.000160  0.000105
001,  0.000132  0.000098
001,  0.000142  0.000095
001,  0.000127  0.000102
001,  0.000125  0.000102
001,  0.000125  0.000117
001,  0.000152  0.000117
001,  0.000125  0.000132
001,  0.000148  0.000105
-----------------------------------------------------------------------------------------------

