tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   5400576,   84384,   20.869001,   10.000000, 9441.301758,  535.391846, 8896.790039,    5.742600,  539.730164,  523.319275,    4.954458,    1.971568,     84384,       100663296,000,000
001,   5400640,   84385,   20.973335,   10.000000, 9427.242188,  546.600891, 8863.134766,    6.508740,  559.132568,  533.772827,    5.070992,    1.972667,     84385,       100663296,000,000
002,   5400576,   84384,   24.953823,   10.000000, 9437.326172,  531.950623, 8877.740234,    5.871378,  554.748779,  519.487061,    5.072556,    1.974140,     84384,       100663296,000,000
003,   5400576,   84384,   25.549433,   10.000000, 9465.163086,  503.958710, 8917.979492,    8.154357,  541.924133,  488.256226,   13.937411,    1.969562,     84384,       100663296,000,000
004,   5400576,   84384,   21.726027,   10.000000, 9322.117188,  644.308411, 8659.233398,    5.978695,  657.520325,  631.237854,    5.247315,    2.052588,     84384,       100663296,000,000
005,   5400576,   84384,   25.887014,   10.000000, 9316.953125,  650.686157, 8632.758789,    8.040776,  678.824768,  635.464905,    5.667467,    2.058580,     84384,       100663296,000,000
006,   5400576,   84384,   21.805746,   10.000000, 9321.825195,  653.360901, 8648.748047,    6.544512,  667.665466,  639.850952,    4.940102,    2.060050,     84384,       100663296,000,000
007,   5400576,   84384,   26.438335,   10.000000, 9314.879883,  652.847656, 8635.645508,    7.919405,  673.875000,  638.009094,    5.161093,    2.058047,     84384,       100663296,000,000
000,   5411456,   84554,   20.924278,   10.000000, 9434.985352,  541.707214, 8882.376953,    7.677645,  547.836060,  527.709106,    4.951593,    1.976708,     84554,       100663296,000,001
001,   5411456,   84554,   20.920795,   10.000000, 9423.638672,  550.180359, 8860.418945,    6.284023,  558.422241,  534.320435,    4.950541,    1.976927,     84554,       100663296,000,001
002,   5411456,   84554,   25.510233,   10.000000, 9435.541992,  533.227356, 8875.912109,    6.641682,  554.798523,  519.982483,    5.064243,    1.978075,     84554,       100663296,000,001
003,   5411392,   84553,   25.648312,   10.000000, 9467.755859,  501.206146, 8924.032227,    6.442143,  538.477051,  487.423309,   13.761325,    1.973927,     84553,       100663296,000,001
004,   5411456,   84554,   21.441912,   10.000000, 9324.662109,  643.984131, 8660.746094,    5.932600,  658.923035,  631.207275,    5.087665,    2.056432,     84554,       100663296,000,001
005,   5411456,   84554,   21.668991,   10.000000, 9323.702148,  648.749573, 8655.606445,    6.577835,  663.087708,  635.330688,    5.375107,    2.059142,     84554,       100663296,000,001
006,   5411392,   84553,   26.112322,   10.000000, 9318.707031,  652.785522, 8635.066406,    6.281193,  678.580688,  639.917297,    4.648063,    2.066932,     84553,       100663296,000,001
007,   5411456,   84554,   26.172953,   10.000000, 9314.804688,  653.891479, 8636.169922,    7.694735,  673.592346,  639.636902,    4.770973,    2.060198,     84554,       100663296,000,001
000,   5427264,   84801,   20.961174,   10.000000, 9441.568359,  535.154785, 8891.066406,    5.433607,  545.757874,  523.435425,    4.923895,    1.981543,     84801,       100663296,000,002
001,   5427264,   84801,   20.888985,   10.000000, 9423.716797,  550.291931, 8855.459961,    8.824087,  563.482971,  535.199768,    5.043188,    1.984462,     84801,       100663296,000,002
002,   5427200,   84800,   25.439257,   10.000000, 9435.524414,  533.326477, 8876.383789,    6.099510,  554.348511,  520.641907,    5.026193,    1.978965,     84800,       100663296,000,002
003,   5427264,   84801,   25.814306,   10.000000, 9465.642578,  503.097168, 8917.704102,    7.871057,  542.780701,  487.818085,   13.593988,    1.986532,     84801,       100663296,000,002
004,   5427264,   84801,   21.079824,   10.000000, 9329.649414,  639.445374, 8672.808594,    5.930323,  651.927490,  626.879822,    4.924102,    2.003588,     84801,       100663296,000,002
005,   5427264,   84801,   21.738352,   10.000000, 9319.928711,  652.462158, 8649.327148,    6.229923,  665.622253,  639.402893,    5.360092,    2.069995,     84801,       100663296,000,002
006,   5427264,   84801,   26.262949,   10.000000, 9318.887695,  652.607544, 8638.928711,    6.141505,  674.901550,  639.887329,    4.635590,    2.073093,     84801,       100663296,000,002
007,   5427264,   84801,   26.201273,   10.000000, 9314.681641,  654.072083, 8634.766602,    6.303573,  674.888794,  641.199097,    4.739562,    2.064890,     84801,       100663296,000,002
