tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001437,  0.000353
001,  0.000182,  0.000148
001,  0.000152,  0.000160
001,  0.000117,  0.000158
001,  0.000123,  0.000160
001,  0.000253,  0.000150
001,  0.000158,  0.000145
001,  0.000130,  0.000122
001,  0.000243,  0.000110
001,  0.000193,  0.000097
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000772,  0.000313
001,  0.000195,  0.000153
001,  0.000140,  0.000118
001,  0.000147,  0.000140
001,  0.000125,  0.000135
001,  0.000122,  0.000137
001,  0.000128,  0.000135
001,  0.000132,  0.000135
001,  0.000222,  0.000138
001,  0.000193,  0.000115
-----------------------------------------------------------------------------------------------

