tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.086853,  0.000360
001,  0.317325,  0.000157
001,  0.161430,  0.000145
001,  0.226245,  0.000157
001,  0.210508,  0.000142
001,  0.222448,  0.000145
001,  0.227008,  0.000143
001,  0.256543,  0.000158
001,  0.218578,  0.000143
001,  0.292767,  0.000165
002,  0.482005,  0.000337
002,  0.410675,  0.000135
002,  0.214592,  0.000130
002,  0.345780,  0.000130
002,  0.302405,  0.000145
002,  0.313760,  0.000148
002,  0.324983,  0.000148
002,  0.296998,  0.000172
002,  0.322083,  0.000175
002,  0.329863,  0.000155
005,  0.156308,  0.000302
005,  0.257417,  0.000190
005,  0.313768,  0.000173
005,  0.322982,  0.000185
005,  0.335903,  0.000165
005,  0.281590,  0.000143
005,  0.357120,  0.000163
005,  0.208473,  0.000180
005,  0.353047,  0.000157
005,  0.241218,  0.000167
004,  0.001190,  0.000402
004,  0.137837,  0.000142
004,  0.111122,  0.000112
004,  0.000208,  0.000155
004,  0.162440,  0.000208
004,  0.000223,  0.000160
004,  0.000133,  0.000158
004,  0.106395,  0.008782
004,  0.000407,  0.000210
004,  0.060412,  0.000135
003,  0.561738,  0.000392
003,  0.200927,  0.000173
003,  0.279238,  0.000177
003,  0.115382,  0.008875
003,  0.108945,  0.000195
003,  0.180267,  0.000152
003,  0.113190,  0.000190
003,  0.163495,  0.000187
003,  0.055038,  0.000178
003,  0.115718,  0.000155
006,  0.234390,  0.000390
006,  0.359570,  0.000205
006,  0.341032,  0.000202
006,  0.279985,  0.000212
006,  0.267905,  0.000243
006,  0.346063,  0.000253
006,  0.281855,  0.000198
006,  0.326658,  0.000233
006,  0.276152,  0.000197
006,  0.363148,  0.000185
007,  0.305000,  0.000345
007,  0.000247,  0.000157
007,  0.051290,  0.000133
007,  0.058808,  0.000115
007,  0.047383,  0.000167
007,  0.059293,  0.000153
007,  0.054850,  0.000113
007,  0.049018,  0.000123
007,  0.162275,  0.000165
007,  0.174143,  0.000140
008,  0.402543,  0.000290
008,  0.074337,  0.000172
008,  0.000288,  0.000168
008,  0.174445,  0.000178
008,  0.000307,  0.000147
008,  0.123155,  0.000120
008,  0.170935,  0.000173
008,  0.000257,  0.000155
008,  0.108018,  0.000212
008,  0.000275,  0.000135
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.195168,  0.000238
001,  0.226845,  0.000158
001,  0.203782,  0.000137
001,  0.207260,  0.000163
001,  0.212405,  0.000143
001,  0.098523,  0.006923
001,  0.267615,  0.000145
001,  0.199493,  0.000130
001,  0.168678,  0.000128
001,  0.250008,  0.000170
002,  0.068640,  0.000160
002,  0.330180,  0.000147
002,  0.291200,  0.000150
002,  0.292115,  0.000157
002,  0.301537,  0.000153
002,  0.209138,  0.000165
002,  0.301978,  0.000155
002,  0.302472,  0.000138
002,  0.309140,  0.000143
002,  0.387420,  0.000150
005,  0.133627,  0.000137
005,  0.362220,  0.000160
005,  0.255862,  0.000153
005,  0.332060,  0.000170
005,  0.266837,  0.000177
005,  0.350357,  0.000180
005,  0.219093,  0.000147
005,  0.337545,  0.000160
005,  0.223313,  0.000153
005,  0.355532,  0.000165
004,  0.253773,  0.000210
004,  0.000213,  0.000188
004,  0.059428,  0.000172
004,  0.112227,  0.000112
004,  0.000212,  0.000122
004,  0.047820,  0.000110
004,  0.000402,  0.000212
004,  0.052083,  0.000127
004,  0.000297,  0.000137
004,  0.000367,  0.000157
003,  0.324042,  0.000190
003,  0.121572,  0.006652
003,  0.156503,  0.000167
003,  0.161820,  0.000173
003,  0.113913,  0.000162
003,  0.155738,  0.000242
003,  0.114197,  0.000173
003,  0.102443,  0.000177
003,  0.116478,  0.000182
003,  0.123527,  0.006605
006,  0.446418,  0.000268
006,  0.286102,  0.000205
006,  0.324180,  0.000208
006,  0.262567,  0.000175
006,  0.328977,  0.000208
006,  0.308070,  0.000195
006,  0.331575,  0.000185
006,  0.258442,  0.000183
006,  0.339848,  0.000202
006,  0.307702,  0.000192
007,  0.383787,  0.000165
007,  0.058678,  0.000115
007,  0.000467,  0.000210
007,  0.053978,  0.000117
007,  0.055813,  0.000118
007,  0.273065,  0.000130
007,  0.058292,  0.000150
007,  0.153347,  0.000115
007,  0.060125,  0.000110
007,  0.186772,  0.000130
008,  0.003547,  0.000225
008,  0.179898,  0.000195
008,  0.110018,  0.000123
008,  0.000263,  0.000155
008,  0.166240,  0.000162
008,  0.000185,  0.000123
008,  0.170207,  0.000182
008,  0.000182,  0.000150
008,  0.276072,  0.000303
008,  0.071342,  0.000170
-----------------------------------------------------------------------------------------------

