tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,  69999744, 1093746,  178.346054,   30.000000,14006.283203, 8298.187500,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
000,  70945792, 1108528,  174.770920,   30.000000,13937.581055, 8370.293945,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
000,  70943104, 1108486,  175.404175,   30.000000,13936.839844, 8370.365234,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
001,  69715200, 1089300,  176.352753,   30.000000,14035.418945, 8271.673828,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
001,  70836928, 1106827,  174.138199,   30.000000,13954.570312, 8354.460938,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
001,  70819840, 1106560,  175.106537,   30.000000,13954.591797, 8353.496094,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
002,  70061888, 1094717,  178.745132,   30.000000,14010.231445, 8294.509766,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
002,  71027072, 1109798,  174.370224,   30.000000,13932.758789, 8376.142578,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
002,  71092736, 1110824,  174.552475,   30.000000,13925.248047, 8383.449219,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
003,  70631360, 1103615,  175.551575,   30.000000,13960.589844, 8347.019531,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
003,  71520448, 1117507,  174.865158,   30.000000,13876.921875, 8431.172852,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
003,  71562048, 1118157,  174.703033,   30.000000,13874.779297, 8433.498047,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
004,  70226048, 1097282,  176.299515,   30.000000,14008.547852, 8298.443359,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
004,  71010752, 1109543,  175.871246,   30.000000,13931.597656, 8375.699219,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
004,  71208320, 1112630,  174.653702,   30.000000,13919.241211, 8389.208984,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
005,  70113216, 1095519,  176.607864,   30.000000,13993.833984, 8311.273438,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
005,  70914944, 1108046,  177.260620,   30.000000,13926.182617, 8378.034180,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
005,  71324992, 1114453,  174.120224,   30.000000,13905.718750, 8401.573242,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
006,  70080064, 1095001,  177.583862,   30.000000,14008.449219, 8297.182617,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
006,  70910208, 1107972,  176.535095,   30.000000,13927.892578, 8378.609375,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
006,  71200896, 1112514,  174.965424,   30.000000,13926.299805, 8381.675781,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
007,  69973504, 1093336,  179.056702,   30.000000,14017.369141, 8286.750000,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
007,  70872000, 1107375,  176.797836,   30.000000,13951.215820, 8355.084961,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
007,  70840832, 1106888,  174.491196,   30.000000,13957.669922, 8350.924805,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
008,  70124928, 1095702,  176.076599,   30.000000,14011.217773, 8295.475586,    0.000000,    0.000000,    0.000000,    0.000000,         0,          262144,000,000
008,  70954624, 1108666,  176.610947,   30.000000,13926.550781, 8379.461914,    0.000000,    0.000000,    0.000000,    0.000000,         0,        16777216,000,000
008,  71008640, 1109510,  174.237885,   30.000000,13922.841797, 8385.478516,    0.000000,    0.000000,    0.000000,    0.000000,         0,       134217728,000,000
