tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     50389,   50389,    0.737303,   30.000000,22165.833984,  333.041901,21792.199219,    3.796397,  366.106506,  325.151672,     50389,               0,000,000
001,     50389,   50389,    0.593213,   30.000000,22185.556641,  313.671875,21840.806641,    3.163614,  339.614960,  307.675262,     50389,               0,000,000
002,     50390,   50390,    0.700677,   30.000000,22195.435547,  303.947327,21842.884766,    3.288608,  346.557526,  297.749390,     50390,               0,000,000
003,     50389,   50389,    0.586738,   30.000000,22186.074219,  313.029633,21844.201172,    3.293145,  337.095367,  306.823181,     50389,               0,000,000
004,     50390,   50390,    0.621631,   30.000000,22197.568359,  302.081421,21865.193359,    2.716826,  329.383423,  296.746674,     50390,               0,000,000
005,     50389,   50389,    0.711894,   30.000000,22174.935547,  324.008636,21808.109375,    3.764956,  362.313354,  316.755157,     50389,               0,000,000
006,     50390,   50390,    0.576303,   30.000000,22201.351562,  298.223602,21870.773438,    3.056473,  326.385376,  292.618652,     50390,               0,000,000
007,     50390,   50390,    0.603292,   30.000000,22194.111328,  305.381622,21857.683594,    2.874193,  333.050354,  299.821381,     50390,               0,000,000
008,     50388,   50388,    0.761009,   30.000000,22165.718750,  332.893372,21795.908203,    3.757683,  364.797241,  325.241180,     50388,               0,000,000
009,     50389,   50389,    0.614355,   30.000000,22195.025391,  304.330048,21846.835938,    3.052997,  344.984375,  298.378906,     50389,               0,000,000
010,     50389,   50389,    0.585767,   30.000000,22200.511719,  298.764862,21868.746094,    2.800514,  327.622284,  292.965515,     50389,               0,000,000
011,     50389,   50389,    0.602656,   30.000000,22179.552734,  319.667633,21822.312500,    3.159085,  353.388123,  313.189270,     50389,               0,000,000
012,     50390,   50390,    0.581327,   30.000000,22202.341797,  297.371948,21876.595703,    2.614100,  322.833405,  292.139191,     50390,               0,000,000
013,     50389,   50389,    0.656638,   30.000000,22171.394531,  327.530457,21796.751953,    3.480780,  370.160950,  320.588593,     50389,               0,000,000
014,     50389,   50389,    0.712582,   30.000000,22136.392578,  362.770691,21843.236328,    3.198910,  287.949585,  355.150146,     50389,               0,000,000
015,     50389,   50389,    0.581394,   30.000000,22193.513672,  305.753052,21857.927734,    2.841451,  332.133270,  300.166870,     50389,               0,000,000
016,     50389,   50389,    0.567883,   30.000000,22148.179688,  351.300415,21749.718750,    2.886794,  394.074005,  344.192047,     50389,               0,000,000
017,     50389,   50389,    0.584462,   30.000000,22140.736328,  358.794006,21746.638672,    2.808279,  389.622528,  351.626709,     50389,               0,000,000
018,     50389,   50389,    0.574029,   30.000000,22163.214844,  336.241791,21789.158203,    2.545131,  371.670959,  330.827881,     50389,               0,000,000
019,     50389,   50389,    0.571418,   30.000000,22160.896484,  338.641724,21779.888672,    2.467013,  378.379730,  333.453308,     50389,               0,000,000
020,     50389,   50389,    0.574770,   30.000000,22161.076172,  338.079956,21779.312500,    2.705364,  379.379089,  332.925507,     50389,               0,000,000
021,     50389,   50389,    0.837230,   30.000000,22150.177734,  349.173248,21775.343750,    2.559157,  372.338470,  344.065887,     50389,               0,000,000
