tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1667468, 1667468,   15.792888,   30.000000,11271.670898,11196.431641,   47.884560,   85.847092,11077.891602,10967.627930,   1667468,               0,000,000
000,   1678142, 1678142,   15.721992,   30.000000,11269.280273,11198.962891,   47.997944,   85.811470,11073.725586,10968.975586,   1678142,               0,000,001
