tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,     76325,   76325,    0.729367,   30.000000,21958.404297,  540.191467,21350.591797,  113.194588,  595.208862,  414.468445,     97298,               0,000,000
001,     74307,   74307,    0.713351,   30.000000,21934.005859,  564.731140,21252.978516,  110.197922,  675.102661,  448.899078,    105575,               0,000,000
002,     75991,   75991,    0.726200,   30.000000,21936.744141,  561.796387,21332.593750,  112.797081,  599.556030,  444.771240,     95947,               0,000,000
003,     73771,   73771,    0.712978,   30.000000,21955.097656,  543.602478,21362.968750,  108.974731,  588.418640,  431.369965,     94139,               0,000,000
004,     76484,   76484,    0.719634,   30.000000,21925.884766,  572.887146,21319.517578,  114.255661,  602.361572,  454.988831,     94395,               0,000,000
005,     73810,   73810,    0.689161,   30.000000,21946.664062,  552.119751,21299.892578,  108.572029,  641.062134,  440.229492,    101406,               0,000,000
006,     76421,   76421,    0.709730,   30.000000,21919.472656,  579.262634,21252.574219,  112.303032,  663.050659,  463.506653,    103536,               0,000,000
007,     74436,   74436,    0.706299,   30.000000,21946.916016,  551.465332,21303.105469,  110.207710,  639.979614,  437.920197,    102638,               0,000,000
008,     75415,   75415,    0.698306,   30.000000,21834.857422,  663.844482,20811.509766,  114.124519, 1014.996948,  541.556458,    132817,               0,000,000
009,     76389,   76389,    0.738169,   30.000000,21839.050781,  659.586670,20919.017578,  114.614853,  916.562622,  541.546509,    122524,               0,000,000
010,     74484,   74484,    0.694881,   30.000000,21879.744141,  618.914185,20984.166016,  112.549110,  892.177185,  503.041229,    125098,               0,000,000
011,     73882,   73882,    0.686182,   30.000000,21876.949219,  621.697510,20878.433594,  111.865341,  995.063538,  506.495514,    138386,               0,000,000
012,     75889,   75889,    0.741267,   30.000000,21864.718750,  634.040894,20935.339844,  114.845047,  925.753357,  515.726135,    129465,               0,000,000
013,     76278,   76278,    0.713052,   30.000000,21825.869141,  672.697449,20776.927734,  114.010391, 1045.460327,  555.280457,    136904,               0,000,000
014,     74844,   74844,    0.702573,   30.000000,21854.560547,  644.168030,20923.195312,  113.610222,  927.307190,  526.683228,    125097,               0,000,000
015,     74277,   74277,    0.714922,   30.000000,21871.126953,  627.461426,20918.894531,  112.083900,  948.495972,  511.923553,    130662,               0,000,000
000,     78006,   78006,    0.739001,   30.000000,21945.210938,  553.415100,21306.927734,  115.910538,  625.413147,  424.783569,    102713,               0,000,001
001,     75530,   75530,    0.719429,   30.000000,21924.064453,  574.629944,21235.505859,  111.540489,  682.538635,  457.436249,    106656,               0,000,001
002,     77741,   77741,    0.734551,   30.000000,21922.160156,  576.395203,21286.306641,  115.856453,  631.296021,  456.444519,    101116,               0,000,001
003,     75065,   75065,    0.726477,   30.000000,21946.570312,  552.073547,21327.166016,  111.276733,  615.632324,  437.471008,     99198,               0,000,001
004,     78034,   78034,    0.729194,   30.000000,21914.173828,  584.473022,21222.521484,  116.647697,  687.585815,  464.133240,    108982,               0,000,001
005,     74822,   74822,    0.696528,   30.000000,21938.914062,  559.891663,21330.658203,  109.929077,  602.601746,  446.595490,     94906,               0,000,001
006,     77578,   77578,    0.728099,   30.000000,21910.484375,  588.096619,21206.482422,  114.460289,  700.134460,  470.156311,    109834,               0,000,001
007,     75308,   75308,    0.709432,   30.000000,21939.181641,  559.152222,21227.074219,  111.334312,  708.313110,  444.451630,    113851,               0,000,001
008,     76898,   76898,    0.719423,   30.000000,21822.367188,  676.208130,20842.267578,  116.312569,  971.587891,  551.554382,    127189,               0,000,001
009,     77188,   77188,    0.729176,   30.000000,21831.640625,  667.080750,20791.996094,  115.595963, 1036.129761,  548.022522,    138908,               0,000,001
010,     76093,   76093,    0.713133,   30.000000,21865.716797,  633.002563,21092.447266,  114.956421,  769.741211,  514.648132,    107808,               0,000,001
011,     75528,   75528,    0.706127,   30.000000,21865.269531,  633.212708,21063.712891,  113.956230,  798.115295,  515.826843,    111018,               0,000,001
012,     77606,   77606,    0.753320,   30.000000,21850.619141,  647.939880,21038.021484,  117.533409,  809.033142,  526.932617,    113202,               0,000,001
