tid,lock_impl_time(ms)
RUN 0
002, 22776.359
001, 22909.764
003, 22870.133
004, 22892.271
005, 23244.676
006, 23247.336
007, 23004.836
008, 23368.203
-----------------------------------------------------------------------------------------------

RUN 1
002, 22654.133
001, 22846.051
003, 23014.016
004, 23036.592
005, 22767.082
006, 23172.914
007, 22912.486
008, 23015.406
-----------------------------------------------------------------------------------------------

RUN 2
002, 23035.273
001, 22021.510
003, 22658.008
004, 23225.406
005, 22908.533
006, 22864.520
007, 23012.906
008, 23460.693
-----------------------------------------------------------------------------------------------

RUN 3
002, 22874.861
001, 22537.723
003, 22781.836
004, 23307.111
005, 23232.465
006, 23268.705
007, 23016.174
008, 22946.535
-----------------------------------------------------------------------------------------------

RUN 4
002, 23190.678
001, 22327.246
003, 22280.895
004, 23136.775
005, 23260.949
006, 23068.902
007, 22624.492
008, 23525.816
-----------------------------------------------------------------------------------------------

