tid,lock_impl_time(ms)
RUN 0
002, 23487.936
001, 23121.318
003, 22727.812
004, 23212.838
005, 22972.146
006, 23292.051
007, 22860.941
008, 22623.232
-----------------------------------------------------------------------------------------------

RUN 1
002, 22932.027
001, 23093.090
003, 22698.447
004, 23197.898
005, 23025.650
006, 23609.730
007, 22595.820
008, 22833.742
-----------------------------------------------------------------------------------------------

RUN 2
002, 23525.445
001, 23287.617
003, 22797.254
004, 23207.568
005, 23271.062
006, 23407.713
007, 22844.857
008, 22878.783
-----------------------------------------------------------------------------------------------

RUN 3
002, 23206.230
001, 23283.709
003, 22414.740
004, 23057.209
005, 23480.715
006, 23374.045
007, 22665.158
008, 22789.578
-----------------------------------------------------------------------------------------------

RUN 4
002, 22862.158
001, 23008.373
003, 22457.600
004, 22750.086
005, 23005.883
006, 23175.467
007, 22785.869
008, 23072.818
-----------------------------------------------------------------------------------------------

