tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 335544321,       6, 2028.967407,   15.000000,27977.890625,    0.022463,        67108864
000, 268435457,       3, 1596.415039,   15.000000,28403.492188,    0.032210,       134217728
000,1073741825,       2, 6381.432129,   15.000000,23618.544922,    0.003713,      1073741824
001, 335544321,       6, 1991.808838,   15.000000,28015.046875,    0.022730,        67108864
001, 268435457,       3, 1605.112427,   15.000000,28394.791016,    0.019133,       134217728
001,         1,       1,    0.001450,   15.000000,29999.937500,    0.001087,      1073741824
002, 268435457,       5, 1593.260376,   15.000000,28413.546875,    0.020343,        67108864
002, 402653185,       4, 2392.870850,   15.000000,27607.060547,    0.012777,       134217728
002, 459447960,       1, 2729.489258,   15.000000,27270.396484,    0.005427,      1073741824
003, 335544321,       6, 2020.618652,   15.000000,27986.232422,    0.035267,        67108864
003, 268435457,       3, 1598.399048,   15.000000,28401.507812,    0.010293,       134217728
003,         1,       1,    0.000930,   15.000000,29999.906250,    0.000787,      1073741824
004, 335544321,       6, 1991.901001,   15.000000,28014.943359,    0.040870,        67108864
004, 268435457,       3, 1594.245239,   15.000000,28405.660156,    0.010037,       134217728
004,1073741825,       2, 7070.575195,   15.000000,22929.396484,    0.005770,      1073741824
005, 335544321,       6, 1992.715332,   15.000000,28014.123047,    0.029697,        67108864
005, 268435457,       3, 1692.011475,   15.000000,28307.892578,    0.011207,       134217728
005,         1,       1,    0.002430,   15.000000,29999.902344,    0.001310,      1073741824
006, 335544321,       6, 1991.825317,   15.000000,28015.011719,    0.022793,        67108864
006, 268435457,       3, 1594.123413,   15.000000,28405.781250,    0.010207,       134217728
006,         1,       1,    0.001747,   15.000000,29999.919922,    0.001103,      1073741824
007, 335544321,       6, 2015.290649,   15.000000,27991.560547,    0.023720,        67108864
007, 268435457,       3, 1591.987427,   15.000000,28407.917969,    0.010373,       134217728
007,         1,       1,    0.001727,   15.000000,29999.906250,    0.001350,      1073741824
008, 335544321,       6, 2039.655273,   15.000000,27967.187500,    0.037140,        67108864
008, 268435457,       3, 1593.822021,   15.000000,28406.082031,    0.010590,       134217728
008,         1,       1,    0.001793,   15.000000,29999.919922,    0.001403,      1073741824
009, 268435457,       5, 1594.656372,   15.000000,28412.148438,    0.019627,        67108864
009, 402653185,       4, 2392.810059,   15.000000,27607.121094,    0.013707,       134217728
009,1073741825,       2, 7426.608398,   15.000000,22573.363281,    0.004963,      1073741824
010, 268435457,       5, 1599.133789,   15.000000,28407.673828,    0.019513,        67108864
010, 402653185,       4, 2483.925537,   15.000000,27516.017578,    0.014427,       134217728
010,         1,       1,    0.000947,   15.000000,29999.929688,    0.000597,      1073741824
011, 335544321,       6, 1990.497925,   15.000000,28016.353516,    0.021533,        67108864
011, 268435457,       3, 1596.157715,   15.000000,28403.750000,    0.009177,       134217728
011,         1,       1,    0.001273,   15.000000,29999.910156,    0.000947,      1073741824
012, 328482520,       5, 1949.501831,   15.000000,28057.308594,    0.020747,        67108864
012, 402653185,       4, 2395.197998,   15.000000,27604.734375,    0.013503,       134217728
012,         1,       1,    0.001590,   15.000000,29999.919922,    0.001233,      1073741824
013, 335544321,       6, 1998.437988,   15.000000,28008.404297,    0.039963,        67108864
013, 391530175,       3, 2330.917236,   15.000000,27668.966797,    0.032423,       134217728
013,         1,       1,    0.001040,   15.000000,29999.906250,    0.000797,      1073741824
014, 268435457,       5, 1591.401611,   15.000000,28415.400391,    0.026777,        67108864
014, 268435457,       3, 1852.709351,   15.000000,28147.191406,    0.048723,       134217728
014,1073741825,       2, 6391.760254,   15.000000,23608.210938,    0.033410,      1073741824
015, 268435457,       5, 1616.291260,   15.000000,28390.503906,    0.035013,        67108864
015, 268435457,       3, 1688.943481,   15.000000,28310.958984,    0.021660,       134217728
015,         1,       1,    0.000940,   15.000000,29999.906250,    0.000730,      1073741824
-------------------------------------------------------------------------------------------------------

RUN 1
000, 315207535,       5, 1870.535278,   15.000000,28129.332031,    0.020870,        67108864
000, 268435457,       3, 1594.896973,   15.000000,28404.994141,    0.009543,       134217728
000,1073741825,       2, 6389.087891,   15.000000,23610.822266,    0.004970,      1073741824
001, 268435457,       5, 1592.820312,   15.000000,28407.050781,    0.031237,        67108864
001, 402653185,       4, 2393.140869,   15.000000,27606.779297,    0.030597,       134217728
001,         1,       1,    0.001260,   15.000000,29999.884766,    0.000797,      1073741824
002, 335544321,       6, 1990.055664,   15.000000,28009.841797,    0.021027,        67108864
002, 268435457,       3, 1596.478394,   15.000000,28403.386719,    0.010203,       134217728
002,1073741825,       2, 6384.975586,   15.000000,23614.933594,    0.004893,      1073741824
003, 335544321,       6, 1992.949097,   15.000000,28006.945312,    0.020603,        67108864
003, 268435457,       3, 1595.015259,   15.000000,28404.876953,    0.009963,       134217728
003,         1,       1,    0.000880,   15.000000,29999.857422,    0.000653,      1073741824
004, 335544321,       6, 1995.771484,   15.000000,28004.123047,    0.020230,        67108864
004, 402653185,       4, 2391.090820,   15.000000,27608.826172,    0.013713,       134217728
004,1073741825,       2, 6387.374023,   15.000000,23612.531250,    0.028033,      1073741824
005, 335544321,       6, 1991.590454,   15.000000,28008.304688,    0.022570,        67108864
005, 289777273,       3, 1721.445679,   15.000000,28278.417969,    0.012870,       134217728
005,1073741825,       2, 7072.081055,   15.000000,22927.828125,    0.004793,      1073741824
006, 268435457,       5, 1590.549194,   15.000000,28409.324219,    0.016440,        67108864
006, 268435457,       3, 1596.656372,   15.000000,28403.212891,    0.009250,       134217728
006,         1,       1,    0.001540,   15.000000,29999.878906,    0.001177,      1073741824
007, 335544321,       6, 2085.767090,   15.000000,27914.123047,    0.020250,        67108864
007, 268435457,       3, 1594.087524,   15.000000,28405.794922,    0.009397,       134217728
007,         1,       1,    0.001323,   15.000000,29999.882812,    0.001003,      1073741824
008, 268435457,       5, 1597.123779,   15.000000,28402.744141,    0.017763,        67108864
008, 402653185,       4, 2414.173340,   15.000000,27585.771484,    0.012273,       134217728
008,         1,       1,    0.001440,   15.000000,29999.884766,    0.001093,      1073741824
009, 335544321,       6, 2037.049805,   15.000000,27962.839844,    0.032387,        67108864
009, 402653185,       4, 2393.239746,   15.000000,27606.679688,    0.013067,       134217728
009,         1,       1,    0.001550,   15.000000,29999.882812,    0.001220,      1073741824
010, 268435457,       5, 1595.113647,   15.000000,28404.755859,    0.020890,        67108864
010, 268435457,       3, 1596.166748,   15.000000,28403.732422,    0.010260,       134217728
010, 632476687,       1, 3766.338867,   15.000000,26233.515625,    0.004243,      1073741824
011, 335544321,       6, 1991.791992,   15.000000,28008.105469,    0.020307,        67108864
011, 402653185,       4, 2392.743652,   15.000000,27607.175781,    0.013093,       134217728
011,         1,       1,    0.002370,   15.000000,29999.855469,    0.001410,      1073741824
012, 335544321,       6, 1996.708496,   15.000000,28003.187500,    0.021193,        67108864
012, 268435457,       3, 1932.244019,   15.000000,28067.654297,    0.041390,       134217728
012,         1,       1,    0.001790,   15.000000,29999.882812,    0.001427,      1073741824
013, 335544321,       6, 1994.708862,   15.000000,28005.185547,    0.040900,        67108864
013, 268435457,       3, 1597.402222,   15.000000,28402.464844,    0.025163,       134217728
013,         1,       1,    0.021087,   15.000000,29999.857422,    0.020743,      1073741824
014, 268435457,       5, 1596.004517,   15.000000,28403.871094,    0.018007,        67108864
014, 268435457,       3, 1594.585938,   15.000000,28405.281250,    0.009937,       134217728
014,         1,       1,    0.001000,   15.000000,29999.882812,    0.000787,      1073741824
015, 335544321,       6, 2081.037354,   15.000000,27918.855469,    0.020030,        67108864
015, 268435457,       3, 1596.324951,   15.000000,28403.576172,    0.008953,       134217728
015,         1,       1,    0.000997,   15.000000,29999.884766,    0.000757,      1073741824
-------------------------------------------------------------------------------------------------------

RUN 2
000, 335544321,       6, 1989.623901,   15.000000,28010.257812,    0.018667,        67108864
000, 291038307,       3, 1728.828491,   15.000000,28271.023438,    0.013080,       134217728
000,1073741825,       2, 6400.720703,   15.000000,23599.263672,    0.028123,      1073741824
001, 268435457,       5, 1592.007202,   15.000000,28407.855469,    0.016850,        67108864
001, 402653185,       4, 2390.898682,   15.000000,27608.988281,    0.019633,       134217728
001,         1,       1,    0.008433,   15.000000,29999.906250,    0.001160,      1073741824
002, 335544321,       6, 1990.189209,   15.000000,28009.697266,    0.020623,        67108864
002, 268435457,       3, 1593.935669,   15.000000,28405.925781,    0.009540,       134217728
002,         1,       1,    0.001300,   15.000000,29999.939453,    0.001160,      1073741824
003, 335544321,       6, 1991.286987,   15.000000,28008.601562,    0.022150,        67108864
003, 402653185,       4, 2393.226562,   15.000000,27606.662109,    0.011260,       134217728
003,         1,       1,    0.001060,   15.000000,29999.933594,    0.000830,      1073741824
004, 268435457,       5, 1593.597168,   15.000000,28406.269531,    0.017183,        67108864
004, 268435457,       3, 1593.769653,   15.000000,28406.087891,    0.009737,       134217728
004, 627491486,       1, 3728.107910,   15.000000,26271.775391,    0.005733,      1073741824
005, 268435457,       5, 1593.565308,   15.000000,28406.296875,    0.016387,        67108864
005, 268435457,       3, 1595.496582,   15.000000,28404.365234,    0.009080,       134217728
005,1073741825,       2, 6391.841309,   15.000000,23608.130859,    0.018847,      1073741824
006, 335544321,       6, 1991.929810,   15.000000,28007.980469,    0.024380,        67108864
006, 268435457,       3, 1741.578735,   15.000000,28258.281250,    0.024140,       134217728
006,         1,       1,    0.000777,   15.000000,29999.947266,    0.000593,      1073741824
007, 325396240,       5, 1928.991577,   15.000000,28070.867188,    0.018223,        67108864
007, 402653185,       4, 2391.905273,   15.000000,27607.984375,    0.011770,       134217728
007,         1,       1,    0.002500,   15.000000,29999.896484,    0.001410,      1073741824
008, 268435457,       5, 1593.998291,   15.000000,28405.865234,    0.016447,        67108864
008, 268435457,       3, 1598.184692,   15.000000,28401.669922,    0.008367,       134217728
