tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000230000, 0.000251667, 0.060235001, 0.098158330, 0.148146674, 0.666795015, 0.005045000, 0.006355000, 0.043406665, 0.091753334, 0.135505006, 0.658408344, 0.000048333, 0.000093333, 0.004078333, 0.006156667, 0.012413333, 0.120476663, 0.004775000, 0.006118333, 0.043070000, 0.000035000, 0.000040000, 0.010733333, 0.000021667, 0.000025000, 0.003563333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
001,10.0, 0.000223333, 0.000253333, 0.005551666, 0.098040000, 0.148136660, 0.670159996, 0.006101666, 0.006321667, 0.022246666, 0.091511667, 0.135429993, 0.660634995, 0.000051667, 0.000090000, 0.005006667, 0.006215000, 0.012450000, 0.044004999, 0.005905000, 0.006091667, 0.021988334, 0.000040000, 0.000045000, 0.007338333, 0.000025000, 0.000028333, 0.003088333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
002,10.0, 0.000228333, 0.000251667, 0.009491666, 0.097968332, 0.148139164, 0.658715010, 0.006088333, 0.006316666, 0.032666668, 0.091508336, 0.135383338, 0.652146637, 0.000048333, 0.000065000, 0.003451667, 0.006268333, 0.012530000, 0.286734998, 0.005898333, 0.006111667, 0.019850001, 0.000035000, 0.000040000, 0.003098333, 0.000021667, 0.000025000, 0.010888333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
003,10.0, 0.000226667, 0.000253333, 0.003200000, 0.097970001, 0.148171663, 0.626500010, 0.004731667, 0.006273333, 0.131458327, 0.091614999, 0.135526672, 0.619804978, 0.000050000, 0.000085000, 0.004660000, 0.006186667, 0.012410000, 0.150076672, 0.004451666, 0.006048333, 0.130983338, 0.000035000, 0.000040000, 0.002635000, 0.000021667, 0.000025000, 0.000038333, 1.000000000, 2.000000000,24.000000000,       100663296,001
004,10.0, 0.000205000, 0.000253333, 0.008718333, 0.098263331, 0.148110002, 0.652591646, 0.004683333, 0.006356667, 0.014870000, 0.091516666, 0.135401666, 0.646000028, 0.000050000, 0.000086667, 0.006148333, 0.006215000, 0.012473334, 0.038553335, 0.004461667, 0.006125000, 0.014591667, 0.000035000, 0.000040000, 0.003075000, 0.000021667, 0.000025000, 0.002748333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
005,10.0, 0.000226667, 0.000253333, 0.006408333, 0.098271668, 0.148078337, 0.632194996, 0.006130000, 0.006373333, 0.068873331, 0.091561668, 0.135260001, 0.625649989, 0.000048333, 0.000085000, 0.004131667, 0.006278333, 0.012601667, 0.050151668, 0.005953333, 0.006160000, 0.068398334, 0.000035000, 0.000036667, 0.002928333, 0.000021667, 0.000025000, 0.002881667, 1.000000000, 2.000000000, 6.000000000,       100663296,001
006,10.0, 0.000223333, 0.000251667, 0.005685000, 0.098441668, 0.148046672, 0.639573336, 0.006203333, 0.006425000, 0.083700001, 0.091273330, 0.135030001, 0.632595003, 0.000053333, 0.000080000, 0.003036667, 0.006366667, 0.012795000, 0.102323331, 0.006001667, 0.006206667, 0.083268337, 0.000035000, 0.000040000, 0.002443333, 0.000021667, 0.000025000, 0.002173333, 1.000000000, 2.000000000,16.000000000,       100663296,001
007,10.0, 0.000235000, 0.000245000, 0.007365000, 0.098721668, 0.148493335, 0.646250010, 0.004623333, 0.005800000, 0.047686666, 0.092778333, 0.136254996, 0.640143335, 0.000048333, 0.000088333, 0.004616667, 0.005721667, 0.011451666, 0.051031668, 0.004411667, 0.005580000, 0.047224998, 0.000035000, 0.000041667, 0.003498333, 0.000021667, 0.000023333, 0.000038333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
000,10.0, 0.000216667, 0.000251667, 0.009380000, 0.098004997, 0.147819161, 0.864088356, 0.006063333, 0.006353333, 0.068751663, 0.091653332, 0.135205001, 0.851400018, 0.000048333, 0.000091667, 0.006320000, 0.006181667, 0.012408333, 0.043550000, 0.005881667, 0.006126666, 0.068240002, 0.000035000, 0.000040000, 0.002536667, 0.000021667, 0.000025000, 0.000043333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
001,10.0, 0.000236667, 0.000255000, 0.003760000, 0.097934999, 0.147881672, 0.858373344, 0.006058333, 0.006275000, 0.015538333, 0.091448337, 0.135275006, 0.845786691, 0.000048333, 0.000070000, 0.005780000, 0.006163334, 0.012381666, 0.040438332, 0.005875000, 0.006063333, 0.015298333, 0.000040000, 0.000045000, 0.002981667, 0.000025000, 0.000026667, 0.000043333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
