tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 211812368,     102,  854.351135,   20.000000,25826.320312,    0.055349,         8388608
000, 184549384,      89,  852.672668,   20.000000,25813.949219,    0.103893,        16777216
000,  94371841,      46,  987.025085,   20.000000,25703.619141,    0.109162,       134217728
001, 213909520,     103,  867.740173,   20.000000,25812.962891,    0.060929,         8388608
001, 184549384,      89,  853.047852,   20.000000,25813.574219,    0.098911,        16777216
001,  94371841,      46,  990.787964,   20.000000,25699.867188,    0.095982,       134217728
002, 211812368,     102,  913.404663,   20.000000,25767.271484,    0.053767,         8388608
002, 184549384,      89,  855.226013,   20.000000,25811.394531,    0.094429,        16777216
002,  92274689,      45,  971.858398,   20.000000,25718.763672,    0.089160,       134217728
003, 211812368,     102,  852.966553,   20.000000,25827.701172,    0.057240,         8388608
003, 184549384,      89,  854.521790,   20.000000,25812.097656,    0.096704,        16777216
003,  92274689,      45,  960.312256,   20.000000,25730.310547,    0.112771,       134217728
004, 211812368,     102,  852.718201,   20.000000,25827.949219,    0.050084,         8388608
004, 182452232,      88,  848.474976,   20.000000,25818.134766,    0.088682,        16777216
004,  94371841,      46,  984.701843,   20.000000,25705.943359,    0.106100,       134217728
005, 211812368,     102,  853.495972,   20.000000,25827.173828,    0.053838,         8388608
005, 182452232,      88,  840.380432,   20.000000,25826.207031,    0.105891,        16777216
005,  94371841,      46,  986.116638,   20.000000,25704.527344,    0.089851,       134217728
006, 211812368,     102,  853.176880,   20.000000,25827.490234,    0.057040,         8388608
006, 184549384,      89,  851.270996,   20.000000,25815.351562,    0.103242,        16777216
006,  93040611,      45, 1056.640503,   20.000000,25633.982422,    0.087627,       134217728
007, 211812368,     102,  853.027405,   20.000000,25827.640625,    0.053673,         8388608
007, 182452232,      88,  842.486755,   20.000000,25824.101562,    0.102222,        16777216
007,  94371841,      46,  983.687195,   20.000000,25706.960938,    0.104818,       134217728
008, 201326608,      97,  810.862427,   20.000000,25869.800781,    0.054829,         8388608
