tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00185693,00185693,010,00477883,001024,001,000,0256
001,00185918,00185918,010,00478447,001024,001,000,0256
002,00185685,00185685,010,00477520,001024,001,000,0256
003,00186028,00186028,010,00477488,001024,001,000,0256
004,00185170,00185170,010,00476527,001024,001,000,0256
005,00185455,00185455,010,00475136,001024,001,000,0256
006,00185703,00185703,010,00476380,001024,001,000,0256
007,00185958,00185958,010,00477659,001024,001,000,0256
008,00185243,00185243,010,00475070,001024,001,000,0256
009,00185798,00185798,010,00477264,001024,001,000,0256
010,00185116,00185116,010,00475216,001024,001,000,0256
011,00185573,00185573,010,00477372,001024,001,000,0256
012,00185187,00185187,010,00475355,001024,001,000,0256
013,00184782,00184782,010,00473944,001024,001,000,0256
014,00185180,00185180,010,00476047,001024,001,000,0256
015,00185411,00185411,010,00475709,001024,001,000,0256
016,00185383,00185383,010,00475320,001024,001,000,0256
017,00185340,00185340,010,00475672,001024,001,000,0256
018,00185103,00185103,010,00473586,001024,001,000,0256
019,00185503,00185503,010,00476632,001024,001,000,0256
020,00185392,00185392,010,00475438,001024,001,000,0256
021,00184711,00184711,010,00474855,001024,001,000,0256
022,00184956,00184956,010,00474375,001024,001,000,0256
023,00184899,00184899,010,00474596,001024,001,000,0256
024,00185249,00185249,010,00475945,001024,001,000,0256
025,00184603,00184603,010,00472007,001024,001,000,0256
026,00185125,00185125,010,00476842,001024,001,000,0256
027,00185234,00185234,010,00474619,001024,001,000,0256
028,00184218,00184218,010,00472807,001024,001,000,0256
029,00185046,00185046,010,00474911,001024,001,000,0256
030,00184496,00184496,010,00474820,001024,001,000,0256
031,00185480,00185480,010,00478499,001024,001,000,0256
000,00183396,00183396,010,00470152,001024,002,000,0256
001,00184148,00184148,010,00471685,001024,002,000,0256
002,00184411,00184411,010,00473031,001024,002,000,0256
003,00183656,00183656,010,00471878,001024,002,000,0256
004,00184261,00184261,010,00473822,001024,002,000,0256
005,00183683,00183683,010,00471924,001024,002,000,0256
006,00184354,00184354,010,00472488,001024,002,000,0256
007,00184139,00184139,010,00472257,001024,002,000,0256
008,00183442,00183442,010,00470795,001024,002,000,0256
009,00184060,00184060,010,00472566,001024,002,000,0256
010,00183388,00183388,010,00470822,001024,002,000,0256
011,00183406,00183406,010,00471718,001024,002,000,0256
012,00184054,00184054,010,00473286,001024,002,000,0256
013,00183741,00183741,010,00471610,001024,002,000,0256
014,00183514,00183514,010,00471735,001024,002,000,0256
015,00183320,00183320,010,00471011,001024,002,000,0256
016,00182704,00182704,010,00471744,001024,002,000,0256
017,00183490,00183490,010,00469354,001024,002,000,0256
018,00184091,00184091,010,00472239,001024,002,000,0256
