tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1237031, 1237031,  207.569046
001,   1297665, 1297665,  240.918716
002,   1237034, 1237034,  207.270538
003,   1239348, 1239348,  214.297791
004,   1237032, 1237032,  199.736450
005,   1237036, 1237036,  217.377182
006,   1237034, 1237034,  242.094879
007,   1234314, 1234314,  201.722794
008,   1237034, 1237034,  219.867599
009,   1237036, 1237036,  225.662247
010,   1237113, 1237113,  201.811707
011,   1237033, 1237033,  228.540512
012,   1304086, 1304086,  202.152771
013,   1226036, 1226036,  223.033783
014,   1237033, 1237033,  202.036011
015,   1234455, 1234455,  209.977249
016,   1305869, 1305869,  232.463898
017,   1243042, 1243042,  226.027740
018,   1305871, 1305871,  261.429077
019,   1299092, 1299092,  228.410690
020,   1305868, 1305868,  241.979462
021,   1305872, 1305872,  230.592819
022,   1305871, 1305871,  179.494247
023,   1305871, 1305871,  233.126877
024,   1305870, 1305870,  243.025467
025,   1305871, 1305871,  251.278564
026,   1305870, 1305870,  237.000931
027,   1305871, 1305871,  228.833954
028,   1226052, 1226052,  220.214767
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1207531, 1207531,  239.819733
001,   1284371, 1284371,  240.661942
002,   1206310, 1206310,  222.527817
003,   1208850, 1208850,  232.346832
004,   1208850, 1208850,  241.739227
005,   1208846, 1208846,  248.268692
006,   1208847, 1208847,  209.637817
007,   1209228, 1209228,  226.225998
008,   1284365, 1284365,  239.247650
009,   1278665, 1278665,  229.012634
010,   1208850, 1208850,  214.131836
011,   1209999, 1209999,  231.625946
012,   1284370, 1284370,  218.370239
013,   1208847, 1208847,  227.418671
014,   1246186, 1246186,  228.550369
015,   1208844, 1208844,  229.260315
016,   1284372, 1284372,  267.468323
017,   1284370, 1284370,  270.537140
018,   1243805, 1243805,  209.180481
019,   1284370, 1284370,  259.760895
020,   1284370, 1284370,  235.701599
021,   1284370, 1284370,  223.350403
022,   1284371, 1284371,  226.693283
023,   1199718, 1199718,  224.072693
024,   1214704, 1214704,  222.554779
025,   1200516, 1200516,  218.868561
026,   1271969, 1271969,  226.793549
027,   1284371, 1284371,  244.323578
028,   1208848, 1208848,  252.557495
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1214778, 1214778,  219.914398
001,   1252787, 1252787,  227.402939
002,   1227049, 1227049,  239.870636
003,   1214798, 1214798,  249.871063
004,   1214799, 1214799,  241.333633
005,   1220120, 1220120,  213.399994
006,   1214800, 1214800,  238.799149
007,   1281332, 1281332,  218.675491
008,   1287743, 1287743,  208.723160
009,   1240880, 1240880,  236.908905
010,   1214797, 1214797,  234.221649
011,   1210544, 1210544,  229.576767
012,   1287742, 1287742,  225.095566
013,   1214847, 1214847,  250.002609
014,   1287745, 1287745,  226.531570
015,   1237507, 1237507,  231.687073
016,   1287739, 1287739,  228.126511
017,   1287740, 1287740,  229.404617
018,   1214799, 1214799,  217.899673
019,   1221316, 1221316,  221.465302
020,   1287744, 1287744,  245.494446
021,   1202004, 1202004,  221.694412
022,   1275982, 1275982,  231.816025
023,   1282227, 1282227,  257.775482
024,   1264981, 1264981,  193.648956
025,   1261819, 1261819,  234.271896
026,   1214798, 1214798,  223.107361
027,   1287740, 1287740,  221.625473
028,   1223738, 1223738,  223.137512
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1320893, 1320893,  189.657074
001,   1229801, 1229801,  208.594498
002,   1231306, 1231306,  224.003464
003,   1260021, 1260021,  251.262695
004,   1233373, 1233373,  211.829544
005,   1320822, 1320822,  223.471100
006,   1233372, 1233372,  187.096848
007,   1226170, 1226170,  214.273422
008,   1320820, 1320820,  183.110001
009,   1320821, 1320821,  239.617447
010,   1233371, 1233371,  218.128616
011,   1254425, 1254425,  175.480591
012,   1320820, 1320820,  208.663834
013,   1233373, 1233373,  225.927673
014,   1302336, 1302336,  225.442047
015,   1233374, 1233374,  215.367126
016,   1320820, 1320820,  255.930267
017,   1263780, 1263780,  203.848038
018,   1248015, 1248015,  246.887924
019,   1230901, 1230901,  210.999512
020,   1320820, 1320820,  210.484375
021,   1259112, 1259112,  227.025604
022,   1233370, 1233370,  223.804367
023,   1311187, 1311187,  236.619492
024,   1233372, 1233372,  238.377472
025,   1306212, 1306212,  229.352798
026,   1233374, 1233374,  199.875946
027,   1320822, 1320822,  222.994110
028,   1320820, 1320820,  223.004517
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1337973, 1337973,  221.669571
001,   1335168, 1335168,  273.664337
002,   1315989, 1315989,  190.609528
003,   1241042, 1241042,  196.874344
004,   1259898, 1259898,  216.577545
005,   1337980, 1337980,  200.389069
006,   1239321, 1239321,  173.435699
007,   1238826, 1238826,  208.268982
008,   1337976, 1337976,  260.370575
009,   1239318, 1239318,  206.605606
010,   1239315, 1239315,  206.360413
011,   1337982, 1337982,  206.255844
012,   1337978, 1337978,  199.454483
013,   1239318, 1239318,  185.211655
014,   1239315, 1239315,  199.498398
015,   1239319, 1239319,  203.370743
016,   1337978, 1337978,  208.228043
017,   1241942, 1241942,  219.974930
018,   1337979, 1337979,  202.634003
019,   1239365, 1239365,  212.194855
020,   1240059, 1240059,  223.788208
021,   1335170, 1335170,  235.201065
022,   1239315, 1239315,  226.644699
023,   1323922, 1323922,  212.969513
024,   1239317, 1239317,  253.089783
025,   1248622, 1248622,  237.892136
026,   1239317, 1239317,  168.309174
027,   1337979, 1337979,  211.310593
028,   1337977, 1337977,  218.904633
-------------------------------------------------------------------------------------------------------

