tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00033601,00033601,020,00008378,001024,001,000,0001
001,00030903,00030903,020,00007744,001024,001,000,0001
002,00033864,00033864,020,00008512,001024,001,000,0001
003,00035401,00035401,020,00008876,001024,001,000,0001
004,00035201,00035201,020,00008806,001024,001,000,0001
005,00041102,00041102,020,00010250,001024,001,000,0001
006,00045601,00045601,020,00011398,001024,001,000,0001
007,00042402,00042402,020,00010632,001024,001,000,0001
008,00042701,00042701,020,00010678,001024,001,000,0001
009,00041401,00041401,020,00010312,001024,001,000,0001
010,00039301,00039301,020,00009832,001024,001,000,0001
011,00043001,00043001,020,00010726,001024,001,000,0001
012,00037701,00037701,020,00009414,001024,001,000,0001
013,00042601,00042601,020,00010642,001024,001,000,0001
014,00039501,00039501,020,00009862,001024,001,000,0001
015,00041801,00041801,020,00010458,001024,001,000,0001
016,00043602,00043602,020,00010908,001024,001,000,0001
017,00042102,00042102,020,00010526,001024,001,000,0001
018,00046102,00046102,020,00011488,001024,001,000,0001
019,00044902,00044902,020,00011242,001024,001,000,0001
020,00044202,00044202,020,00011018,001024,001,000,0001
021,00042002,00042002,020,00010526,001024,001,000,0001
022,00035701,00035701,020,00008940,001024,001,000,0001
023,00037601,00037601,020,00009418,001024,001,000,0001
024,00033651,00033651,020,00008408,001024,001,000,0001
025,00047004,00047004,020,00011748,001024,001,000,0001
026,00044301,00044301,020,00011070,001024,001,000,0001
027,00033502,00033502,020,00008352,001024,001,000,0001
028,00032503,00032503,020,00008146,001024,001,000,0001
029,00039501,00039501,020,00009862,001024,001,000,0001
030,00048801,00048801,020,00012202,001024,001,000,0001
031,00039604,00039604,020,00009926,001024,001,000,0001
000,00033206,00033206,020,00008280,001024,001,001,0001
001,00039703,00039703,020,00009920,001024,001,001,0001
002,00038708,00038708,020,00009714,001024,001,001,0001
003,00034801,00034801,020,00008662,001024,001,001,0001
004,00040502,00040502,020,00010154,001024,001,001,0001
005,00033801,00033801,020,00008458,001024,001,001,0001
006,00034801,00034801,020,00008670,001024,001,001,0001
007,00037604,00037604,020,00009424,001024,001,001,0001
008,00036901,00036901,020,00009246,001024,001,001,0001
009,00034801,00034801,020,00008700,001024,001,001,0001
010,00033402,00033402,020,00008344,001024,001,001,0001
011,00041001,00041001,020,00010250,001024,001,001,0001
012,00037101,00037101,020,00009270,001024,001,001,0001
013,00036102,00036102,020,00009032,001024,001,001,0001
014,00037301,00037301,020,00009352,001024,001,001,0001
015,00029903,00029903,020,00007492,001024,001,001,0001
016,00034401,00034401,020,00008614,001024,001,001,0001
017,00047501,00047501,020,00011866,001024,001,001,0001
018,00039003,00039003,020,00009750,001024,001,001,0001
019,00042901,00042901,020,00010754,001024,001,001,0001
020,00043001,00043001,020,00010748,001024,001,001,0001
021,00041210,00041210,020,00010272,001024,001,001,0001
022,00031101,00031101,020,00007766,001024,001,001,0001
023,00037401,00037401,020,00009340,001024,001,001,0001
024,00048402,00048402,020,00012094,001024,001,001,0001
025,00043101,00043101,020,00010792,001024,001,001,0001
026,00040803,00040803,020,00010164,001024,001,001,0001
027,00042401,00042401,020,00010614,001024,001,001,0001
028,00045202,00045202,020,00011316,001024,001,001,0001
029,00047104,00047104,020,00011768,001024,001,001,0001
030,00040901,00040901,020,00010234,001024,001,001,0001
031,00043701,00043701,020,00010896,001024,001,001,0001
000,00037801,00037801,020,00009388,001024,001,002,0001
001,00036902,00036902,020,00009248,001024,001,002,0001
002,00042302,00042302,020,00010584,001024,001,002,0001
003,00032103,00032103,020,00008034,001024,001,002,0001
004,00042701,00042701,020,00010692,001024,001,002,0001
005,00034401,00034401,020,00008600,001024,001,002,0001
006,00041801,00041801,020,00010452,001024,001,002,0001
007,00048901,00048901,020,00012274,001024,001,002,0001
008,00039201,00039201,020,00009802,001024,001,002,0001
009,00037801,00037801,020,00009476,001024,001,002,0001
010,00046801,00046801,020,00011700,001024,001,002,0001
011,00040792,00040792,020,00010160,001024,001,002,0001
012,00041501,00041501,020,00010380,001024,001,002,0001
013,00040901,00040901,020,00010196,001024,001,002,0001
014,00038401,00038401,020,00009628,001024,001,002,0001
015,00035501,00035501,020,00008898,001024,001,002,0001
016,00035501,00035501,020,00008854,001024,001,002,0001
017,00040203,00040203,020,00010052,001024,001,002,0001
018,00043201,00043201,020,00010798,001024,001,002,0001
019,00045701,00045701,020,00011404,001024,001,002,0001
020,00032702,00032702,020,00008148,001024,001,002,0001
021,00034401,00034401,020,00008610,001024,001,002,0001
022,00037203,00037203,020,00009344,001024,001,002,0001
023,00034601,00034601,020,00008652,001024,001,002,0001
