tid,lock_impl_time(ms)
RUN 0
001, 17498.084
002, 18665.977
003, 17121.412
004, 18542.959
006, 16230.873
005, 18281.705
007, 16810.975
008, 18506.109
009, 16293.209
010, 18349.486
011, 16460.119
012, 18609.135
013, 16871.506
014, 18620.967
015, 16306.924
016, 18447.680
-----------------------------------------------------------------------------------------------

RUN 1
001, 16111.653
002, 19400.555
003, 15918.785
004, 19516.742
006, 15224.982
005, 19360.795
007, 16030.860
008, 19548.330
009, 15282.356
010, 19506.996
011, 15572.835
012, 19502.773
013, 16070.931
014, 19545.988
015, 15266.442
016, 19493.811
-----------------------------------------------------------------------------------------------

RUN 2
001, 19265.951
002, 16146.212
003, 19218.018
004, 16305.434
006, 19106.234
005, 15945.972
007, 19161.051
008, 16128.938
009, 19240.293
010, 16167.139
011, 19234.064
012, 15662.231
013, 19262.113
014, 15636.664
015, 19165.684
016, 15882.602
-----------------------------------------------------------------------------------------------

RUN 3
001, 19307.643
002, 16281.562
003, 19333.395
004, 16168.631
006, 19230.447
005, 15784.868
007, 19201.609
008, 15522.671
009, 19354.783
010, 16072.236
011, 19405.266
012, 15834.201
013, 19377.893
014, 16014.103
015, 19314.834
016, 15583.399
-----------------------------------------------------------------------------------------------

RUN 4
001, 19476.631
002, 16037.504
003, 19497.631
004, 16186.665
006, 19403.014
005, 15597.604
007, 19394.471
008, 15627.868
009, 19507.988
010, 15919.000
011, 19541.303
012, 15658.019
013, 19497.736
014, 15416.579
015, 19468.762
016, 15344.925
-----------------------------------------------------------------------------------------------

