lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001023,0000200,0001002,0002234,0002544,0002044,0000009,001024,000,000,00000008,01,001,002,016,016
0000000,0001144,0000651,0001006,0003176,0003466,0002705,0000153,001024,000,000,00000008,01,001,002,016,016
0000000,0000521,0000130,0001002,0002355,0002645,0002154,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001040,0000621,0001007,0003317,0003627,0002886,0000048,001024,000,000,00000128,01,001,002,016,016
0000000,0000521,0000080,0001002,0002374,0002655,0002174,0000011,001024,000,000,00001024,01,001,002,016,016
0000000,0001030,0000541,0001006,0003346,0003677,0002935,0000038,001024,000,000,00001024,01,001,002,016,016
0000000,0001006,0000190,0001029,0009127,0003106,0002435,0000010,001024,000,000,00000008,01,004,002,016,016
0000000,0002842,0000531,0001374,0016701,0006221,0005300,0001845,001024,000,000,00000008,01,004,002,016,016
0000000,0001008,0000190,0001030,0010590,0004769,0004007,0000010,001024,001,000,00000008,01,004,002,016,016
0000000,0002619,0000591,0001326,0017022,0006322,0005410,0001640,001024,001,000,00000008,01,004,002,016,016
0000000,0001015,0000191,0001028,0019647,0009718,0008807,0000084,001024,002,000,00000008,01,004,002,016,016
0000000,0002151,0000541,0001280,0021681,0010951,0010079,0001224,001024,002,000,00000008,01,004,002,016,016
0000000,0001015,0000200,0001028,0019637,0009709,0008797,0000060,001024,003,000,00000008,01,004,002,016,016
0000000,0002127,0000541,0001283,0021631,0010950,0010089,0001204,001024,003,000,00000008,01,004,002,016,016
0000000,0000511,0000070,0001004,0003977,0003787,0003446,0000010,001024,000,000,00000128,01,004,002,016,016
0000000,0001838,0000511,0001141,0017443,0007304,0006613,0000838,001024,000,000,00000128,01,004,002,016,016
0000000,0000511,0000070,0001005,0004228,0004569,0003907,0000010,001024,001,000,00000128,01,004,002,016,016
0000000,0001943,0000521,0001224,0016661,0007213,0006562,0000927,001024,001,000,00000128,01,004,002,016,016
0000000,0000510,0000060,0001009,0009217,0009628,0008936,0000082,001024,002,000,00000128,01,004,002,016,016
0000000,0001307,0000471,0001167,0022352,0011822,0011141,0000401,001024,002,000,00000128,01,004,002,016,016
0000000,0000511,0000060,0001009,0009207,0009618,0008937,0000067,001024,003,000,00000128,01,004,002,016,016
0000000,0001301,0000471,0001169,0022352,0011792,0011131,0000399,001024,003,000,00000128,01,004,002,016,016
0000000,0000511,0000061,0001004,0004008,0004388,0003878,0000010,001024,000,000,00001024,01,004,002,016,016
0000000,0001727,0000441,0001132,0017673,0007745,0007093,0000726,001024,000,000,00001024,01,004,002,016,016
0000000,0000511,0000061,0001005,0004228,0004589,0003917,0000010,001024,001,000,00001024,01,004,002,016,016
0000000,0001811,0000441,0001186,0016150,0007564,0007033,0000799,001024,001,000,00001024,01,004,002,016,016
0000000,0000501,0000060,0001009,0009168,0009658,0008967,0000064,001024,002,000,00001024,01,004,002,016,016
0000000,0001256,0000461,0001159,0022252,0012213,0011512,0000357,001024,002,000,00001024,01,004,002,016,016
0000000,0000501,0000060,0001009,0009187,0009668,0008977,0000064,001024,003,000,00001024,01,004,002,016,016
0000000,0001254,0000481,0001158,0022282,0012203,0011532,0000354,001024,003,000,00001024,01,004,002,016,016
