lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001010,0000210,0001002,0002074,0002554,0001573,0000009,001024,000,000,00000008,01,001,002,016,016
0000000,0001059,0000701,0001004,0002695,0003407,0002615,0000128,001024,000,000,00000008,01,001,002,016,016
0000000,0000511,0000110,0001002,0002185,0002705,0002184,0000010,001024,000,000,00000128,01,001,002,016,016
0000000,0001011,0000641,0001006,0002995,0003747,0003036,0000046,001024,000,000,00000128,01,001,002,016,016
0000000,0000501,0000080,0001002,0002174,0002696,0002194,0000010,001024,000,000,00001024,01,001,002,016,016
0000000,0001008,0000591,0001006,0002916,0003707,0002986,0000038,001024,000,000,00001024,01,001,002,016,016
0000000,0001012,0000200,0001017,0002435,0002825,0002034,0000019,001024,000,000,00000008,01,004,002,016,016
0000000,0001911,0000651,0001755,0010159,0011211,0010039,0001019,001024,000,000,00000008,01,004,002,016,016
0000000,0001015,0000191,0001013,0002415,0009457,0008125,0000028,001024,001,000,00000008,01,004,002,016,016
0000000,0002468,0000571,0002049,0010230,0011241,0010179,0001769,001024,001,000,00000008,01,004,002,016,016
0000000,0001009,0000200,0001026,0004949,0005190,0004238,0000044,001024,002,000,00000008,01,004,002,016,016
0000000,0002608,0000571,0002293,0009958,0010740,0009818,0001607,001024,002,000,00000008,01,004,002,016,016
0000000,0001008,0000181,0001025,0004599,0009418,0008085,0000057,001024,003,000,00000008,01,004,002,016,016
0000000,0003394,0000591,0002736,0010389,0011251,0010290,0002328,001024,003,000,00000008,01,004,002,016,016
0000000,0000501,0000070,0001009,0002906,0003446,0002946,0000011,001024,000,000,00000128,01,004,002,016,016
0000000,0001114,0000611,0001124,0011872,0012784,0011883,0000139,001024,000,000,00000128,01,004,002,016,016
0000000,0000511,0000070,0001009,0008797,0009678,0008817,0000012,001024,001,000,00000128,01,004,002,016,016
0000000,0001147,0000621,0001130,0012052,0013024,0012103,0000162,001024,001,000,00000128,01,004,002,016,016
0000000,0000501,0000060,0001009,0008676,0009448,0008676,0000055,001024,002,000,00000128,01,004,002,016,016
0000000,0001210,0000561,0001237,0011291,0011942,0011251,0000280,001024,002,000,00000128,01,004,002,016,016
0000000,0000501,0000060,0001008,0004939,0005580,0004929,0000053,001024,003,000,00000128,01,004,002,016,016
0000000,0001142,0000551,0001176,0011442,0012173,0011431,0000206,001024,003,000,00000128,01,004,002,016,016
0000000,0000501,0000070,0001003,0002966,0003497,0003046,0000011,001024,000,000,00001024,01,004,002,016,016
0000000,0001046,0000581,0001066,0012023,0012954,0012043,0000092,001024,000,000,00001024,01,004,002,016,016
0000000,0000501,0000061,0001004,0008856,0009698,0008897,0000011,001024,001,000,00001024,01,004,002,016,016
0000000,0001081,0000572,0001089,0012243,0013205,0012293,0000107,001024,001,000,00001024,01,004,002,016,016
0000000,0000501,0000060,0001005,0004939,0005611,0004950,0000051,001024,002,000,00001024,01,004,002,016,016
0000000,0001050,0000531,0001085,0011601,0012353,0011611,0000126,001024,002,000,00001024,01,004,002,016,016
0000000,0000501,0000060,0001008,0008657,0009438,0008677,0000054,001024,003,000,00001024,01,004,002,016,016
0000000,0001084,0000521,0001120,0011272,0011923,0011241,0000167,001024,003,000,00001024,01,004,002,016,016
