tid,lock_impl_time(ms)
RUN 0
001,  0.000955
001,  0.000215
001,  0.000138
001,  0.000152
001,  0.000167
001,  0.000150
001,  0.000142
001,  0.000158
001,  0.000142
001,  0.000142
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000403
001,  0.000192
001,  0.000185
001,  0.000158
001,  0.000148
001,  0.000158
001,  0.000148
001,  0.000145
001,  0.000153
001,  0.000152
-----------------------------------------------------------------------------------------------

