lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000361,0000050,0001021,0028313,0022172,0028323,0000044,001024,000,000,16384
0000000,0001179,0000351,0001192,0048542,0048692,0050234,0000325,001024,000,000,16384
0000000,0000351,0000060,0001016,0005401,0006272,0005460,0000020,001024,001,000,16384
0000000,0001126,0000440,0001170,0026841,0037291,0024256,0000190,001024,001,000,16384
0000000,0000341,0000050,0001013,0005451,0006382,0005520,0000023,001024,002,000,16384
0000000,0001152,0000431,0001180,0026781,0037270,0024286,0000197,001024,002,000,16384
0000000,0000360,0000050,0001022,0028404,0022182,0028404,0000044,001024,000,001,16384
0000000,0001181,0000400,0001193,0048762,0048832,0050525,0000308,001024,000,001,16384
0000000,0000351,0000050,0001016,0005410,0006292,0005460,0000021,001024,001,001,16384
0000000,0001128,0000551,0001172,0026891,0037571,0024166,0000182,001024,001,001,16384
0000000,0000351,0000060,0001009,0005460,0006392,0005521,0000023,001024,002,001,16384
0000000,0001153,0000551,0001176,0026691,0037320,0024296,0000190,001024,002,001,16384
0000000,0000361,0000050,0001022,0028343,0022242,0028354,0000044,001024,000,002,16384
0000000,0001178,0000401,0001192,0048601,0048652,0050254,0000308,001024,000,002,16384
0000000,0000361,0000060,0001016,0005430,0006322,0005481,0000021,001024,001,002,16384
0000000,0001129,0000681,0001175,0026760,0037331,0024166,0000184,001024,001,002,16384
0000000,0000350,0000050,0001006,0005460,0006392,0005520,0000023,001024,002,002,16384
0000000,0001151,0000621,0001174,0026701,0037340,0024246,0000190,001024,002,002,16384
