lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000351,0000050,0001013,0017994,0013866,0018675,0000031,001024,000,000,16384
0000000,0009369,0000431,0001657,0035587,0034314,0036168,0004577,001024,000,000,16384
0000000,0000351,0000060,0001010,0005260,0006162,0005280,0000015,001024,001,000,16384
0000000,0002326,0000441,0001364,0013806,0029415,0013656,0000965,001024,001,000,16384
0000000,0000360,0000051,0001006,0005240,0006272,0005280,0000015,001024,002,000,16384
0000000,0005273,0000441,0001436,0014147,0029445,0014076,0002812,001024,002,000,16384
0000000,0000351,0000050,0001013,0018495,0014227,0019156,0000032,001024,000,001,16384
0000000,0009039,0000421,0001645,0035998,0034936,0036539,0004502,001024,000,001,16384
0000000,0000351,0000060,0001011,0005260,0006222,0005289,0000015,001024,001,001,16384
0000000,0002293,0000441,0001370,0014999,0029886,0014678,0000939,001024,001,001,16384
0000000,0000351,0000051,0001006,0005250,0006331,0005290,0000016,001024,002,001,16384
0000000,0005128,0000441,0001440,0014527,0029856,0014347,0002728,001024,002,001,16384
0000000,0000351,0000050,0001013,0017343,0013445,0018044,0000030,001024,000,002,16384
0000000,0009478,0000421,0001661,0034815,0033193,0035286,0004706,001024,000,002,16384
0000000,0000341,0000060,0001009,0005250,0006102,0005260,0000015,001024,001,002,16384
0000000,0002408,0000451,0001358,0012844,0028594,0012674,0001015,001024,001,002,16384
0000000,0000351,0000051,0001006,0005250,0006252,0005290,0000015,001024,002,002,16384
0000000,0005728,0000441,0001441,0012724,0028503,0012784,0003002,001024,002,002,16384
