tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1663540, 1663540,   15.885883,   30.000000,11257.082031,11210.919922,   45.700081,   75.879761,11062.796875,10990.203125,   1663540,               0,000,000
000,   1651045, 1651045,   15.749991,   30.000000,11257.490234,11210.805664,   45.357311,   75.480751,11064.794922,10991.895508,   1651045,               0,000,001
