tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00101163,00101163,010,00260602,001024,001,000,0256
001,00099367,00099367,010,00240300,001024,001,000,0256
002,00112695,00112695,010,00311537,001024,001,000,0256
003,00105491,00105491,010,00281180,001024,001,000,0256
004,00083443,00083443,010,00219653,001024,001,000,0256
005,00097803,00097803,010,00255536,001024,001,000,0256
006,00107900,00107900,010,00260577,001024,001,000,0256
007,00094479,00094479,010,00244813,001024,001,000,0256
008,00094648,00094648,010,00238504,001024,001,000,0256
009,00111375,00111375,010,00272368,001024,001,000,0256
010,00100563,00100563,010,00252585,001024,001,000,0256
011,00102062,00102062,010,00243176,001024,001,000,0256
012,00085863,00085863,010,00224267,001024,001,000,0256
013,00093590,00093590,010,00220876,001024,001,000,0256
014,00098644,00098644,010,00243386,001024,001,000,0256
015,00119731,00119731,010,00296622,001024,001,000,0256
016,00083860,00083860,010,00203563,001024,001,000,0256
017,00107810,00107810,010,00256359,001024,001,000,0256
018,00112932,00112932,010,00297837,001024,001,000,0256
019,00091330,00091330,010,00236628,001024,001,000,0256
020,00085240,00085240,010,00222308,001024,001,000,0256
021,00097550,00097550,010,00258472,001024,001,000,0256
022,00115742,00115742,010,00292736,001024,001,000,0256
023,00100625,00100625,010,00244297,001024,001,000,0256
024,00091145,00091145,010,00226858,001024,001,000,0256
025,00084055,00084055,010,00217368,001024,001,000,0256
026,00094806,00094806,010,00232325,001024,001,000,0256
027,00096404,00096404,010,00241934,001024,001,000,0256
028,00096252,00096252,010,00264276,001024,001,000,0256
029,00107057,00107057,010,00274174,001024,001,000,0256
030,00094305,00094305,010,00234327,001024,001,000,0256
031,00083799,00083799,010,00207387,001024,001,000,0256
000,00096074,00096074,010,00258778,001024,002,000,0256
001,00088109,00088109,010,00226904,001024,002,000,0256
002,00090685,00090685,010,00235065,001024,002,000,0256
003,00089706,00089706,010,00233656,001024,002,000,0256
004,00092224,00092224,010,00220998,001024,002,000,0256
005,00104088,00104088,010,00263646,001024,002,000,0256
006,00094203,00094203,010,00249960,001024,002,000,0256
007,00091200,00091200,010,00234956,001024,002,000,0256
008,00091902,00091902,010,00235179,001024,002,000,0256
009,00103740,00103740,010,00269469,001024,002,000,0256
010,00116881,00116881,010,00288308,001024,002,000,0256
011,00100900,00100900,010,00254262,001024,002,000,0256
012,00101011,00101011,010,00253369,001024,002,000,0256
013,00097935,00097935,010,00244658,001024,002,000,0256
014,00088705,00088705,010,00235580,001024,002,000,0256
015,00093078,00093078,010,00241758,001024,002,000,0256
016,00112618,00112618,010,00279487,001024,002,000,0256
017,00112578,00112578,010,00279252,001024,002,000,0256
018,00097560,00097560,010,00250273,001024,002,000,0256
019,00077632,00077632,010,00196103,001024,002,000,0256
020,00099598,00099598,010,00259864,001024,002,000,0256
021,00102494,00102494,010,00256647,001024,002,000,0256
022,00099800,00099800,010,00258690,001024,002,000,0256
023,00092318,00092318,010,00233944,001024,002,000,0256
024,00095004,00095004,010,00239663,001024,002,000,0256
025,00091973,00091973,010,00231068,001024,002,000,0256
026,00099463,00099463,010,00240262,001024,002,000,0256
027,00094048,00094048,010,00237787,001024,002,000,0256
028,00111783,00111783,010,00293671,001024,002,000,0256
029,00073407,00073407,010,00188904,001024,002,000,0256
030,00073500,00073500,010,00193092,001024,002,000,0256
031,00073655,00073655,010,00187555,001024,002,000,0256
000,00083357,00083357,010,00211918,001024,003,000,0256
001,00097524,00097524,010,00239759,001024,003,000,0256
002,00111664,00111664,010,00297842,001024,003,000,0256
003,00109210,00109210,010,00274883,001024,003,000,0256
004,00107287,00107287,010,00254566,001024,003,000,0256
005,00102994,00102994,010,00268288,001024,003,000,0256
006,00089766,00089766,010,00225799,001024,003,000,0256
007,00085599,00085599,010,00199783,001024,003,000,0256
008,00090917,00090917,010,00231280,001024,003,000,0256
009,00090029,00090029,010,00237986,001024,003,000,0256
010,00103707,00103707,010,00260976,001024,003,000,0256
011,00100136,00100136,010,00244366,001024,003,000,0256
012,00102366,00102366,010,00260282,001024,003,000,0256
013,00084364,00084364,010,00216254,001024,003,000,0256
014,00099586,00099586,010,00249771,001024,003,000,0256
015,00097575,00097575,010,00236633,001024,003,000,0256
016,00087806,00087806,010,00217691,001024,003,000,0256
017,00110269,00110269,010,00263454,001024,003,000,0256
018,00102952,00102952,010,00257705,001024,003,000,0256
019,00094741,00094741,010,00245051,001024,003,000,0256
020,00091574,00091574,010,00240733,001024,003,000,0256
021,00103376,00103376,010,00268001,001024,003,000,0256
022,00079951,00079951,010,00206754,001024,003,000,0256
023,00102578,00102578,010,00276383,001024,003,000,0256
024,00108190,00108190,010,00280684,001024,003,000,0256
025,00098071,00098071,010,00254013,001024,003,000,0256
026,00098121,00098121,010,00241967,001024,003,000,0256
027,00110416,00110416,010,00275673,001024,003,000,0256
028,00105252,00105252,010,00257292,001024,003,000,0256
029,00116197,00116197,010,00300780,001024,003,000,0256
030,00107391,00107391,010,00260823,001024,003,000,0256
031,00098166,00098166,010,00233700,001024,003,000,0256
000,00080906,00080906,010,00202328,001024,004,000,0256
001,00095906,00095906,010,00231613,001024,004,000,0256
002,00100147,00100147,010,00254011,001024,004,000,0256
003,00108577,00108577,010,00272427,001024,004,000,0256
004,00105828,00105828,010,00271501,001024,004,000,0256
005,00088164,00088164,010,00212417,001024,004,000,0256
006,00094492,00094492,010,00244039,001024,004,000,0256
007,00101837,00101837,010,00253605,001024,004,000,0256
008,00102984,00102984,010,00253352,001024,004,000,0256
009,00101051,00101051,010,00256239,001024,004,000,0256
010,00086553,00086553,010,00222149,001024,004,000,0256
011,00090036,00090036,010,00233202,001024,004,000,0256
012,00090709,00090709,010,00231180,001024,004,000,0256
013,00098619,00098619,010,00252653,001024,004,000,0256
014,00088778,00088778,010,00215829,001024,004,000,0256
015,00116862,00116862,010,00301550,001024,004,000,0256
016,00101587,00101587,010,00252845,001024,004,000,0256
017,00102313,00102313,010,00260341,001024,004,000,0256
018,00082265,00082265,010,00197544,001024,004,000,0256
019,00103874,00103874,010,00251279,001024,004,000,0256
020,00108321,00108321,010,00272543,001024,004,000,0256
021,00099943,00099943,010,00250291,001024,004,000,0256
022,00104701,00104701,010,00263748,001024,004,000,0256
023,00106870,00106870,010,00267862,001024,004,000,0256
024,00089329,00089329,010,00212765,001024,004,000,0256
025,00093150,00093150,010,00239953,001024,004,000,0256
026,00099805,00099805,010,00269771,001024,004,000,0256
027,00102300,00102300,010,00263290,001024,004,000,0256
028,00095323,00095323,010,00242186,001024,004,000,0256
029,00095476,00095476,010,00234376,001024,004,000,0256
030,00076311,00076311,010,00203583,001024,004,000,0256
031,00105923,00105923,010,00254708,001024,004,000,0256
000,00085671,00085671,010,00231053,001024,001,001,0256
001,00093902,00093902,010,00230400,001024,001,001,0256
002,00081432,00081432,010,00203906,001024,001,001,0256
003,00104755,00104755,010,00265706,001024,001,001,0256
004,00097865,00097865,010,00243222,001024,001,001,0256
005,00087587,00087587,010,00222631,001024,001,001,0256
006,00110828,00110828,010,00277329,001024,001,001,0256
007,00100915,00100915,010,00261267,001024,001,001,0256
008,00099863,00099863,010,00246995,001024,001,001,0256
009,00097971,00097971,010,00245366,001024,001,001,0256
010,00104147,00104147,010,00262497,001024,001,001,0256
011,00097676,00097676,010,00239975,001024,001,001,0256
012,00086385,00086385,010,00222646,001024,001,001,0256
013,00098119,00098119,010,00246798,001024,001,001,0256
014,00093552,00093552,010,00236978,001024,001,001,0256
015,00088943,00088943,010,00227858,001024,001,001,0256
016,00092160,00092160,010,00234006,001024,001,001,0256
017,00099960,00099960,010,00263106,001024,001,001,0256
018,00090901,00090901,010,00236979,001024,001,001,0256
019,00110114,00110114,010,00279327,001024,001,001,0256
020,00098276,00098276,010,00244953,001024,001,001,0256
021,00093705,00093705,010,00232893,001024,001,001,0256
022,00107326,00107326,010,00275745,001024,001,001,0256
023,00085441,00085441,010,00216140,001024,001,001,0256
024,00105205,00105205,010,00279413,001024,001,001,0256
025,00085501,00085501,010,00227310,001024,001,001,0256
026,00088529,00088529,010,00223049,001024,001,001,0256
027,00096336,00096336,010,00242714,001024,001,001,0256
028,00108919,00108919,010,00271043,001024,001,001,0256
029,00102060,00102060,010,00253738,001024,001,001,0256
030,00086146,00086146,010,00216234,001024,001,001,0256
031,00098782,00098782,010,00246364,001024,001,001,0256
000,00089433,00089433,010,00224097,001024,002,001,0256
001,00088594,00088594,010,00235249,001024,002,001,0256
002,00109029,00109029,010,00267264,001024,002,001,0256
003,00091601,00091601,010,00245286,001024,002,001,0256
004,00114018,00114018,010,00318697,001024,002,001,0256
005,00095369,00095369,010,00233043,001024,002,001,0256
