tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     10576,   10576,    0.116404,   30.000000,22168.281250,  332.758606,21793.384766,    1.760350,  373.142548,  329.767853,               0,000,000
001,     10576,   10576,    0.116025,   30.000000,22174.154297,  327.196686,21810.207031,    1.561274,  362.424194,  324.563049,               0,000,000
002,     10576,   10576,    0.115078,   30.000000,22138.724609,  362.394440,21739.394531,    1.973885,  397.662201,  359.109772,               0,000,000
003,     10576,   10576,    0.163248,   30.000000,22177.353516,  324.213715,21817.234375,    1.515733,  358.542114,  321.477417,               0,000,000
004,     10576,   10576,    0.126496,   30.000000,22174.160156,  327.261078,21799.792969,    1.682572,  372.792572,  324.464691,               0,000,000
005,     10576,   10576,    0.161897,   30.000000,22181.281250,  320.274567,21817.468750,    1.468514,  362.250641,  317.728271,               0,000,000
006,     10576,   10576,    0.135737,   30.000000,22179.302734,  322.459595,21817.228516,    1.475681,  360.553955,  319.894836,               0,000,000
007,     10576,   10576,    0.117965,   30.000000,22181.416016,  320.289459,21818.164062,    1.574865,  361.812653,  317.652008,               0,000,000
008,     10576,   10576,    0.119991,   30.000000,22164.265625,  337.358368,21792.892578,    1.727798,  369.771759,  334.542755,               0,000,000
009,     10576,   10576,    0.115662,   30.000000,22176.900391,  325.276367,21807.851562,    1.643693,  367.568481,  322.577911,               0,000,000
010,     10576,   10576,    0.121927,   30.000000,22160.386719,  341.526154,21774.921875,    2.361565,  383.759735,  337.864410,               0,000,000
011,     10576,   10576,    0.117141,   30.000000,22176.632812,  325.188232,21818.570312,    1.655586,  356.652771,  322.377472,               0,000,000
012,     10576,   10576,    0.165131,   30.000000,22175.210938,  326.710968,21811.177734,    1.700593,  362.538147,  323.954712,               0,000,000
013,     10576,   10576,    0.125892,   30.000000,22180.326172,  321.594177,21827.681641,    1.493999,  351.174011,  319.115051,               0,000,000
014,     10576,   10576,    0.131151,   30.000000,22180.044922,  321.999176,21818.457031,    1.477466,  360.076813,  319.503113,               0,000,000
015,     10576,   10576,    0.116062,   30.000000,22179.830078,  322.376251,21817.843750,    1.512135,  360.432709,  319.828979,               0,000,000
016,     10574,   10574,    0.116232,   30.000000,22159.439453,  340.815521,21794.697266,    1.944827,  363.297882,  337.897003,               0,000,000
017,     10575,   10575,    0.115724,   30.000000,22159.166016,  341.995209,21774.613281,    1.987091,  383.088745,  339.045441,               0,000,000
018,     10575,   10575,    0.116553,   30.000000,22164.328125,  336.880432,21803.916016,    1.320892,  359.293640,  334.624908,               0,000,000
019,     10574,   10574,    0.115565,   30.000000,22164.421875,  336.311188,21803.968750,    1.336675,  359.265076,  334.104370,               0,000,000
020,     10574,   10574,    0.116919,   30.000000,22162.992188,  337.772278,21804.392578,    1.148066,  357.272614,  335.676849,               0,000,000
021,     10574,   10574,    0.116228,   30.000000,22161.189453,  339.204681,21781.617188,    1.391722,  378.275970,  336.946625,               0,000,000
022,     10574,   10574,    0.117712,   30.000000,22161.832031,  339.090912,21784.839844,    1.321312,  375.776245,  336.787201,               0,000,000
