lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0010970,0000311,0000050,0001010,0012714,0010450,0025759,001024,001,000,0256
0016911,0001115,0000341,0001172,0021741,0016271,0036789,001024,001,000,0256
0011141,0000310,0000050,0001010,0012994,0010611,0026250,001024,002,000,0256
0016742,0001115,0000331,0001173,0021842,0016161,0036880,001024,002,000,0256
0011021,0000311,0000050,0001010,0012804,0010510,0025929,001024,003,000,0256
0016612,0001114,0000350,0001173,0021761,0016050,0036849,001024,003,000,0256
0011562,0000371,0000060,0001011,0014037,0010991,0027531,001024,004,000,0256
0018585,0001118,0000391,0001175,0023434,0017723,0039153,001024,004,000,0256
0011021,0000311,0000050,0001010,0012854,0010500,0025959,001024,001,001,0256
0016621,0001114,0000331,0001168,0021701,0016030,0036800,001024,001,001,0256
0010921,0000310,0000050,0001010,0012664,0010410,0025688,001024,002,001,0256
0016832,0001114,0000331,0001170,0021721,0016201,0036709,001024,002,001,0256
0011131,0000311,0000050,0001010,0013024,0010620,0026290,001024,003,001,0256
0016751,0001115,0000341,0001170,0021921,0016180,0037050,001024,003,001,0256
0011432,0000370,0000060,0001011,0013656,0010870,0027171,001024,004,001,0256
0018485,0001117,0000411,0001172,0023404,0017633,0039113,001024,004,001,0256
0011111,0000311,0000050,0001010,0012934,0010590,0026169,001024,001,002,0256
0016692,0001115,0000331,0001170,0021831,0016120,0036930,001024,001,002,0256
0011081,0000311,0000050,0001010,0012884,0010560,0026079,001024,002,002,0256
0016691,0001115,0000331,0001170,0021831,0016101,0037030,001024,002,002,0256
0010991,0000310,0000050,0001010,0012744,0010489,0025839,001024,003,002,0256
0016952,0001114,0000330,0001170,0021791,0016311,0036830,001024,003,002,0256
0011542,0000370,0000060,0001011,0014016,0010971,0027502,001024,004,002,0256
0018605,0001118,0000401,0001174,0023474,0017663,0039133,001024,004,002,0256
