tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     12154,   12154,    0.123673,   30.000000,22086.863281,  413.674316,21681.136719,   16.673656,  404.729767,  396.283722,     12154,               0,000,000
001,     16211,   16211,    0.175410,   30.000000,21958.523438,  541.844666,21428.537109,   21.966223,  528.160583,  518.632324,     16211,               0,000,000
002,     15714,   15714,    0.159840,   30.000000,21968.437500,  531.523315,21446.001953,   20.922127,  521.450256,  509.739349,     15714,               0,000,000
003,     15662,   15662,    0.159368,   30.000000,21975.292969,  524.476440,21461.261719,   21.020056,  513.081421,  502.635040,     15662,               0,000,000
004,     13709,   13709,    0.141232,   30.000000,22045.494141,  455.091553,21604.281250,   18.731777,  440.186646,  435.677887,     13709,               0,000,000
005,     15015,   15015,    0.152743,   30.000000,22003.943359,  496.419586,21520.179688,   20.113146,  482.991028,  475.576294,     15015,               0,000,000
006,     22559,   22559,    0.239489,   30.000000,22062.886719,  437.090637,21655.482422,   30.385983,  406.304749,  405.551880,     22559,               0,000,000
007,     14813,   14813,    0.178538,   30.000000,22006.962891,  493.202332,21525.167969,   20.014565,  480.993774,  472.454163,     14813,               0,000,000
008,     12169,   12169,    0.123155,   30.000000,22088.650391,  411.913269,21684.976562,   16.617491,  403.069366,  394.668091,     12169,               0,000,000
009,     16218,   16218,    0.171160,   30.000000,21962.332031,  538.050232,21439.181641,   21.585442,  522.084839,  515.662354,     16218,               0,000,000
010,     15709,   15709,    0.161848,   30.000000,21970.382812,  529.624390,21452.941406,   21.425205,  516.694458,  507.438629,     15709,               0,000,000
011,     15672,   15672,    0.183137,   30.000000,21972.669922,  527.105530,21462.107422,   21.041100,  509.789551,  505.301758,     15672,               0,000,000
012,     13715,   13715,    0.150500,   30.000000,22039.380859,  461.177795,21588.863281,   18.808348,  449.809967,  441.706146,     13715,               0,000,000
013,     15029,   15029,    0.153323,   30.000000,21998.523438,  501.806305,21510.201172,   20.070330,  487.546906,  480.995789,     15029,               0,000,000
014,     22604,   22604,    0.233185,   30.000000,22066.255859,  433.735291,21640.574219,   30.276070,  424.640106,  402.428650,     22604,               0,000,000
015,     14820,   14820,    0.151220,   30.000000,22006.917969,  493.314636,21524.375000,   20.100731,  481.822601,  472.341309,     14820,               0,000,000
016,      9003,    9003,    0.089674,   30.000000,22134.666016,  366.124451,21776.888672,   12.472975,  357.063171,  352.982727,      9003,               0,000,000
017,      9000,    9000,    0.089156,   30.000000,22135.416016,  365.364044,21776.232422,   12.503431,  358.427551,  352.199066,      9000,               0,000,000
018,      4153,    4153,    0.042382,   30.000000,22335.560547,  165.182617,22173.636719,    6.009519,  161.353394,  158.945679,      4153,               0,000,000
019,      4166,    4166,    0.043941,   30.000000,22332.261719,  168.282501,22168.298828,    6.066380,  163.714081,  161.986145,      4166,               0,000,000
020,      5302,    5302,    0.057147,   30.000000,22292.541016,  208.156921,22089.082031,    7.316243,  203.166504,  200.575134,      5302,               0,000,000
021,      5302,    5302,    0.056392,   30.000000,22289.976562,  210.816513,22080.228516,    7.406781,  209.362122,  203.140717,      5302,               0,000,000
022,      4070,    4070,    0.047641,   30.000000,22342.302734,  158.544693,22185.855469,    5.786637,  156.201904,  152.553223,      4070,               0,000,000
023,      4068,    4068,    0.047774,   30.000000,22339.771484,  160.855820,22181.126953,    5.748195,  158.435593,  154.899765,      4068,               0,000,000
024,      8437,    8437,    0.091695,   30.000000,22168.908203,  331.679077,21844.091797,   11.630885,  324.303589,  319.619720,      8437,               0,000,000
025,      8412,    8412,    0.087675,   30.000000,22171.972656,  328.102509,21849.873047,   11.585755,  321.621765,  316.026215,      8412,               0,000,000
026,      4440,    4440,    0.053565,   30.000000,22327.960938,  172.380661,22158.878906,    6.431672,  168.799927,  165.720612,      4440,               0,000,000
027,      4431,    4431,    0.047695,   30.000000,22328.439453,  171.908600,22160.314453,    6.423188,  167.879379,  165.258545,      4431,               0,000,000
028,      5622,    5622,    0.058108,   30.000000,22281.257812,  219.572006,22064.632812,    7.787379,  216.312057,  211.488678,      5622,               0,000,000
029,      5636,    5636,    0.059059,   30.000000,22272.123047,  228.674576,22054.964844,    7.885114,  216.813797,  220.498734,      5636,               0,000,000
030,      4248,    4248,    0.044089,   30.000000,22333.636719,  166.832047,22160.476562,    5.884794,  172.916138,  160.730194,      4248,               0,000,000
031,      4241,    4241,    0.044110,   30.000000,22333.003906,  167.503128,22168.371094,    5.986746,  164.381683,  161.296310,      4241,               0,000,000
000,     10197,   10197,    0.107720,   30.000000,22185.300781,  315.129272,21871.132812,   13.657303,  313.185791,  300.894501,     10197,               0,000,001
001,     37345,   37345,    0.402395,   30.000000,21328.980469, 1170.407715,20186.382812,   50.283562, 1138.736816, 1117.401245,     37345,               0,000,001
002,     24558,   24558,    0.248438,   30.000000,21700.396484,  799.549133,20911.068359,   32.968838,  787.809753,  765.242737,     24558,               0,000,001
003,     40944,   40944,    0.414210,   30.000000,21196.404297, 1303.293335,19912.664062,   54.718956, 1281.231201, 1246.416260,     40944,               0,000,001
004,     26596,   26596,    0.275665,   30.000000,21655.972656,  843.783264,20826.330078,   35.697254,  827.740784,  806.772339,     26596,               0,000,001
005,     15483,   15483,    0.157343,   30.000000,22031.900391,  467.968872,21570.123047,   21.112955,  460.981232,  446.094788,     15483,               0,000,001
006,     20885,   20885,    0.215385,   30.000000,22092.072266,  407.578949,21705.753906,   27.908430,  385.338226,  378.593933,     20885,               0,000,001
007,     10627,   10627,    0.140562,   30.000000,22146.021484,  354.141602,21798.810547,   14.368450,  346.671112,  339.228516,     10627,               0,000,001
008,     10207,   10207,    0.103603,   30.000000,22186.357422,  314.102020,21873.556641,   13.727842,  312.273651,  299.863617,     10207,               0,000,001
009,     37376,   37376,    0.398946,   30.000000,21348.380859, 1151.062744,20226.021484,   49.995655, 1119.963379, 1099.227173,     37376,               0,000,001
010,     24552,   24552,    0.251077,   30.000000,21716.902344,  783.077148,20949.414062,   33.074394,  766.316223,  748.791870,     24552,               0,000,001
011,     40975,   40975,    0.467216,   30.000000,21185.943359, 1313.716919,19910.507812,   54.934475, 1273.386353, 1256.759521,     40975,               0,000,001
012,     26635,   26635,    0.302829,   30.000000,21653.808594,  845.886169,20817.642578,   35.342354,  834.834106,  809.237732,     26635,               0,000,001
013,     15490,   15490,    0.157336,   30.000000,22034.066406,  465.745728,21574.507812,   20.906473,  458.725586,  444.080475,     15490,               0,000,001
014,     20961,   20961,    0.216200,   30.000000,22100.023438,  399.598358,21710.542969,   27.689083,  388.509491,  370.963959,     20961,               0,000,001
015,     10679,   10679,    0.113310,   30.000000,22148.794922,  351.397125,21803.947266,   14.409050,  344.317078,  336.454590,     10679,               0,000,001
016,        68,      68,    0.000773,   30.000000,22497.498047,    2.896815,22494.775391,    0.099232,    2.712741,    2.787100,        68,               0,000,001
017,        93,      93,    0.000944,   30.000000,22496.724609,    3.938461,22492.767578,    0.134047,    3.914018,    3.798347,        93,               0,000,001
018,       133,     133,    0.001352,   30.000000,22494.593750,    5.644048,22489.121094,    0.494097,    5.462352,    5.142682,       133,               0,000,001
019,       147,     147,    0.001582,   30.000000,22493.882812,    6.363598,22487.689453,    0.515246,    6.140821,    5.838795,       147,               0,000,001
020,        93,      93,    0.002436,   30.000000,22496.798828,    3.968657,22492.740234,    0.172277,    4.027856,    3.789221,        93,               0,000,001
021,        78,      78,    0.000872,   30.000000,22497.402344,    3.346570,22494.123047,    0.186855,    3.219383,    3.155708,        78,               0,000,001
022,       103,     103,    0.001085,   30.000000,22495.919922,    4.362994,22491.671875,    0.284603,    4.232672,    4.072487,       103,               0,000,001
023,       118,     118,    0.001517,   30.000000,22495.083984,    5.092278,22490.091797,    0.327102,    4.967311,    4.756036,       118,               0,000,001
024,        89,      89,    0.000908,   30.000000,22496.507812,    3.986334,22492.685547,    0.130580,    3.799236,    3.850458,        89,               0,000,001
025,        92,      92,    0.000990,   30.000000,22496.960938,    3.813216,22493.130859,    0.142233,    3.811620,    3.666065,        92,               0,000,001
026,       143,     143,    0.001673,   30.000000,22494.646484,    6.094695,22488.677734,    0.519403,    5.945311,    5.564684,       143,               0,000,001
027,       138,     138,    0.001369,   30.000000,22494.484375,    6.206655,22488.718750,    0.535480,    5.700871,    5.663833,       138,               0,000,001
028,        99,      99,    0.001038,   30.000000,22496.107422,    4.451300,22491.871094,    0.222717,    4.199617,    4.223634,        99,               0,000,001
029,        98,      98,    0.000967,   30.000000,22496.337891,    4.170236,22492.234375,    0.211299,    4.075339,    3.953857,        98,               0,000,001
030,       109,     109,    0.001074,   30.000000,22495.833984,    4.862514,22491.117188,    0.311726,    4.697883,    4.544170,       109,               0,000,001
031,       122,     122,    0.001220,   30.000000,22495.701172,    4.909350,22490.511719,    0.336800,    5.150168,    4.566179,       122,               0,000,001
