tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,    330932,  330932,    6.260195,   30.000000,15101.660156,14875.500977,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,    330811,  330811,    6.296390,   30.000000,15201.801758,14775.746094,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,    330882,  330882,    6.277514,   30.000000,15126.341797,14851.184570,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,    331609,  331609,    6.333891,   30.000000,15199.495117,14777.784180,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,    331390,  331390,    6.317386,   30.000000,15132.361328,14845.095703,               0
-------------------------------------------------------------------------------------------------------

