tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001012,  0.000313
001,  0.000083,  0.000075
001,  0.000090,  0.000075
001,  0.000087,  0.000075
001,  0.000092,  0.000075
001,  0.000090,  0.000085
001,  0.000078,  0.000075
001,  0.000092,  0.000075
001,  0.000090,  0.000073
001,  0.000093,  0.000090
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000240,  0.000173
001,  0.000095,  0.000065
001,  0.000092,  0.000077
001,  0.000088,  0.000063
001,  0.000080,  0.000073
001,  0.000100,  0.000078
001,  0.000087,  0.000072
001,  0.000092,  0.000073
001,  0.000097,  0.000072
001,  0.000082,  0.000082
-----------------------------------------------------------------------------------------------

