tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,    0.130535,    0.031121,    0.000905,    0.000225,    0.129318,    0.030750,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.029589,    0.027277,    0.000116,    0.000112,    0.029369,    0.027062,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.028202,    0.058426,    0.000046,    0.000217,    0.028056,    0.058008,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.040527,    0.027185,    0.000105,    0.000110,    0.040296,    0.026979,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027543,    0.027098,    0.000046,    0.000103,    0.027398,    0.026888,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027120,    0.036843,    0.000051,    0.000455,    0.026968,    0.036216,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.044651,    0.026901,    0.000105,    0.000094,    0.044398,    0.026711,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027712,    0.026974,    0.000053,    0.000098,    0.027561,    0.026782,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027397,    0.037735,    0.000050,    0.000217,    0.027245,    0.037344,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038395,    0.026916,    0.000105,    0.000095,    0.038166,    0.026725,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027137,    0.026615,    0.000051,    0.000096,    0.026990,    0.026400,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.026828,    0.026740,    0.000046,    0.000098,    0.026659,    0.026536,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.039105,    0.026529,    0.000051,    0.000106,    0.038934,    0.026317,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.046694,    0.026639,    0.000050,    0.000095,    0.046524,    0.026440,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.031178,    0.026422,    0.000046,    0.000096,    0.030987,    0.026226,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026778,    0.025715,    0.000050,    0.000097,    0.026608,    0.025516,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026689,    0.026994,    0.000046,    0.000103,    0.026525,    0.026794,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027108,    0.026373,    0.000050,    0.000104,    0.026937,    0.026170,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026663,    0.026111,    0.000050,    0.000105,    0.026511,    0.025890,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027328,    0.026715,    0.000046,    0.000096,    0.027185,    0.026523,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033469,    0.026769,    0.000000,    0.000177,    0.000213,    0.034095,    105072,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.026564,    0.026024,    0.000000,    0.000105,    0.000225,    0.033237,    100848,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.029804,    0.026266,    0.000000,    0.000103,    0.000101,    0.032607,     99203,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027425,    0.026405,    0.000000,    0.000046,    0.000110,    0.026403,     83169,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.029537,    0.026450,    0.000000,    0.000047,    0.000102,    0.026769,     85317,               0,000,001
000,         0,       0,    0.000020,    0.000000,    0.035839,    0.037706,    0.000000,    0.000051,    0.000107,    0.026254,     85353,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.026487,    0.025696,    0.000000,    0.000046,    0.000103,    0.029922,     83883,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.027093,    0.026366,    0.000000,    0.000053,    0.000101,    0.026895,     81333,               0,000,001
