tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001949,       0.000,    0.024599,    0.001492,             256
000,        32,       1,    0.001401,       0.000,    0.006006,    0.000903,             512
000,        64,       1,    0.001754,       0.000,    0.028550,    0.000778,            1024
000,       128,       1,    0.003698,       0.000,    0.008029,    0.000817,            2048
000,       256,       1,    0.004652,       0.000,    0.006223,    0.000749,            4096
000,       512,       1,    0.008137,       0.000,    0.034738,    0.000572,            8192
000,      1024,       1,    0.015668,       0.001,    0.362006,    0.001040,           16384
000,      2048,       1,    0.029840,       0.001,    0.127737,    0.000851,           32768
000,      4096,       1,    0.058921,       0.002,    0.484634,    0.001280,           65536
000,      8192,       1,    0.115651,       0.004,    0.397692,    0.001040,          131072
000,     16384,       1,    0.230154,       0.007,    2.283881,    0.001463,          262144
000,     32768,       1,    0.321086,       0.011,    0.713643,    0.001343,          524288
000,     65536,       1,    0.613543,       0.019,   12.888729,    0.001183,         1048576
000,    131072,       1,    1.067637,       0.037,   24.094049,    0.001677,         2097152
000,    262144,       1,    1.996233,       0.069,   53.045303,    0.001047,         4194304
000,    524288,       1,    4.919842,       0.131,   16.964205,    0.000927,         8388608
000,   1048576,       1,    8.006330,       0.261,  133.035248,    0.001343,        16777216
001,        16,       1,    0.001651,       0.000,    0.002521,    0.001188,             256
001,        32,       1,    0.001028,       0.000,    0.000669,    0.000480,             512
001,        64,       1,    0.001778,       0.000,    0.003846,    0.000839,            1024
001,       128,       1,    0.002371,       0.000,    0.106772,    0.000554,            2048
001,       256,       1,    0.004353,       0.000,    0.143514,    0.000765,            4096
001,       512,       1,    0.008771,       0.000,    0.152578,    0.001297,            8192
001,      1024,       1,    0.014972,       0.001,    0.149782,    0.000732,           16384
001,      2048,       1,    0.031372,       0.001,    0.000890,    0.000812,           32768
001,      4096,       1,    0.122784,       0.002,    0.001588,    0.001372,           65536
001,      8192,       1,    0.114332,       0.004,    3.572121,    0.000761,          131072
001,     16384,       1,    0.253994,       0.007,    2.029280,    0.000613,          262144
001,     32768,       1,    0.355128,       0.011,    5.463608,    0.001411,          524288
001,     65536,       1,    0.572903,       0.019,    8.759367,    0.001173,         1048576
001,    131072,       1,    0.992443,       0.037,   31.653427,    0.001003,         2097152
001,    262144,       1,    2.013847,       0.069,   47.015308,    0.001423,         4194304
001,    524288,       1,    4.036147,       0.131,   54.938755,    0.001563,         8388608
001,   1048576,       1,    8.038760,       0.261,  109.107185,    0.001043,        16777216
002,        16,       1,    0.001200,       0.000,    0.001853,    0.000670,             256
002,        32,       1,    0.001133,       0.000,    0.001880,    0.000793,             512
002,        64,       1,    0.001253,       0.000,    0.003547,    0.000627,            1024
002,       128,       1,    0.001513,       0.000,    0.000713,    0.000303,            2048
002,       256,       1,    0.003033,       0.000,    0.110890,    0.000997,            4096
002,       512,       1,    0.005300,       0.000,    0.207240,    0.000890,            8192
002,      1024,       1,    0.008607,       0.001,    0.017633,    0.000550,           16384
002,      2048,       1,    0.016953,       0.001,    0.716150,    0.000850,           32768
002,      4096,       1,    0.032800,       0.002,    1.660950,    0.000597,           65536
002,      8192,       1,    0.065057,       0.004,    2.742553,    0.000693,          131072
002,     16384,       1,    0.138497,       0.007,    1.475710,    0.001257,          262144
002,     32768,       1,    0.282103,       0.011,   10.137560,    0.000883,          524288
