lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0009307,0000922,0000131,0001007,0005110,0008496,0014878,001024,001,000,0512
0065133,0001031,0002254,0001119,0042900,0064241,0088537,001024,001,000,0512
0009338,0000922,0000130,0001007,0005110,0008546,0014898,001024,002,000,0512
0063460,0001031,0002224,0001114,0042671,0062678,0087806,001024,002,000,0512
0010470,0001001,0000180,0001008,0006202,0009648,0017312,001024,003,000,0512
0071435,0001037,0002465,0001106,0051868,0070593,0109596,001024,003,000,0512
0009888,0000972,0000140,0001008,0005480,0009097,0015910,001024,004,000,0512
0067436,0001037,0002695,0001110,0044263,0066566,0090881,001024,004,000,0512
0006442,0000921,0000131,0001005,0005000,0005701,0011692,001024,001,001,0512
0009558,0001012,0001153,0001021,0007083,0007995,0016962,001024,001,001,0512
0007534,0000922,0000140,0001006,0005731,0006723,0013745,001024,002,001,0512
0014758,0001014,0001353,0001018,0015028,0013555,0029686,001024,002,001,0512
0007594,0001001,0000171,0001006,0005691,0006743,0013796,001024,003,001,0512
0014838,0001013,0001332,0001018,0016791,0013816,0033322,001024,003,001,0512
0007063,0000952,0000140,0001005,0005310,0006282,0012995,001024,004,001,0512
0012865,0001015,0001362,0001020,0009858,0011201,0021260,001024,004,001,0512
0008596,0000882,0000131,0001007,0005060,0007805,0014137,001024,001,002,0512
0059091,0001020,0001783,0001088,0041368,0058270,0086123,001024,001,002,0512
0008666,0000912,0000131,0001007,0005069,0007865,0014226,001024,002,002,0512
0059212,0001020,0001863,0001094,0041498,0058310,0086072,001024,002,002,0512
0009999,0001001,0000171,0001008,0005901,0009187,0016701,001024,003,002,0512
0067627,0001024,0002154,0001079,0050054,0066786,0101401,001024,003,002,0512
0009357,0000962,0000140,0001007,0005370,0008566,0015349,001024,004,002,0512
0062427,0001024,0002384,0001081,0042690,0061546,0088477,001024,004,002,0512
